index,X,Y,EGFR,PDGFRA,CDK4
1 , 773 , 51, 0, 0, 5
2 , 791 , 70, 4, 0, 1
3 , 104 , 140, 7, 0, 0
4 , 792 , 147, 7, 0, 0
5 , 665 , 193, 1, 5, 3
6 , 444 , 196, 0, 0, 11
7 , 792 , 199, 1, 1, 3
8 , 455 , 240, 1, 4, 11
9 , 554 , 230, 0, 0, 0
10 , 670 , 238, 1, 1, 3
11 , 425 , 244, 10, 0, 0
12 , 358 , 246, 0, 0, 0
13 , 329 , 255, 3, 4, 0
14 , 643 , 256, 3, 0, 0
15 , 508 , 265, 1, 2, 0
16 , 659 , 275, 1, 2, 1
17 , 481 , 284, 1, 0, 8
18 , 566 , 284, 0, 0, 4
19 , 359 , 294, 1, 0, 9
20 , 507 , 286, 0, 1, 4
21 , 688 , 308, 0, 1, 0
22 , 531 , 297, 0, 0, 6
23 , 418 , 299, 5, 0, 0
24 , 313 , 306, 5, 0, 0
25 , 335 , 313, 9, 0, 0
26 , 586 , 310, 0, 1, 12
27 , 472 , 308, 0, 1, 6
28 , 461 , 334, 3, 1, 12
29 , 374 , 320, 0, 1, 0
30 , 643 , 328, 0, 0, 5
31 , 405 , 330, 1, 0, 4
32 , 496 , 337, 2, 0, 3
33 , 519 , 325, 1, 0, 1
34 , 787 , 341, 0, 0, 10
35 , 602 , 335, 0, 0, 1
36 , 698 , 345, 0, 0, 5
37 , 387 , 350, 9, 0, 0
38 , 722 , 349, 0, 2, 12
39 , 432 , 363, 10, 1, 4
40 , 656 , 368, 0, 1, 14
41 , 615 , 372, 2, 0, 1
42 , 776 , 375, 1, 0, 5
43 , 697 , 387, 1, 1, 0
44 , 553 , 398, 9, 1, 2
45 , 505 , 395, 4, 1, 0
46 , 787 , 403, 3, 0, 3
47 , 682 , 410, 2, 0, 1
48 , 702 , 417, 3, 1, 2
49 , 738 , 432, 0, 3, 28
50 , 778 , 442, 0, 3, 13
51 , 225 , 433, 6, 0, 0
52 , 197 , 434, 9, 0, 0
53 , 697 , 434, 3, 0, 0
54 , 714 , 450, 2, 0, 1
55 , 753 , 479, 0, 3, 13
56 , 218 , 469, 6, 0, 1
57 , 499 , 467, 0, 0, 0
58 , 327 , 475, 6, 0, 0
59 , 507 , 492, 0, 0, 0
60 , 782 , 494, 0, 0, 10
61 , 695 , 498, 0, 0, 8
62 , 614 , 511, 3, 1, 0
63 , 670 , 522, 0, 0, 5
64 , 690 , 520, 0, 1, 10
65 , 344 , 528, 1, 0, 0
66 , 567 , 532, 3, 0, 0
67 , 699 , 537, 0, 0, 4
68 , 197 , 533, 6, 0, 0
69 , 752 , 542, 0, 0, 4
70 , 278 , 557, 11, 2, 0
71 , 430 , 566, 1, 3, 2
72 , 701 , 581, 4, 0, 17
73 , 392 , 580, 0, 2, 2
74 , 449 , 582, 0, 0, 6
75 , 177 , 594, 5, 0, 3
76 , 261 , 621, 7, 1, 0
77 , 305 , 614, 1, 0, 5
78 , 337 , 618, 0, 0, 3
79 , 441 , 634, 4, 0, 4
80 , 205 , 643, 6, 0, 0
81 , 305 , 657, 0, 1, 17
82 , 258 , 653, 1, 1, 6
83 , 520 , 677, 1, 0, 0
84 , 414 , 732, 1, 0, 0
