index,X,Y,EGFR,PDGFRA,CDK4
1 , 259 , 7, 12, 0, 5
2 , 302 , 8, 8, 0, 5
3 , 675 , 7, 4, 0, 2
4 , 374 , 17, 6, 0, 10
5 , 117 , 25, 14, 0, 26
6 , 601 , 21, 10, 0, 10
7 , 536 , 26, 8, 0, 6
8 , 441 , 35, 1, 0, 6
9 , 378 , 37, 0, 0, 0
10 , 483 , 49, 8, 0, 19
11 , 565 , 45, 1, 0, 1
12 , 518 , 45, 5, 0, 3
13 , 307 , 47, 9, 0, 5
14 , 540 , 55, 6, 1, 12
15 , 687 , 54, 2, 0, 3
16 , 214 , 61, 5, 0, 0
17 , 579 , 64, 13, 0, 4
18 , 331 , 80, 11, 0, 13
19 , 190 , 82, 0, 0, 7
20 , 117 , 80, 7, 0, 8
21 , 611 , 94, 1, 0, 3
22 , 272 , 91, 5, 0, 13
23 , 396 , 94, 9, 0, 10
24 , 55 , 95, 0, 0, 9
25 , 651 , 98, 0, 0, 0
26 , 364 , 105, 7, 0, 5
27 , 238 , 109, 2, 0, 19
28 , 640 , 136, 1, 0, 19
29 , 108 , 134, 3, 0, 3
30 , 233 , 151, 1, 2, 20
31 , 781 , 148, 10, 0, 4
32 , 97 , 166, 0, 0, 39
33 , 466 , 161, 1, 0, 0
34 , 720 , 158, 2, 0, 11
35 , 295 , 159, 3, 0, 5
36 , 353 , 170, 3, 1, 4
37 , 510 , 179, 2, 0, 8
38 , 209 , 178, 0, 0, 3
39 , 130 , 184, 0, 0, 5
40 , 781 , 184, 0, 0, 17
41 , 18 , 196, 2, 0, 20
42 , 749 , 189, 1, 0, 12
43 , 606 , 214, 0, 0, 9
44 , 202 , 209, 8, 0, 4
45 , 723 , 229, 14, 0, 10
46 , 497 , 227, 0, 0, 2
47 , 173 , 228, 6, 0, 12
48 , 639 , 227, 0, 0, 0
49 , 267 , 257, 4, 1, 0
50 , 367 , 259, 2, 0, 24
51 , 412 , 260, 10, 0, 12
52 , 562 , 255, 2, 0, 16
53 , 659 , 262, 0, 0, 14
54 , 622 , 268, 5, 0, 18
55 , 148 , 273, 5, 0, 11
56 , 710 , 278, 23, 1, 5
57 , 296 , 266, 3, 0, 1
58 , 535 , 270, 2, 0, 2
59 , 462 , 268, 1, 0, 4
60 , 29 , 275, 0, 0, 10
61 , 234 , 289, 4, 0, 0
62 , 493 , 309, 13, 0, 44
63 , 12 , 283, 2, 0, 12
64 , 375 , 307, 5, 0, 46
65 , 782 , 307, 3, 1, 7
66 , 284 , 296, 2, 4, 4
67 , 64 , 300, 2, 0, 18
68 , 177 , 315, 1, 0, 0
69 , 37 , 323, 3, 0, 32
70 , 590 , 329, 4, 1, 9
71 , 273 , 336, 0, 0, 2
72 , 10 , 359, 0, 0, 13
73 , 130 , 353, 0, 0, 0
74 , 39 , 373, 0, 0, 18
75 , 228 , 371, 0, 0, 21
76 , 498 , 369, 11, 0, 8
77 , 142 , 371, 0, 1, 0
78 , 685 , 381, 0, 0, 0
79 , 267 , 398, 4, 0, 13
80 , 583 , 393, 7, 0, 2
81 , 68 , 404, 2, 0, 25
82 , 303 , 399, 15, 0, 8
83 , 168 , 403, 1, 0, 23
84 , 671 , 409, 5, 0, 5
85 , 366 , 407, 12, 0, 14
86 , 713 , 417, 8, 0, 4
87 , 389 , 414, 2, 0, 1
88 , 749 , 417, 0, 0, 0
89 , 783 , 418, 12, 0, 4
90 , 179 , 424, 0, 1, 25
91 , 625 , 428, 0, 2, 0
92 , 259 , 428, 4, 0, 13
93 , 208 , 429, 0, 0, 1
94 , 765 , 433, 3, 0, 3
95 , 109 , 448, 0, 0, 14
96 , 781 , 459, 7, 0, 3
97 , 211 , 451, 1, 0, 7
98 , 732 , 464, 16, 3, 2
99 , 426 , 463, 0, 10, 0
100 , 354 , 468, 1, 3, 0
101 , 539 , 482, 0, 4, 0
102 , 89 , 487, 9, 0, 16
103 , 339 , 494, 2, 0, 0
104 , 13 , 488, 0, 0, 9
105 , 441 , 498, 1, 0, 0
106 , 736 , 493, 6, 0, 0
107 , 776 , 497, 17, 0, 2
108 , 387 , 513, 0, 0, 1
109 , 8 , 510, 1, 0, 4
110 , 703 , 507, 2, 1, 4
111 , 258 , 516, 0, 0, 9
112 , 151 , 517, 0, 0, 3
113 , 226 , 526, 0, 0, 34
114 , 722 , 522, 0, 0, 5
115 , 772 , 524, 0, 0, 14
116 , 311 , 535, 6, 0, 12
117 , 625 , 527, 2, 0, 11
118 , 559 , 527, 2, 0, 6
119 , 38 , 547, 0, 0, 11
120 , 415 , 544, 0, 2, 0
121 , 751 , 561, 0, 2, 16
122 , 618 , 563, 1, 0, 12
123 , 215 , 566, 0, 1, 39
124 , 145 , 577, 25, 0, 28
125 , 661 , 573, 11, 0, 12
126 , 402 , 564, 0, 1, 0
127 , 13 , 578, 3, 0, 5
128 , 97 , 579, 0, 0, 19
129 , 242 , 594, 1, 0, 48
130 , 717 , 595, 14, 0, 2
131 , 617 , 597, 8, 0, 16
132 , 570 , 601, 0, 0, 11
133 , 383 , 599, 0, 0, 16
134 , 518 , 615, 1, 0, 13
135 , 580 , 623, 1, 0, 0
136 , 319 , 628, 0, 0, 13
137 , 288 , 643, 0, 0, 19
138 , 591 , 640, 11, 2, 1
139 , 776 , 638, 23, 0, 11
140 , 481 , 644, 0, 0, 29
141 , 525 , 647, 6, 1, 14
142 , 218 , 645, 2, 1, 22
143 , 687 , 661, 16, 1, 20
144 , 396 , 652, 4, 2, 13
145 , 276 , 683, 6, 0, 41
146 , 364 , 675, 7, 0, 11
147 , 389 , 674, 0, 0, 10
148 , 634 , 678, 0, 0, 26
149 , 199 , 704, 30, 0, 25
150 , 28 , 679, 5, 0, 9
151 , 600 , 699, 0, 0, 22
152 , 58 , 698, 15, 0, 23
153 , 477 , 705, 9, 1, 75
154 , 100 , 694, 5, 0, 4
155 , 571 , 695, 2, 0, 7
156 , 336 , 708, 0, 0, 11
157 , 366 , 707, 1, 0, 9
158 , 63 , 733, 8, 0, 3
159 , 128 , 734, 10, 0, 9
160 , 474 , 741, 2, 0, 5
161 , 375 , 778, 6, 0, 16
162 , 319 , 771, 1, 0, 21
163 , 178 , 793, 3, 0, 5
