index,X,Y,EGFR,PDGFRA,CDK4
1 , 459 , 15, 5, 1, 0
2 , 487 , 12, 2, 0, 0
3 , 515 , 10, 1, 0, 0
4 , 554 , 19, 1, 0, 0
5 , 588 , 10, 4, 0, 0
6 , 632 , 12, 0, 0, 0
7 , 577 , 23, 2, 0, 0
8 , 604 , 41, 1, 0, 0
9 , 378 , 58, 0, 0, 0
10 , 710 , 63, 0, 0, 0
11 , 182 , 69, 0, 0, 0
12 , 462 , 79, 3, 0, 3
13 , 22 , 89, 2, 0, 0
14 , 667 , 93, 6, 0, 0
15 , 190 , 95, 0, 3, 0
16 , 449 , 106, 3, 2, 0
17 , 157 , 114, 0, 1, 0
18 , 10 , 112, 0, 0, 0
19 , 253 , 118, 0, 0, 0
20 , 291 , 120, 0, 0, 0
21 , 606 , 126, 2, 0, 0
22 , 430 , 131, 7, 0, 0
23 , 238 , 133, 1, 0, 0
24 , 690 , 138, 0, 0, 0
25 , 638 , 147, 4, 0, 1
26 , 291 , 139, 0, 0, 0
27 , 400 , 150, 4, 0, 0
28 , 379 , 153, 3, 5, 0
29 , 492 , 156, 5, 0, 0
30 , 740 , 162, 4, 1, 0
31 , 356 , 165, 6, 0, 1
32 , 35 , 164, 2, 0, 0
33 , 158 , 163, 0, 0, 0
34 , 617 , 166, 5, 1, 0
35 , 180 , 165, 1, 3, 0
36 , 393 , 182, 1, 0, 0
37 , 695 , 185, 0, 0, 0
38 , 28 , 184, 2, 0, 0
39 , 574 , 188, 2, 0, 1
40 , 121 , 187, 4, 0, 0
41 , 482 , 190, 0, 0, 0
42 , 435 , 197, 6, 0, 0
43 , 358 , 200, 2, 0, 0
44 , 14 , 198, 3, 0, 0
45 , 163 , 207, 2, 0, 2
46 , 285 , 204, 7, 0, 0
47 , 342 , 220, 2, 0, 1
48 , 488 , 216, 2, 0, 0
49 , 105 , 222, 9, 0, 0
50 , 21 , 219, 2, 0, 0
51 , 249 , 232, 5, 0, 0
52 , 429 , 226, 7, 0, 0
53 , 280 , 226, 0, 0, 0
54 , 151 , 228, 2, 0, 0
55 , 512 , 229, 0, 0, 0
56 , 206 , 230, 5, 0, 0
57 , 77 , 230, 3, 0, 0
58 , 301 , 232, 0, 0, 0
59 , 133 , 239, 3, 0, 1
60 , 269 , 242, 4, 0, 0
61 , 51 , 238, 4, 0, 0
62 , 320 , 240, 2, 0, 0
63 , 380 , 245, 4, 0, 0
64 , 603 , 245, 1, 0, 1
65 , 633 , 251, 2, 1, 0
66 , 168 , 252, 8, 0, 1
67 , 350 , 264, 5, 0, 0
68 , 445 , 264, 3, 0, 0
69 , 467 , 265, 3, 0, 1
70 , 315 , 266, 5, 0, 0
71 , 126 , 284, 14, 0, 3
72 , 30 , 280, 6, 0, 1
73 , 65 , 280, 4, 0, 0
74 , 620 , 283, 11, 0, 2
75 , 185 , 283, 4, 0, 10
76 , 5 , 284, 1, 0, 0
77 , 248 , 288, 3, 0, 0
78 , 502 , 298, 7, 0, 9
79 , 783 , 299, 4, 1, 0
80 , 459 , 305, 3, 1, 0
81 , 85 , 304, 4, 0, 1
82 , 565 , 309, 7, 0, 3
83 , 9 , 312, 5, 0, 1
84 , 280 , 312, 8, 0, 2
85 , 598 , 311, 0, 0, 0
86 , 62 , 310, 2, 0, 0
87 , 156 , 317, 1, 0, 2
88 , 183 , 325, 3, 0, 4
89 , 629 , 331, 2, 0, 3
90 , 23 , 333, 4, 0, 0
91 , 71 , 332, 3, 0, 1
92 , 482 , 333, 9, 0, 11
93 , 654 , 336, 4, 1, 1
94 , 445 , 334, 3, 0, 8
95 , 245 , 346, 5, 0, 1
96 , 555 , 340, 8, 0, 0
97 , 106 , 344, 5, 0, 3
98 , 5 , 352, 0, 0, 0
99 , 308 , 354, 5, 0, 3
100 , 39 , 355, 4, 0, 0
101 , 138 , 357, 3, 0, 5
102 , 638 , 362, 6, 0, 1
103 , 412 , 375, 10, 1, 8
104 , 743 , 371, 2, 0, 4
105 , 707 , 368, 1, 0, 0
106 , 566 , 368, 5, 0, 1
107 , 187 , 387, 11, 0, 11
108 , 371 , 374, 1, 0, 2
109 , 32 , 377, 3, 0, 1
110 , 342 , 380, 7, 0, 6
111 , 273 , 378, 5, 0, 1
112 , 478 , 388, 7, 0, 4
113 , 7 , 384, 2, 0, 1
114 , 135 , 386, 4, 0, 10
115 , 551 , 383, 3, 0, 2
116 , 715 , 400, 5, 0, 0
117 , 236 , 402, 14, 0, 4
118 , 534 , 400, 3, 0, 2
119 , 616 , 402, 1, 0, 0
120 , 304 , 414, 3, 0, 6
121 , 355 , 409, 5, 0, 2
122 , 409 , 413, 2, 0, 1
123 , 167 , 418, 0, 0, 6
124 , 16 , 419, 3, 0, 0
125 , 592 , 418, 2, 0, 0
126 , 561 , 424, 6, 0, 2
127 , 451 , 425, 0, 0, 8
128 , 52 , 426, 5, 0, 5
129 , 282 , 430, 3, 0, 2
130 , 78 , 426, 3, 0, 4
131 , 633 , 437, 2, 0, 0
132 , 234 , 435, 5, 0, 6
133 , 611 , 437, 3, 0, 0
134 , 256 , 454, 7, 0, 2
135 , 778 , 440, 0, 0, 4
136 , 537 , 447, 5, 0, 6
137 , 204 , 444, 2, 0, 0
138 , 338 , 447, 4, 0, 0
139 , 370 , 458, 3, 0, 0
140 , 76 , 452, 1, 0, 3
141 , 411 , 464, 6, 0, 6
142 , 194 , 465, 7, 0, 6
143 , 26 , 466, 7, 0, 0
144 , 55 , 469, 8, 0, 4
145 , 757 , 474, 3, 0, 1
146 , 90 , 475, 2, 0, 4
147 , 708 , 477, 2, 0, 6
148 , 137 , 505, 10, 0, 9
149 , 53 , 490, 4, 0, 0
150 , 236 , 499, 4, 0, 3
151 , 174 , 495, 9, 0, 1
152 , 26 , 507, 10, 0, 1
153 , 292 , 500, 2, 0, 0
154 , 88 , 501, 2, 0, 1
155 , 636 , 509, 1, 1, 9
156 , 480 , 504, 1, 0, 1
157 , 725 , 508, 2, 0, 0
158 , 438 , 505, 3, 0, 6
159 , 784 , 503, 0, 0, 0
160 , 345 , 505, 2, 0, 3
161 , 500 , 513, 2, 1, 2
162 , 178 , 515, 2, 0, 0
163 , 658 , 521, 2, 0, 0
164 , 286 , 525, 1, 1, 6
165 , 596 , 529, 5, 0, 0
166 , 677 , 527, 2, 0, 0
167 , 78 , 532, 3, 0, 1
168 , 446 , 531, 2, 0, 5
169 , 559 , 531, 1, 0, 0
170 , 352 , 534, 4, 0, 4
171 , 472 , 537, 3, 0, 1
172 , 117 , 537, 3, 0, 1
173 , 203 , 538, 6, 0, 2
174 , 303 , 538, 2, 0, 3
175 , 159 , 555, 10, 0, 1
176 , 297 , 558, 8, 0, 6
177 , 336 , 563, 8, 0, 1
178 , 708 , 559, 5, 1, 0
179 , 419 , 567, 8, 0, 6
180 , 791 , 568, 0, 0, 0
181 , 211 , 569, 3, 0, 10
182 , 562 , 575, 3, 0, 0
183 , 375 , 570, 2, 0, 0
184 , 98 , 573, 5, 0, 1
185 , 643 , 583, 10, 0, 2
186 , 265 , 576, 5, 0, 6
187 , 503 , 581, 4, 2, 1
188 , 26 , 585, 2, 0, 0
189 , 7 , 587, 3, 0, 1
190 , 146 , 589, 4, 0, 0
191 , 376 , 589, 2, 0, 0
192 , 445 , 598, 2, 0, 1
193 , 292 , 602, 6, 0, 10
194 , 336 , 598, 5, 0, 6
195 , 119 , 601, 2, 0, 0
196 , 522 , 601, 5, 0, 2
197 , 86 , 596, 1, 0, 0
198 , 34 , 604, 3, 0, 1
199 , 146 , 610, 4, 0, 1
200 , 395 , 608, 4, 0, 1
201 , 425 , 617, 3, 0, 1
202 , 369 , 616, 6, 0, 5
203 , 104 , 622, 4, 0, 1
204 , 270 , 623, 2, 0, 1
205 , 212 , 627, 4, 0, 1
206 , 339 , 630, 4, 0, 3
207 , 171 , 633, 3, 0, 0
208 , 254 , 641, 3, 0, 0
209 , 322 , 649, 7, 0, 1
210 , 152 , 654, 5, 0, 1
211 , 630 , 655, 7, 1, 3
212 , 592 , 658, 9, 0, 2
213 , 271 , 653, 5, 0, 5
214 , 206 , 664, 3, 0, 6
