index,X,Y,EGFR,PDGFRA,CDK4
1 , 261 , 36, 4, 1, 0
2 , 381 , 48, 1, 0, 0
3 , 350 , 72, 6, 0, 0
4 , 582 , 95, 1, 1, 0
5 , 625 , 100, 1, 0, 1
6 , 547 , 121, 5, 1, 0
7 , 205 , 124, 0, 0, 1
8 , 239 , 122, 0, 0, 0
9 , 304 , 122, 5, 0, 0
10 , 520 , 134, 11, 1, 0
11 , 624 , 140, 6, 2, 0
12 , 501 , 162, 9, 4, 0
13 , 321 , 160, 4, 1, 0
14 , 676 , 152, 3, 0, 0
15 , 610 , 161, 10, 1, 0
16 , 683 , 182, 2, 0, 0
17 , 197 , 184, 0, 0, 0
18 , 590 , 199, 18, 1, 0
19 , 774 , 184, 5, 0, 0
20 , 295 , 201, 2, 1, 4
21 , 534 , 195, 6, 0, 0
22 , 634 , 212, 3, 1, 0
23 , 49 , 225, 3, 2, 0
24 , 509 , 226, 4, 0, 0
25 , 280 , 228, 3, 1, 1
26 , 602 , 240, 4, 0, 1
27 , 579 , 251, 6, 2, 0
28 , 513 , 270, 15, 0, 3
29 , 187 , 263, 0, 0, 0
30 , 164 , 268, 2, 0, 0
31 , 607 , 267, 1, 0, 2
32 , 443 , 286, 0, 1, 3
33 , 781 , 297, 1, 0, 1
34 , 235 , 298, 13, 1, 0
35 , 626 , 291, 15, 2, 0
36 , 582 , 291, 3, 1, 0
37 , 111 , 299, 5, 3, 0
38 , 796 , 306, 4, 0, 0
39 , 430 , 315, 9, 1, 0
40 , 595 , 329, 6, 0, 0
41 , 165 , 327, 2, 0, 0
42 , 562 , 361, 14, 1, 2
43 , 85 , 332, 9, 0, 0
44 , 515 , 348, 8, 1, 0
45 , 789 , 343, 3, 0, 0
46 , 407 , 339, 2, 0, 0
47 , 62 , 345, 4, 1, 0
48 , 481 , 370, 12, 0, 1
49 , 392 , 376, 25, 1, 0
50 , 741 , 377, 4, 0, 0
51 , 448 , 392, 5, 1, 1
52 , 619 , 393, 0, 0, 0
53 , 521 , 412, 23, 0, 3
54 , 371 , 418, 10, 1, 0
55 , 596 , 422, 1, 1, 2
56 , 569 , 419, 0, 1, 0
57 , 685 , 449, 17, 3, 2
58 , 92 , 437, 15, 1, 0
59 , 637 , 437, 5, 0, 0
60 , 613 , 445, 3, 1, 2
61 , 196 , 448, 8, 0, 0
62 , 313 , 460, 23, 3, 0
63 , 555 , 453, 2, 0, 1
64 , 505 , 454, 9, 3, 0
65 , 772 , 458, 8, 1, 0
66 , 255 , 457, 4, 0, 0
67 , 58 , 462, 3, 0, 0
68 , 623 , 461, 2, 0, 0
69 , 612 , 482, 5, 0, 3
70 , 639 , 492, 0, 0, 4
71 , 783 , 481, 2, 1, 0
72 , 341 , 504, 11, 2, 0
73 , 300 , 495, 5, 2, 0
74 , 743 , 521, 13, 0, 0
75 , 655 , 525, 0, 0, 0
76 , 511 , 557, 6, 1, 0
77 , 756 , 577, 7, 1, 0
78 , 591 , 571, 6, 0, 0
79 , 134 , 582, 8, 1, 0
80 , 281 , 594, 4, 0, 1
81 , 364 , 601, 6, 1, 0
82 , 728 , 606, 5, 0, 0
83 , 568 , 620, 1, 1, 7
84 , 30 , 620, 1, 0, 0
85 , 56 , 631, 3, 0, 0
86 , 298 , 643, 4, 0, 1
87 , 666 , 642, 10, 0, 1
88 , 521 , 673, 6, 0, 0
89 , 450 , 700, 25, 1, 0
90 , 314 , 712, 3, 1, 2
91 , 347 , 706, 9, 0, 0
92 , 172 , 723, 11, 0, 0
