index,X,Y,EGFR,PDGFRA,CDK4
1 , 20 , 9, 4, 0, 0
2 , 127 , 9, 2, 0, 1
3 , 218 , 21, 16, 0, 0
4 , 377 , 19, 9, 0, 2
5 , 401 , 12, 6, 0, 4
6 , 471 , 7, 5, 0, 0
7 , 573 , 16, 16, 0, 1
8 , 669 , 17, 11, 0, 0
9 , 708 , 17, 16, 0, 0
10 , 739 , 13, 4, 0, 0
11 , 172 , 16, 5, 0, 1
12 , 325 , 32, 40, 1, 5
13 , 415 , 27, 2, 0, 3
14 , 437 , 24, 3, 0, 2
15 , 477 , 22, 1, 0, 1
16 , 254 , 50, 18, 4, 10
17 , 143 , 38, 3, 0, 1
18 , 87 , 38, 2, 0, 0
19 , 169 , 48, 9, 1, 4
20 , 462 , 57, 32, 0, 1
21 , 559 , 43, 1, 0, 0
22 , 670 , 41, 6, 0, 0
23 , 200 , 53, 5, 1, 0
24 , 539 , 51, 21, 0, 0
25 , 100 , 46, 8, 0, 0
26 , 381 , 47, 13, 0, 0
27 , 510 , 56, 17, 0, 0
28 , 51 , 49, 6, 0, 1
29 , 419 , 51, 5, 0, 0
30 , 786 , 65, 4, 0, 0
31 , 301 , 64, 26, 1, 0
32 , 577 , 70, 23, 1, 2
33 , 614 , 68, 11, 0, 18
34 , 77 , 65, 9, 1, 1
35 , 138 , 64, 11, 0, 0
36 , 647 , 82, 17, 0, 1
37 , 372 , 75, 24, 3, 3
38 , 156 , 74, 10, 4, 1
39 , 794 , 79, 5, 1, 0
40 , 193 , 88, 12, 1, 1
41 , 539 , 90, 8, 0, 15
42 , 221 , 81, 1, 0, 0
43 , 506 , 90, 9, 2, 20
44 , 302 , 89, 8, 0, 1
45 , 710 , 96, 4, 0, 3
46 , 770 , 95, 5, 0, 0
47 , 242 , 103, 13, 0, 10
48 , 685 , 97, 0, 0, 6
49 , 275 , 97, 1, 1, 5
50 , 316 , 102, 7, 0, 4
51 , 788 , 101, 7, 1, 0
52 , 571 , 111, 2, 0, 15
53 , 363 , 110, 5, 2, 10
54 , 632 , 110, 0, 0, 6
55 , 700 , 109, 3, 0, 0
56 , 300 , 122, 24, 0, 2
57 , 393 , 120, 7, 2, 10
58 , 516 , 119, 10, 0, 1
59 , 711 , 118, 6, 0, 0
60 , 669 , 130, 8, 0, 12
61 , 623 , 135, 23, 0, 6
62 , 256 , 134, 2, 2, 2
63 , 187 , 131, 5, 0, 1
64 , 538 , 149, 29, 0, 0
65 , 162 , 142, 12, 1, 3
66 , 570 , 155, 23, 1, 0
67 , 704 , 141, 4, 0, 2
68 , 598 , 152, 7, 0, 7
69 , 719 , 149, 1, 0, 6
70 , 214 , 165, 14, 0, 1
71 , 694 , 161, 4, 0, 1
72 , 286 , 173, 24, 2, 6
73 , 331 , 161, 12, 2, 1
74 , 430 , 165, 15, 0, 0
75 , 623 , 168, 3, 0, 4
76 , 743 , 180, 21, 0, 2
77 , 246 , 161, 1, 2, 5
78 , 32 , 168, 0, 0, 0
79 , 668 , 182, 13, 0, 2
80 , 373 , 176, 3, 0, 11
81 , 15 , 183, 7, 0, 0
82 , 478 , 181, 0, 0, 0
83 , 711 , 187, 12, 0, 0
84 , 454 , 202, 39, 1, 6
85 , 119 , 187, 1, 0, 0
86 , 511 , 190, 0, 0, 8
87 , 533 , 206, 12, 0, 2
88 , 773 , 215, 36, 0, 9
89 , 793 , 192, 7, 0, 0
90 , 608 , 215, 2, 2, 19
91 , 164 , 200, 5, 0, 5
92 , 220 , 208, 20, 0, 0
93 , 556 , 203, 9, 0, 2
94 , 320 , 209, 26, 1, 0
95 , 368 , 210, 10, 2, 4
96 , 576 , 218, 26, 0, 6
97 , 658 , 212, 2, 1, 9
98 , 707 , 214, 10, 0, 5
99 , 290 , 219, 16, 3, 3
100 , 181 , 214, 8, 1, 0
101 , 426 , 217, 13, 3, 2
102 , 649 , 238, 15, 0, 5
103 , 434 , 243, 3, 0, 6
104 , 360 , 246, 5, 0, 5
105 , 791 , 250, 1, 0, 1
106 , 763 , 253, 22, 0, 1
107 , 251 , 249, 0, 0, 0
108 , 524 , 273, 26, 0, 2
109 , 740 , 253, 10, 0, 1
110 , 213 , 250, 0, 0, 0
111 , 51 , 258, 3, 0, 3
112 , 310 , 252, 3, 0, 2
113 , 558 , 264, 25, 6, 1
114 , 694 , 265, 3, 2, 11
115 , 330 , 268, 4, 0, 0
116 , 655 , 278, 18, 2, 7
117 , 619 , 271, 16, 1, 1
118 , 477 , 284, 21, 0, 1
119 , 273 , 282, 0, 4, 0
120 , 398 , 276, 0, 0, 0
121 , 765 , 293, 23, 0, 11
122 , 50 , 286, 17, 2, 2
123 , 790 , 293, 9, 0, 2
124 , 616 , 301, 4, 1, 17
125 , 245 , 293, 0, 1, 0
126 , 390 , 296, 0, 2, 0
127 , 551 , 301, 6, 0, 2
128 , 729 , 323, 6, 1, 11
129 , 98 , 309, 6, 2, 1
130 , 20 , 324, 14, 1, 0
131 , 448 , 329, 29, 2, 8
132 , 679 , 313, 0, 0, 13
133 , 409 , 315, 0, 0, 0
134 , 664 , 324, 14, 2, 2
135 , 632 , 334, 21, 1, 2
136 , 153 , 338, 1, 0, 0
137 , 521 , 332, 7, 0, 8
138 , 781 , 340, 14, 0, 6
139 , 588 , 339, 3, 0, 4
140 , 123 , 358, 19, 5, 16
141 , 412 , 332, 0, 0, 0
142 , 227 , 340, 0, 0, 0
143 , 486 , 342, 5, 1, 13
144 , 692 , 347, 2, 0, 1
145 , 287 , 343, 0, 2, 0
146 , 258 , 349, 0, 0, 0
147 , 42 , 358, 28, 0, 1
148 , 766 , 360, 10, 0, 0
149 , 578 , 365, 8, 0, 4
150 , 86 , 373, 18, 0, 1
151 , 481 , 366, 22, 0, 3
152 , 9 , 371, 7, 1, 2
153 , 520 , 369, 6, 1, 0
154 , 252 , 367, 1, 0, 0
155 , 777 , 387, 18, 1, 11
156 , 711 , 383, 24, 1, 7
157 , 294 , 384, 0, 0, 7
158 , 423 , 381, 8, 1, 0
159 , 672 , 390, 14, 0, 1
160 , 42 , 395, 28, 0, 1
161 , 443 , 409, 12, 2, 8
162 , 592 , 393, 1, 1, 8
163 , 330 , 402, 11, 0, 5
164 , 574 , 395, 0, 1, 6
165 , 795 , 415, 5, 0, 6
166 , 360 , 397, 7, 0, 2
167 , 398 , 411, 24, 0, 1
168 , 219 , 415, 20, 1, 3
169 , 265 , 406, 1, 0, 1
170 , 639 , 419, 23, 0, 5
171 , 528 , 415, 11, 1, 6
172 , 709 , 422, 14, 2, 4
173 , 101 , 423, 10, 1, 0
174 , 311 , 420, 12, 0, 4
175 , 64 , 425, 8, 1, 0
176 , 672 , 428, 17, 1, 0
177 , 598 , 440, 26, 1, 6
178 , 157 , 427, 5, 0, 1
179 , 182 , 430, 3, 1, 9
180 , 460 , 433, 9, 0, 2
181 , 776 , 427, 1, 0, 7
182 , 238 , 440, 16, 1, 2
183 , 31 , 439, 9, 0, 1
184 , 490 , 438, 0, 0, 7
185 , 407 , 439, 9, 0, 1
186 , 692 , 441, 6, 0, 0
187 , 540 , 446, 12, 3, 5
188 , 144 , 456, 35, 0, 4
189 , 323 , 447, 7, 0, 2
190 , 353 , 453, 13, 0, 2
191 , 424 , 452, 11, 0, 0
192 , 725 , 462, 21, 0, 6
193 , 448 , 448, 1, 0, 0
194 , 59 , 461, 25, 1, 10
195 , 628 , 458, 3, 0, 0
196 , 503 , 467, 9, 0, 7
197 , 680 , 471, 7, 0, 3
198 , 765 , 475, 5, 0, 19
199 , 12 , 473, 10, 3, 8
200 , 262 , 476, 13, 3, 0
201 , 386 , 476, 18, 0, 6
202 , 790 , 480, 10, 0, 4
203 , 581 , 472, 7, 0, 6
204 , 191 , 474, 2, 3, 15
205 , 413 , 476, 5, 1, 1
206 , 228 , 485, 8, 0, 9
