index,X,Y,EGFR,PDGFRA,CDK4
1 , 477 , 13, 18, 0, 0
2 , 511 , 9, 9, 0, 0
3 , 538 , 10, 3, 0, 0
4 , 583 , 12, 9, 0, 0
5 , 243 , 29, 3, 0, 0
6 , 423 , 34, 3, 0, 1
7 , 320 , 42, 11, 0, 0
8 , 364 , 37, 0, 0, 0
9 , 629 , 40, 2, 0, 0
10 , 93 , 40, 0, 0, 0
11 , 130 , 53, 3, 1, 0
12 , 565 , 59, 8, 0, 3
13 , 595 , 64, 3, 1, 0
14 , 409 , 70, 3, 0, 1
15 , 487 , 73, 5, 0, 0
16 , 744 , 76, 1, 0, 0
17 , 739 , 99, 3, 0, 0
18 , 633 , 101, 1, 0, 4
19 , 590 , 114, 2, 2, 5
20 , 520 , 122, 5, 0, 4
21 , 504 , 131, 3, 3, 0
22 , 562 , 143, 2, 0, 1
23 , 321 , 148, 3, 0, 1
24 , 566 , 155, 7, 0, 0
25 , 471 , 169, 8, 3, 3
26 , 95 , 178, 4, 0, 2
27 , 723 , 181, 10, 0, 0
28 , 782 , 183, 1, 0, 0
29 , 745 , 207, 2, 0, 1
30 , 371 , 196, 13, 0, 3
31 , 656 , 203, 5, 1, 2
32 , 484 , 199, 5, 0, 0
33 , 158 , 202, 7, 0, 0
34 , 640 , 210, 2, 0, 0
35 , 95 , 212, 4, 0, 0
36 , 578 , 212, 1, 0, 11
37 , 791 , 212, 5, 0, 0
38 , 498 , 216, 4, 0, 5
39 , 672 , 223, 10, 1, 1
40 , 769 , 219, 0, 0, 0
41 , 123 , 217, 1, 2, 1
42 , 718 , 233, 7, 0, 1
43 , 524 , 230, 6, 0, 2
44 , 624 , 239, 1, 0, 16
45 , 574 , 240, 0, 0, 4
46 , 606 , 230, 2, 0, 5
47 , 419 , 228, 2, 0, 3
48 , 646 , 239, 6, 0, 1
49 , 794 , 238, 3, 0, 2
50 , 159 , 241, 4, 0, 0
51 , 506 , 241, 1, 1, 5
52 , 445 , 240, 3, 0, 1
53 , 775 , 244, 7, 3, 0
54 , 421 , 246, 6, 1, 0
55 , 94 , 253, 7, 0, 1
56 , 116 , 264, 6, 1, 5
57 , 470 , 263, 11, 0, 0
58 , 585 , 263, 1, 1, 9
59 , 367 , 267, 15, 1, 2
60 , 785 , 266, 6, 0, 0
61 , 730 , 270, 3, 3, 0
62 , 145 , 265, 2, 1, 1
63 , 396 , 267, 7, 1, 3
64 , 612 , 278, 5, 0, 3
65 , 515 , 269, 6, 0, 0
66 , 179 , 270, 5, 0, 0
67 , 40 , 274, 3, 0, 0
68 , 504 , 282, 1, 0, 9
69 , 411 , 293, 0, 0, 10
70 , 24 , 287, 2, 0, 1
71 , 542 , 280, 4, 0, 4
72 , 123 , 293, 3, 0, 2
73 , 264 , 291, 3, 1, 4
