index,X,Y,EGFR,PDGFRA,CDK4
1 , 54 , 9, 1, 1, 0
2 , 124 , 17, 4, 0, 0
3 , 268 , 17, 3, 1, 0
4 , 288 , 8, 3, 0, 2
5 , 398 , 10, 6, 0, 0
6 , 495 , 22, 1, 0, 0
7 , 565 , 4, 2, 0, 0
8 , 619 , 9, 1, 0, 1
9 , 685 , 7, 0, 0, 0
10 , 190 , 12, 0, 0, 0
11 , 418 , 13, 0, 0, 0
12 , 546 , 15, 5, 0, 0
13 , 312 , 22, 1, 0, 0
14 , 567 , 34, 1, 0, 0
15 , 5 , 35, 1, 0, 0
16 , 769 , 44, 0, 0, 0
17 , 697 , 40, 7, 1, 0
18 , 392 , 40, 2, 1, 0
19 , 138 , 46, 2, 0, 1
20 , 301 , 49, 0, 0, 1
21 , 160 , 48, 0, 0, 2
22 , 66 , 59, 1, 0, 0
23 , 437 , 55, 2, 0, 5
24 , 180 , 60, 0, 0, 1
25 , 413 , 57, 1, 0, 3
26 , 482 , 60, 2, 0, 3
27 , 21 , 67, 2, 0, 0
28 , 370 , 60, 0, 0, 1
29 , 746 , 68, 3, 0, 0
30 , 606 , 75, 4, 1, 0
31 , 696 , 78, 7, 0, 0
32 , 355 , 79, 3, 2, 3
33 , 501 , 97, 11, 1, 1
34 , 178 , 87, 1, 0, 0
35 , 233 , 86, 0, 0, 0
36 , 339 , 98, 2, 0, 2
37 , 451 , 94, 4, 0, 0
38 , 261 , 103, 0, 0, 0
39 , 560 , 103, 4, 1, 1
40 , 202 , 105, 0, 0, 0
41 , 223 , 106, 0, 0, 0
42 , 590 , 117, 2, 0, 0
43 , 167 , 120, 3, 1, 0
44 , 11 , 121, 4, 0, 0
45 , 124 , 126, 2, 0, 3
46 , 246 , 122, 0, 0, 0
47 , 480 , 130, 3, 0, 2
48 , 307 , 136, 5, 0, 2
49 , 203 , 140, 3, 1, 1
50 , 406 , 140, 0, 1, 0
51 , 442 , 132, 0, 0, 0
52 , 570 , 141, 6, 2, 2
53 , 526 , 143, 0, 2, 2
54 , 242 , 137, 0, 0, 0
55 , 38 , 147, 6, 0, 0
56 , 108 , 144, 1, 0, 0
57 , 226 , 155, 0, 0, 0
58 , 437 , 160, 0, 0, 2
59 , 648 , 152, 2, 0, 0
60 , 554 , 165, 3, 0, 1
61 , 107 , 165, 0, 0, 0
62 , 145 , 179, 4, 0, 2
63 , 459 , 179, 3, 1, 2
64 , 539 , 188, 3, 1, 0
65 , 353 , 193, 3, 3, 0
66 , 571 , 192, 2, 0, 0
67 , 654 , 200, 4, 0, 2
68 , 793 , 197, 4, 0, 0
69 , 413 , 197, 1, 1, 2
70 , 431 , 198, 6, 0, 2
71 , 110 , 216, 4, 2, 1
72 , 199 , 197, 0, 0, 1
73 , 717 , 205, 1, 0, 3
74 , 375 , 199, 0, 0, 2
75 , 178 , 218, 0, 0, 0
76 , 752 , 215, 2, 2, 0
77 , 199 , 214, 0, 0, 1
78 , 624 , 222, 1, 1, 5
79 , 448 , 219, 0, 2, 1
80 , 782 , 218, 0, 0, 0
81 , 375 , 217, 0, 3, 1
82 , 500 , 234, 10, 1, 0
83 , 698 , 234, 2, 0, 0
84 , 328 , 248, 6, 2, 4
85 , 403 , 247, 6, 1, 1
86 , 728 , 251, 8, 0, 0
87 , 479 , 265, 3, 0, 0
88 , 73 , 266, 0, 0, 2
89 , 153 , 268, 0, 0, 4
90 , 181 , 264, 1, 0, 1
91 , 420 , 264, 0, 0, 3
92 , 384 , 279, 4, 0, 0
93 , 728 , 279, 5, 0, 2
94 , 198 , 288, 2, 0, 0
95 , 344 , 293, 4, 0, 1
96 , 321 , 282, 3, 0, 0
97 , 509 , 295, 5, 0, 3
98 , 282 , 298, 6, 1, 1
99 , 313 , 298, 3, 1, 0
100 , 648 , 296, 0, 0, 5
101 , 761 , 303, 1, 0, 0
102 , 791 , 300, 4, 0, 0
103 , 473 , 296, 0, 0, 4
104 , 558 , 305, 6, 1, 1
105 , 713 , 319, 1, 2, 3
106 , 152 , 318, 8, 1, 1
107 , 209 , 316, 2, 0, 5
108 , 58 , 322, 1, 0, 2
109 , 639 , 317, 0, 0, 2
110 , 333 , 321, 0, 1, 4
111 , 448 , 327, 1, 0, 2
112 , 764 , 334, 4, 3, 2
113 , 419 , 332, 0, 0, 9
114 , 87 , 330, 6, 0, 1
115 , 233 , 337, 0, 0, 6
116 , 32 , 332, 4, 0, 0
117 , 259 , 336, 5, 0, 1
118 , 685 , 338, 0, 1, 5
119 , 477 , 339, 2, 1, 5
120 , 319 , 352, 0, 0, 38
121 , 512 , 342, 2, 0, 6
122 , 741 , 357, 1, 0, 5
123 , 98 , 350, 2, 0, 3
124 , 190 , 348, 0, 0, 0
125 , 600 , 361, 7, 1, 4
126 , 141 , 365, 0, 0, 11
127 , 629 , 355, 0, 0, 0
128 , 10 , 356, 0, 0, 6
129 , 416 , 361, 0, 0, 8
130 , 777 , 361, 4, 1, 0
131 , 346 , 370, 0, 0, 3
132 , 492 , 370, 0, 0, 3
133 , 377 , 373, 3, 0, 3
134 , 106 , 370, 0, 0, 5
135 , 677 , 377, 1, 1, 0
136 , 411 , 381, 0, 0, 6
137 , 631 , 380, 2, 0, 1
