index,X,Y,EGFR,PDGFRA,CDK4
1 , 83 , 7, 0, 0, 0
2 , 219 , 20, 4, 0, 0
3 , 758 , 14, 0, 0, 0
4 , 431 , 40, 0, 0, 9
5 , 752 , 33, 3, 0, 0
6 , 260 , 46, 5, 0, 1
7 , 602 , 56, 4, 0, 0
8 , 356 , 54, 4, 0, 2
9 , 305 , 52, 7, 0, 0
10 , 119 , 48, 0, 0, 0
11 , 713 , 55, 3, 0, 0
12 , 94 , 63, 1, 0, 0
13 , 120 , 75, 2, 0, 0
14 , 28 , 79, 5, 0, 0
15 , 464 , 96, 0, 2, 0
16 , 358 , 108, 5, 0, 14
17 , 242 , 114, 4, 0, 0
18 , 588 , 110, 2, 0, 4
19 , 665 , 118, 6, 0, 27
20 , 485 , 121, 0, 0, 0
21 , 442 , 122, 0, 3, 0
22 , 175 , 137, 2, 0, 0
23 , 336 , 141, 5, 0, 5
24 , 461 , 150, 1, 7, 1
25 , 762 , 145, 4, 0, 0
26 , 311 , 151, 0, 0, 15
27 , 292 , 153, 2, 0, 0
28 , 378 , 152, 4, 0, 8
29 , 133 , 159, 2, 0, 0
30 , 14 , 166, 3, 0, 5
31 , 181 , 176, 1, 1, 0
32 , 594 , 191, 6, 0, 10
33 , 158 , 184, 1, 0, 5
34 , 655 , 186, 1, 0, 18
35 , 502 , 192, 0, 0, 18
36 , 71 , 194, 3, 0, 6
37 , 750 , 190, 9, 0, 0
38 , 233 , 202, 0, 1, 0
39 , 461 , 207, 4, 0, 11
40 , 188 , 202, 1, 0, 4
41 , 8 , 213, 1, 0, 3
42 , 421 , 213, 1, 0, 17
43 , 519 , 220, 2, 0, 7
44 , 792 , 215, 2, 0, 0
45 , 241 , 218, 1, 2, 0
46 , 451 , 228, 3, 1, 7
47 , 403 , 236, 6, 0, 13
48 , 605 , 234, 6, 0, 1
49 , 470 , 238, 3, 0, 8
50 , 516 , 249, 2, 2, 7
51 , 795 , 251, 3, 0, 2
52 , 371 , 253, 1, 0, 13
53 , 266 , 246, 2, 1, 0
54 , 194 , 257, 4, 0, 12
55 , 441 , 261, 3, 0, 4
56 , 608 , 265, 3, 1, 3
57 , 47 , 277, 1, 0, 0
58 , 487 , 270, 6, 1, 13
59 , 148 , 285, 8, 8, 4
60 , 555 , 276, 3, 0, 1
61 , 582 , 280, 0, 0, 7
62 , 451 , 285, 3, 0, 8
63 , 345 , 300, 5, 0, 11
64 , 648 , 303, 5, 0, 1
65 , 691 , 299, 1, 0, 2
66 , 789 , 315, 4, 0, 2
67 , 44 , 315, 2, 0, 8
68 , 583 , 318, 4, 0, 4
69 , 168 , 320, 3, 0, 8
70 , 521 , 335, 10, 1, 23
71 , 562 , 333, 2, 0, 6
72 , 221 , 346, 0, 0, 36
73 , 337 , 362, 6, 5, 10
74 , 448 , 374, 6, 3, 13
75 , 410 , 383, 7, 1, 24
76 , 747 , 377, 2, 0, 6
77 , 312 , 384, 4, 0, 16
78 , 788 , 383, 3, 0, 0
79 , 351 , 391, 1, 0, 1
80 , 482 , 398, 7, 0, 4
81 , 10 , 394, 2, 0, 0
82 , 678 , 402, 0, 0, 22
83 , 118 , 400, 6, 0, 4
84 , 765 , 417, 10, 0, 0
85 , 253 , 419, 5, 0, 8
86 , 366 , 419, 1, 0, 15
87 , 455 , 418, 6, 1, 4
88 , 593 , 435, 8, 2, 21
89 , 505 , 440, 3, 0, 1
90 , 410 , 456, 5, 0, 23
91 , 555 , 460, 13, 2, 12
92 , 315 , 467, 8, 0, 29
93 , 461 , 459, 4, 1, 9
94 , 654 , 462, 6, 0, 35
95 , 160 , 469, 10, 0, 9
96 , 742 , 464, 1, 0, 13
97 , 90 , 473, 7, 0, 11
98 , 211 , 482, 2, 0, 2
99 , 496 , 487, 3, 0, 15
100 , 706 , 486, 14, 0, 14
101 , 587 , 494, 3, 1, 18
102 , 665 , 503, 7, 0, 2
103 , 19 , 522, 6, 2, 8
104 , 251 , 521, 5, 0, 22
105 , 612 , 524, 8, 5, 14
106 , 649 , 515, 2, 0, 5
107 , 74 , 522, 5, 0, 8
108 , 520 , 518, 3, 0, 23
109 , 465 , 539, 13, 0, 16
110 , 138 , 535, 4, 0, 19
111 , 98 , 543, 7, 1, 8
112 , 776 , 553, 9, 0, 5
113 , 35 , 557, 6, 0, 9
114 , 416 , 581, 6, 2, 10
115 , 173 , 584, 5, 0, 21
116 , 745 , 585, 6, 0, 11
117 , 787 , 581, 3, 0, 0
118 , 25 , 586, 4, 0, 19
119 , 352 , 607, 10, 0, 27
120 , 304 , 596, 9, 0, 10
121 , 441 , 598, 2, 0, 2
122 , 217 , 606, 4, 0, 5
123 , 607 , 608, 1, 0, 6
124 , 171 , 616, 5, 1, 9
125 , 41 , 616, 4, 0, 4
126 , 67 , 626, 3, 0, 3
127 , 284 , 622, 2, 0, 16
128 , 239 , 642, 7, 0, 5
129 , 191 , 640, 7, 0, 22
130 , 159 , 643, 4, 0, 13
131 , 330 , 652, 4, 1, 5
132 , 389 , 652, 1, 1, 0
133 , 271 , 660, 1, 0, 5
134 , 390 , 672, 4, 0, 7
135 , 50 , 684, 5, 0, 8
136 , 204 , 683, 1, 0, 12
137 , 356 , 684, 2, 1, 24
138 , 96 , 696, 8, 0, 5
139 , 313 , 687, 1, 0, 3
140 , 446 , 693, 6, 0, 15
141 , 296 , 704, 4, 0, 7
142 , 345 , 712, 6, 1, 11
143 , 480 , 712, 2, 0, 3
144 , 558 , 707, 1, 0, 0
145 , 615 , 707, 6, 0, 8
146 , 403 , 725, 3, 0, 10
147 , 236 , 741, 12, 0, 12
148 , 283 , 735, 7, 0, 7
149 , 588 , 735, 9, 0, 10
150 , 318 , 736, 3, 0, 7
151 , 258 , 757, 2, 0, 2
152 , 435 , 761, 4, 0, 11
153 , 207 , 779, 1, 0, 6
154 , 425 , 784, 2, 0, 3
155 , 323 , 791, 0, 0, 0
