index,X,Y,EGFR,PDGFRA,CDK4
1 , 13 , 12, 0, 0, 0
2 , 134 , 7, 5, 0, 0
3 , 298 , 9, 3, 0, 1
4 , 383 , 10, 5, 1, 1
5 , 569 , 10, 2, 0, 0
6 , 346 , 10, 3, 0, 1
7 , 94 , 14, 4, 0, 0
8 , 602 , 14, 5, 1, 0
9 , 40 , 22, 3, 0, 0
10 , 282 , 25, 6, 0, 10
11 , 167 , 25, 5, 1, 0
12 , 583 , 30, 4, 0, 1
13 , 652 , 43, 15, 2, 3
14 , 138 , 38, 4, 0, 1
15 , 176 , 45, 5, 0, 4
16 , 197 , 48, 8, 0, 8
17 , 780 , 39, 2, 0, 6
18 , 96 , 43, 8, 0, 2
19 , 576 , 48, 0, 0, 14
20 , 704 , 54, 1, 0, 0
21 , 530 , 52, 5, 0, 5
22 , 320 , 53, 2, 1, 0
23 , 335 , 54, 4, 0, 2
24 , 480 , 65, 4, 0, 6
25 , 747 , 58, 3, 0, 0
26 , 418 , 65, 0, 1, 7
27 , 276 , 62, 0, 0, 4
28 , 217 , 74, 5, 0, 2
29 , 793 , 69, 2, 0, 7
30 , 669 , 68, 3, 0, 3
31 , 524 , 75, 4, 0, 13
32 , 577 , 87, 4, 0, 3
33 , 747 , 86, 2, 0, 2
34 , 340 , 91, 5, 1, 0
35 , 49 , 98, 1, 0, 0
36 , 155 , 98, 0, 0, 16
37 , 725 , 96, 0, 3, 0
38 , 255 , 97, 5, 0, 2
39 , 416 , 95, 0, 0, 8
40 , 232 , 100, 5, 0, 1
41 , 10 , 104, 2, 0, 1
42 , 481 , 101, 3, 0, 3
43 , 764 , 106, 0, 0, 4
44 , 787 , 110, 1, 1, 1
45 , 556 , 115, 2, 0, 10
46 , 606 , 116, 14, 1, 1
47 , 268 , 115, 6, 0, 4
48 , 382 , 114, 0, 0, 15
49 , 535 , 114, 0, 0, 6
50 , 733 , 115, 2, 0, 3
51 , 199 , 116, 2, 1, 6
52 , 466 , 119, 0, 0, 13
53 , 74 , 118, 1, 0, 0
54 , 233 , 122, 4, 2, 2
55 , 445 , 152, 43, 5, 10
56 , 27 , 134, 4, 0, 0
57 , 720 , 133, 3, 0, 5
58 , 120 , 130, 3, 0, 1
59 , 693 , 146, 3, 0, 5
60 , 613 , 156, 4, 0, 2
61 , 331 , 149, 2, 0, 5
62 , 301 , 150, 0, 2, 7
63 , 662 , 158, 3, 2, 1
64 , 394 , 159, 7, 0, 9
65 , 685 , 166, 1, 0, 20
66 , 746 , 159, 3, 0, 3
67 , 161 , 165, 5, 0, 2
68 , 769 , 167, 8, 0, 0
69 , 648 , 170, 3, 2, 2
70 , 34 , 176, 2, 0, 1
71 , 629 , 186, 4, 1, 4
72 , 748 , 180, 4, 1, 8
73 , 146 , 189, 5, 1, 4
74 , 251 , 190, 3, 3, 4
75 , 386 , 196, 1, 0, 8
76 , 188 , 199, 0, 0, 7
77 , 55 , 204, 3, 0, 8
78 , 120 , 207, 6, 0, 2
79 , 753 , 204, 2, 1, 1
80 , 610 , 214, 13, 1, 1
81 , 696 , 225, 1, 1, 20
82 , 455 , 223, 3, 1, 4
83 , 246 , 226, 9, 0, 4
84 , 310 , 226, 5, 1, 4
85 , 670 , 222, 1, 0, 3
86 , 200 , 236, 2, 1, 22
87 , 350 , 228, 0, 0, 15
88 , 627 , 239, 0, 0, 25
89 , 172 , 239, 0, 1, 11
90 , 519 , 242, 9, 2, 8
91 , 25 , 245, 2, 0, 1
92 , 464 , 248, 4, 2, 8
93 , 661 , 251, 11, 2, 14
94 , 84 , 254, 6, 0, 1
95 , 113 , 265, 5, 5, 6
96 , 400 , 261, 6, 0, 7
97 , 311 , 257, 5, 2, 7
98 , 505 , 262, 7, 1, 4
99 , 154 , 272, 5, 1, 8
100 , 254 , 276, 1, 1, 17
101 , 80 , 280, 3, 4, 3
102 , 136 , 281, 5, 1, 3
103 , 187 , 280, 12, 3, 8
104 , 23 , 286, 3, 1, 1
105 , 549 , 286, 0, 0, 26
106 , 644 , 290, 1, 0, 5
107 , 624 , 294, 0, 4, 13
108 , 511 , 291, 6, 0, 2
109 , 38 , 301, 0, 1, 14
110 , 407 , 306, 9, 3, 24
111 , 566 , 303, 3, 1, 13
112 , 170 , 303, 0, 0, 6
113 , 688 , 304, 3, 0, 6
114 , 292 , 304, 2, 1, 3
115 , 744 , 311, 3, 7, 8
116 , 64 , 308, 1, 5, 0
117 , 196 , 310, 3, 4, 6
118 , 92 , 315, 5, 0, 2
119 , 168 , 320, 0, 0, 11
120 , 33 , 324, 13, 2, 4
121 , 518 , 326, 3, 0, 9
122 , 551 , 327, 0, 2, 16
123 , 186 , 335, 0, 1, 34
124 , 633 , 332, 9, 0, 12
125 , 705 , 334, 4, 0, 0
126 , 10 , 337, 0, 6, 0
127 , 794 , 343, 0, 1, 3
128 , 64 , 347, 15, 4, 4
129 , 573 , 350, 0, 1, 14
130 , 408 , 350, 3, 0, 11
131 , 659 , 358, 5, 0, 6
132 , 260 , 371, 4, 1, 7
133 , 531 , 368, 0, 0, 21
134 , 602 , 374, 5, 1, 30
135 , 464 , 366, 2, 0, 5
136 , 744 , 374, 3, 1, 2
137 , 212 , 383, 9, 2, 1
138 , 316 , 383, 1, 0, 0
139 , 150 , 383, 0, 0, 12
140 , 659 , 382, 4, 1, 1
141 , 554 , 392, 4, 1, 16
142 , 681 , 391, 3, 3, 0
143 , 470 , 396, 1, 1, 11
144 , 727 , 402, 8, 2, 2
145 , 34 , 402, 2, 0, 5
146 , 152 , 406, 5, 0, 3
147 , 406 , 412, 0, 0, 16
148 , 210 , 416, 14, 0, 6
149 , 506 , 414, 1, 0, 11
150 , 285 , 425, 6, 0, 2
151 , 605 , 423, 7, 1, 10
152 , 734 , 426, 0, 0, 13
153 , 38 , 425, 7, 0, 6
154 , 322 , 431, 1, 1, 10
155 , 763 , 436, 6, 3, 3
156 , 148 , 471, 92, 3, 14
157 , 551 , 442, 0, 1, 24
158 , 338 , 449, 0, 0, 17
159 , 500 , 444, 3, 1, 11
160 , 266 , 446, 1, 0, 1
161 , 592 , 448, 0, 0, 14
162 , 369 , 457, 2, 0, 7
163 , 296 , 448, 3, 0, 4
164 , 61 , 455, 1, 0, 16
165 , 12 , 461, 3, 2, 8
166 , 399 , 460, 1, 0, 12
167 , 436 , 465, 10, 0, 9
168 , 758 , 465, 0, 1, 20
169 , 283 , 470, 11, 1, 10
170 , 792 , 473, 5, 0, 2
171 , 213 , 471, 1, 0, 3
172 , 658 , 487, 2, 0, 13
173 , 67 , 486, 8, 2, 8
174 , 267 , 483, 1, 0, 11
175 , 45 , 478, 1, 0, 11
176 , 393 , 492, 3, 0, 39
177 , 521 , 487, 4, 0, 15
178 , 683 , 490, 1, 1, 9
179 , 338 , 493, 0, 0, 14
180 , 312 , 493, 0, 0, 13
181 , 194 , 503, 8, 1, 7
182 , 462 , 507, 9, 0, 10
183 , 781 , 508, 6, 1, 1
184 , 322 , 511, 1, 0, 18
185 , 280 , 514, 0, 0, 0
186 , 208 , 522, 2, 0, 7
187 , 765 , 528, 8, 0, 24
188 , 703 , 532, 1, 1, 19
189 , 50 , 528, 4, 0, 4
190 , 306 , 530, 3, 1, 1
191 , 456 , 536, 2, 0, 10
192 , 502 , 536, 5, 0, 9
193 , 289 , 546, 0, 1, 0
194 , 83 , 548, 4, 1, 3
195 , 178 , 553, 2, 2, 11
196 , 24 , 550, 2, 0, 5
197 , 567 , 552, 7, 1, 9
198 , 223 , 553, 0, 1, 12
199 , 778 , 559, 6, 0, 10
