index,X,Y,EGFR,PDGFRA,CDK4
1 , 163 , 10, 7, 0, 1
2 , 366 , 9, 1, 1, 0
3 , 337 , 26, 0, 0, 4
4 , 258 , 21, 2, 0, 1
5 , 145 , 25, 3, 0, 1
6 , 522 , 33, 6, 1, 0
7 , 81 , 33, 0, 2, 0
8 , 228 , 43, 1, 0, 4
9 , 470 , 46, 0, 0, 14
10 , 669 , 47, 8, 8, 0
11 , 84 , 49, 0, 0, 0
12 , 134 , 57, 2, 0, 0
13 , 289 , 68, 3, 0, 4
14 , 428 , 63, 0, 0, 4
15 , 192 , 73, 2, 0, 0
16 , 352 , 75, 4, 0, 4
17 , 221 , 88, 3, 0, 2
18 , 268 , 78, 2, 0, 1
19 , 73 , 91, 0, 3, 0
20 , 509 , 91, 2, 0, 1
21 , 111 , 102, 6, 0, 2
22 , 173 , 102, 6, 0, 1
23 , 386 , 97, 3, 0, 0
24 , 291 , 107, 3, 1, 0
25 , 341 , 102, 0, 0, 2
26 , 265 , 103, 0, 0, 1
27 , 423 , 107, 0, 0, 1
28 , 214 , 122, 4, 0, 1
29 , 253 , 131, 1, 0, 5
30 , 369 , 126, 1, 1, 8
31 , 460 , 122, 0, 0, 12
32 , 186 , 135, 4, 0, 1
33 , 541 , 125, 0, 0, 4
34 , 339 , 122, 0, 0, 3
35 , 108 , 128, 2, 0, 0
36 , 515 , 146, 2, 0, 1
37 , 17 , 141, 0, 0, 0
38 , 61 , 145, 0, 6, 0
39 , 271 , 150, 4, 0, 3
40 , 314 , 151, 0, 0, 3
41 , 170 , 169, 1, 0, 6
42 , 460 , 178, 4, 0, 2
43 , 228 , 174, 6, 1, 0
44 , 428 , 176, 1, 0, 9
45 , 362 , 175, 0, 1, 6
46 , 789 , 180, 4, 3, 0
47 , 278 , 179, 0, 0, 16
48 , 587 , 176, 2, 0, 0
49 , 196 , 179, 5, 0, 5
50 , 534 , 182, 1, 0, 8
51 , 255 , 185, 2, 0, 6
52 , 426 , 205, 0, 0, 3
53 , 337 , 207, 0, 0, 6
54 , 251 , 212, 5, 1, 1
55 , 116 , 228, 4, 0, 0
56 , 185 , 218, 0, 0, 4
57 , 222 , 221, 1, 0, 6
58 , 165 , 231, 0, 0, 5
59 , 331 , 235, 1, 0, 5
60 , 314 , 238, 2, 0, 1
61 , 390 , 254, 5, 0, 1
62 , 84 , 250, 1, 0, 8
63 , 149 , 256, 1, 0, 14
64 , 218 , 247, 2, 1, 4
65 , 195 , 259, 2, 0, 5
66 , 443 , 270, 2, 0, 0
67 , 342 , 278, 7, 0, 1
68 , 43 , 289, 1, 0, 21
69 , 242 , 278, 0, 0, 15
70 , 370 , 280, 5, 0, 2
71 , 78 , 307, 2, 0, 10
72 , 290 , 288, 1, 0, 7
73 , 358 , 316, 7, 0, 3
74 , 466 , 310, 4, 0, 6
75 , 247 , 326, 4, 1, 0
76 , 400 , 331, 2, 0, 7
77 , 192 , 333, 0, 0, 10
78 , 350 , 342, 2, 0, 10
79 , 266 , 349, 2, 1, 15
80 , 136 , 348, 2, 0, 25
81 , 753 , 348, 8, 2, 0
82 , 183 , 352, 0, 0, 10
83 , 203 , 353, 0, 0, 16
84 , 75 , 360, 0, 0, 12
85 , 377 , 368, 5, 0, 7
86 , 97 , 377, 1, 0, 5
87 , 186 , 370, 0, 0, 12
88 , 226 , 373, 3, 0, 3
89 , 7 , 390, 5, 0, 0
90 , 428 , 385, 1, 0, 9
91 , 242 , 389, 0, 0, 14
92 , 273 , 392, 2, 0, 4
93 , 169 , 386, 0, 0, 13
94 , 77 , 398, 5, 0, 2
95 , 150 , 403, 0, 0, 15
96 , 204 , 395, 0, 0, 10
97 , 442 , 406, 3, 0, 1
98 , 393 , 415, 6, 1, 7
99 , 331 , 412, 3, 0, 1
100 , 260 , 415, 5, 0, 2
101 , 219 , 423, 5, 0, 2
102 , 315 , 426, 5, 0, 1
103 , 348 , 430, 8, 0, 0
104 , 145 , 428, 0, 0, 3
105 , 370 , 431, 3, 0, 6
106 , 529 , 440, 8, 1, 0
107 , 467 , 442, 0, 0, 2
108 , 180 , 457, 11, 0, 12
109 , 5 , 446, 1, 0, 2
110 , 236 , 453, 3, 1, 2
111 , 207 , 456, 1, 0, 7
112 , 422 , 449, 1, 0, 5
113 , 396 , 453, 0, 0, 4
114 , 783 , 457, 1, 5, 9
115 , 442 , 459, 0, 0, 1
116 , 53 , 463, 1, 0, 8
117 , 328 , 463, 6, 0, 0
118 , 138 , 464, 0, 0, 6
119 , 79 , 471, 7, 0, 9
120 , 40 , 485, 7, 0, 15
121 , 239 , 474, 1, 0, 4
122 , 403 , 480, 0, 0, 0
123 , 111 , 492, 4, 0, 3
124 , 9 , 488, 3, 0, 2
125 , 384 , 499, 3, 0, 1
126 , 75 , 507, 0, 0, 9
127 , 272 , 505, 3, 0, 2
128 , 17 , 518, 1, 0, 16
129 , 342 , 511, 2, 1, 0
130 , 199 , 518, 3, 0, 7
131 , 155 , 521, 2, 0, 8
132 , 465 , 521, 1, 1, 3
133 , 97 , 518, 1, 0, 8
134 , 378 , 520, 1, 0, 2
135 , 223 , 527, 4, 0, 3
136 , 495 , 528, 5, 1, 0
137 , 248 , 529, 0, 0, 5
138 , 402 , 548, 3, 1, 4
139 , 12 , 540, 0, 0, 5
140 , 236 , 542, 3, 0, 4
141 , 428 , 550, 3, 1, 1
142 , 122 , 544, 2, 1, 3
143 , 281 , 553, 0, 0, 11
144 , 135 , 558, 6, 0, 0
145 , 253 , 558, 6, 0, 4
146 , 211 , 578, 2, 1, 20
147 , 242 , 571, 4, 0, 1
148 , 274 , 578, 0, 0, 5
149 , 128 , 571, 1, 0, 4
150 , 373 , 576, 2, 0, 1
151 , 143 , 580, 2, 0, 3
152 , 417 , 583, 5, 0, 4
153 , 17 , 587, 1, 0, 12
154 , 157 , 590, 3, 0, 3
155 , 277 , 608, 2, 0, 2
156 , 432 , 608, 7, 0, 1
157 , 417 , 598, 3, 0, 4
158 , 162 , 617, 0, 1, 7
159 , 324 , 622, 4, 0, 3
160 , 152 , 633, 2, 0, 6
161 , 131 , 648, 3, 0, 1
