index,X,Y,EGFR,PDGFRA,CDK4
1 , 86 , 11, 2, 0, 5
2 , 267 , 9, 1, 1, 1
3 , 366 , 7, 2, 0, 1
4 , 513 , 9, 1, 1, 9
5 , 775 , 21, 3, 0, 0
6 , 301 , 13, 0, 0, 0
7 , 469 , 22, 5, 0, 6
8 , 44 , 21, 1, 1, 0
9 , 104 , 22, 2, 0, 2
10 , 184 , 29, 5, 0, 6
11 , 681 , 21, 1, 0, 3
12 , 218 , 38, 8, 2, 14
13 , 406 , 33, 0, 0, 2
14 , 133 , 41, 7, 0, 6
15 , 570 , 55, 6, 5, 7
16 , 757 , 37, 0, 0, 4
17 , 320 , 43, 2, 1, 0
18 , 50 , 46, 1, 0, 12
19 , 735 , 73, 1, 0, 2
20 , 451 , 70, 1, 0, 11
21 , 265 , 73, 0, 0, 10
22 , 432 , 74, 2, 0, 8
23 , 213 , 72, 2, 0, 1
24 , 71 , 73, 2, 0, 2
25 , 620 , 80, 3, 0, 9
26 , 299 , 92, 2, 2, 14
27 , 345 , 85, 6, 3, 12
28 , 414 , 89, 3, 3, 10
29 , 546 , 83, 1, 1, 13
30 , 661 , 94, 3, 0, 2
31 , 458 , 104, 2, 6, 4
32 , 136 , 93, 1, 1, 9
33 , 166 , 108, 4, 0, 9
34 , 191 , 94, 2, 0, 0
35 , 503 , 98, 0, 0, 7
36 , 388 , 102, 3, 2, 12
37 , 7 , 109, 4, 0, 1
38 , 521 , 105, 0, 0, 7
39 , 249 , 121, 4, 4, 11
40 , 539 , 120, 3, 1, 4
41 , 571 , 120, 2, 1, 9
42 , 215 , 119, 0, 0, 9
43 , 43 , 128, 1, 0, 2
44 , 646 , 127, 2, 2, 19
45 , 120 , 131, 2, 0, 14
46 , 24 , 137, 4, 1, 0
47 , 584 , 139, 4, 2, 7
48 , 213 , 154, 3, 1, 8
49 , 373 , 159, 3, 0, 12
50 , 544 , 142, 2, 1, 3
51 , 244 , 147, 2, 1, 10
52 , 635 , 155, 0, 0, 9
53 , 10 , 163, 1, 1, 7
54 , 792 , 152, 2, 1, 0
55 , 401 , 170, 5, 0, 5
56 , 133 , 165, 3, 1, 3
57 , 782 , 165, 2, 0, 2
58 , 618 , 170, 1, 4, 2
59 , 582 , 170, 0, 0, 12
60 , 529 , 192, 13, 14, 15
61 , 613 , 193, 2, 0, 2
62 , 229 , 191, 0, 0, 3
63 , 371 , 199, 4, 3, 6
64 , 447 , 203, 1, 0, 12
65 , 189 , 195, 0, 0, 3
66 , 341 , 204, 3, 0, 4
67 , 117 , 201, 7, 1, 3
68 , 687 , 200, 3, 0, 7
69 , 161 , 205, 0, 1, 0
70 , 654 , 201, 2, 0, 3
71 , 13 , 210, 2, 3, 3
72 , 766 , 211, 6, 0, 5
73 , 789 , 213, 1, 0, 1
74 , 305 , 223, 3, 1, 8
75 , 494 , 222, 0, 0, 0
76 , 88 , 228, 4, 2, 4
77 , 230 , 230, 5, 6, 13
78 , 473 , 228, 4, 2, 3
79 , 339 , 229, 2, 2, 0
80 , 403 , 238, 0, 3, 6
81 , 687 , 239, 4, 0, 3
82 , 766 , 237, 5, 1, 3
83 , 563 , 242, 4, 4, 4
84 , 793 , 238, 4, 0, 0
85 , 728 , 245, 1, 1, 4
86 , 59 , 248, 7, 2, 8
87 , 660 , 250, 3, 1, 3
88 , 636 , 251, 3, 0, 2
89 , 444 , 248, 0, 0, 11
90 , 328 , 254, 3, 3, 3
91 , 532 , 258, 1, 1, 4
92 , 491 , 261, 2, 3, 14
93 , 404 , 260, 3, 0, 4
94 , 283 , 269, 3, 4, 7
95 , 464 , 278, 7, 0, 13
96 , 253 , 264, 3, 2, 11
97 , 9 , 272, 0, 0, 0
98 , 228 , 263, 6, 0, 8
99 , 172 , 273, 5, 10, 4
100 , 380 , 266, 4, 1, 3
101 , 697 , 269, 0, 0, 1
102 , 430 , 281, 0, 0, 14
103 , 743 , 268, 0, 1, 10
104 , 784 , 274, 6, 2, 1
105 , 516 , 282, 1, 3, 5
106 , 123 , 279, 1, 3, 6
107 , 229 , 281, 6, 0, 0
108 , 203 , 281, 1, 2, 5
109 , 48 , 281, 2, 0, 5
110 , 261 , 296, 0, 0, 9
111 , 718 , 297, 0, 8, 21
112 , 753 , 292, 3, 3, 2
113 , 541 , 299, 0, 1, 7
114 , 228 , 304, 0, 2, 27
115 , 151 , 298, 2, 1, 2
116 , 364 , 310, 8, 1, 3
117 , 695 , 312, 7, 4, 3
118 , 496 , 313, 2, 0, 3
119 , 135 , 308, 1, 1, 5
120 , 660 , 315, 0, 2, 6
121 , 757 , 322, 6, 2, 4
122 , 525 , 326, 0, 1, 10
123 , 787 , 317, 5, 1, 0
124 , 182 , 338, 4, 0, 12
125 , 379 , 343, 7, 6, 1
126 , 577 , 332, 2, 0, 2
127 , 292 , 336, 1, 3, 7
128 , 725 , 343, 5, 2, 6
129 , 680 , 342, 4, 0, 10
130 , 320 , 353, 0, 2, 16
131 , 255 , 352, 0, 1, 1
132 , 59 , 367, 3, 1, 2
133 , 516 , 375, 7, 1, 11
134 , 482 , 368, 3, 1, 0
135 , 354 , 362, 0, 0, 2
136 , 25 , 364, 1, 0, 11
137 , 403 , 370, 4, 2, 6
138 , 628 , 377, 6, 9, 4
139 , 175 , 362, 2, 0, 1
140 , 740 , 370, 5, 1, 3
141 , 425 , 371, 3, 1, 3
