index,X,Y,EGFR,PDGFRA,CDK4
1 , 145 , 14, 11, 0, 0
2 , 219 , 19, 15, 2, 0
3 , 268 , 6, 3, 0, 0
4 , 339 , 6, 1, 0, 1
5 , 434 , 6, 0, 0, 0
6 , 684 , 4, 2, 0, 0
7 , 404 , 21, 0, 0, 0
8 , 477 , 14, 0, 1, 0
9 , 498 , 23, 0, 0, 0
10 , 451 , 34, 0, 7, 0
11 , 82 , 21, 3, 0, 0
12 , 711 , 25, 4, 0, 0
13 , 640 , 34, 14, 0, 4
14 , 286 , 40, 8, 0, 9
15 , 747 , 33, 2, 0, 0
16 , 68 , 42, 10, 0, 0
17 , 323 , 40, 2, 0, 0
18 , 733 , 42, 6, 0, 0
19 , 141 , 50, 5, 0, 2
20 , 211 , 58, 0, 1, 8
21 , 583 , 64, 2, 1, 0
22 , 71 , 69, 3, 0, 0
23 , 410 , 67, 0, 4, 0
24 , 462 , 67, 6, 0, 0
25 , 19 , 76, 0, 0, 0
26 , 155 , 72, 4, 0, 2
27 , 623 , 70, 2, 0, 1
28 , 647 , 78, 1, 1, 1
29 , 347 , 78, 0, 0, 0
30 , 237 , 86, 0, 0, 2
31 , 557 , 86, 2, 1, 0
32 , 412 , 91, 0, 0, 0
33 , 205 , 97, 0, 0, 0
34 , 333 , 97, 0, 0, 0
35 , 711 , 101, 15, 0, 1
36 , 440 , 97, 7, 0, 0
37 , 586 , 109, 7, 0, 6
38 , 14 , 99, 0, 0, 0
39 , 30 , 113, 2, 0, 0
40 , 672 , 114, 14, 0, 0
41 , 419 , 110, 6, 1, 2
42 , 235 , 116, 1, 0, 9
43 , 545 , 126, 19, 1, 8
44 , 186 , 130, 3, 0, 16
45 , 698 , 125, 3, 1, 4
46 , 641 , 131, 9, 2, 0
47 , 98 , 129, 4, 0, 0
48 , 218 , 136, 4, 0, 0
49 , 415 , 133, 6, 0, 2
50 , 784 , 132, 5, 0, 1
51 , 347 , 134, 0, 3, 0
52 , 329 , 146, 0, 0, 0
53 , 496 , 154, 2, 0, 8
54 , 405 , 156, 3, 0, 0
55 , 126 , 153, 1, 0, 1
56 , 636 , 160, 1, 1, 6
57 , 309 , 173, 1, 1, 0
58 , 219 , 164, 8, 0, 1
59 , 349 , 169, 0, 0, 0
60 , 449 , 167, 16, 0, 3
61 , 386 , 170, 0, 0, 0
62 , 195 , 172, 2, 0, 0
63 , 597 , 169, 0, 0, 10
64 , 716 , 170, 0, 0, 4
65 , 98 , 166, 0, 0, 0
66 , 788 , 180, 3, 0, 1
67 , 173 , 188, 8, 0, 0
68 , 556 , 186, 3, 8, 4
69 , 626 , 186, 4, 0, 3
70 , 32 , 194, 18, 1, 0
71 , 221 , 200, 1, 0, 0
72 , 317 , 195, 0, 0, 0
73 , 601 , 198, 5, 0, 3
74 , 104 , 197, 3, 0, 0
75 , 367 , 207, 0, 0, 0
76 , 351 , 207, 0, 0, 0
77 , 771 , 229, 1, 0, 12
78 , 475 , 225, 0, 0, 0
79 , 496 , 226, 0, 0, 0
80 , 161 , 242, 4, 0, 1
81 , 745 , 230, 2, 0, 1
82 , 324 , 228, 0, 0, 0
83 , 435 , 244, 2, 0, 1
84 , 621 , 248, 2, 0, 6
85 , 343 , 242, 0, 0, 0
86 , 676 , 254, 0, 0, 6
87 , 576 , 252, 4, 0, 0
88 , 508 , 254, 0, 0, 8
89 , 92 , 266, 4, 1, 2
90 , 339 , 265, 2, 0, 2
91 , 696 , 278, 7, 1, 9
92 , 433 , 267, 2, 0, 7
93 , 773 , 267, 1, 0, 1
94 , 750 , 279, 1, 0, 6
95 , 419 , 275, 3, 0, 0
96 , 251 , 289, 0, 1, 0
97 , 522 , 275, 1, 0, 5
98 , 157 , 292, 0, 2, 0
99 , 660 , 282, 5, 0, 4
100 , 565 , 290, 0, 0, 2
101 , 60 , 297, 13, 1, 0
102 , 426 , 287, 2, 0, 4
103 , 338 , 295, 2, 1, 8
104 , 373 , 295, 7, 1, 1
105 , 546 , 300, 1, 0, 1
106 , 265 , 308, 8, 1, 4
107 , 652 , 315, 0, 0, 13
108 , 466 , 311, 14, 0, 9
109 , 141 , 314, 0, 0, 0
110 , 694 , 323, 7, 1, 27
111 , 81 , 326, 1, 1, 5
112 , 287 , 323, 1, 1, 2
113 , 378 , 324, 12, 1, 2
114 , 417 , 329, 6, 0, 1
115 , 621 , 330, 0, 0, 6
116 , 788 , 329, 2, 1, 3
117 , 102 , 330, 1, 0, 0
118 , 509 , 335, 6, 0, 4
119 , 51 , 347, 0, 0, 0
120 , 769 , 351, 3, 0, 2
121 , 684 , 357, 2, 1, 7
122 , 17 , 354, 8, 1, 0
123 , 606 , 360, 4, 1, 6
124 , 396 , 358, 3, 0, 1
125 , 506 , 361, 2, 0, 4
126 , 718 , 366, 0, 0, 6
127 , 131 , 375, 0, 2, 0
128 , 311 , 365, 2, 0, 5
129 , 782 , 366, 4, 0, 1
130 , 756 , 367, 2, 0, 2
131 , 150 , 369, 0, 0, 0
132 , 380 , 375, 3, 0, 2
133 , 734 , 395, 15, 0, 15
134 , 20 , 379, 3, 0, 2
135 , 768 , 377, 4, 0, 0
136 , 57 , 382, 12, 1, 0
137 , 432 , 382, 1, 0, 2
138 , 471 , 388, 3, 0, 5
139 , 186 , 400, 2, 0, 4
