index,X,Y,EGFR,PDGFRA,CDK4
1 , 309 , 14, 4, 0, 2
2 , 460 , 8, 1, 0, 0
3 , 604 , 10, 7, 0, 0
4 , 695 , 19, 5, 0, 0
5 , 519 , 22, 3, 0, 2
6 , 564 , 29, 3, 1, 12
7 , 430 , 26, 2, 0, 4
8 , 215 , 31, 2, 0, 0
9 , 620 , 38, 5, 0, 0
10 , 537 , 39, 6, 0, 2
11 , 661 , 42, 1, 0, 3
12 , 601 , 59, 5, 0, 3
13 , 120 , 66, 7, 1, 1
14 , 527 , 66, 3, 0, 1
15 , 165 , 76, 10, 0, 0
16 , 304 , 81, 1, 0, 0
17 , 445 , 69, 1, 0, 0
18 , 262 , 82, 6, 0, 2
19 , 353 , 81, 9, 0, 0
20 , 13 , 93, 4, 0, 0
21 , 531 , 88, 4, 0, 1
22 , 609 , 96, 1, 0, 1
23 , 106 , 100, 2, 0, 0
24 , 72 , 102, 2, 0, 0
25 , 232 , 93, 4, 0, 0
26 , 485 , 105, 4, 0, 1
27 , 585 , 100, 1, 0, 12
28 , 439 , 103, 5, 0, 5
29 , 353 , 102, 3, 0, 3
30 , 373 , 102, 6, 0, 1
31 , 324 , 114, 5, 0, 0
32 , 254 , 108, 7, 0, 1
33 , 142 , 115, 3, 0, 0
34 , 514 , 113, 3, 0, 5
35 , 269 , 120, 0, 0, 3
36 , 409 , 115, 4, 0, 1
37 , 539 , 123, 9, 0, 5
38 , 183 , 124, 5, 0, 0
39 , 589 , 123, 8, 0, 0
40 , 384 , 126, 8, 0, 3
41 , 497 , 123, 2, 0, 1
42 , 229 , 137, 6, 1, 0
43 , 573 , 142, 5, 0, 6
44 , 515 , 145, 9, 0, 1
45 , 351 , 140, 3, 0, 0
46 , 17 , 148, 4, 0, 0
47 , 187 , 145, 2, 0, 0
48 , 202 , 155, 0, 0, 0
49 , 723 , 167, 4, 0, 1
50 , 445 , 160, 1, 0, 1
51 , 358 , 159, 1, 0, 1
52 , 787 , 169, 0, 0, 0
53 , 557 , 167, 3, 0, 12
54 , 173 , 164, 2, 0, 0
55 , 319 , 172, 0, 0, 5
56 , 763 , 178, 8, 2, 0
57 , 288 , 176, 2, 0, 0
58 , 678 , 183, 0, 0, 1
59 , 446 , 189, 9, 0, 0
60 , 202 , 187, 13, 0, 0
61 , 706 , 197, 3, 0, 2
62 , 122 , 195, 8, 0, 0
63 , 511 , 194, 0, 0, 8
64 , 656 , 191, 0, 0, 0
65 , 731 , 207, 15, 0, 3
66 , 392 , 194, 4, 0, 0
67 , 779 , 210, 16, 0, 2
68 , 339 , 211, 16, 0, 6
69 , 291 , 208, 8, 0, 0
70 , 254 , 214, 12, 1, 0
71 , 391 , 217, 10, 0, 0
72 , 654 , 211, 1, 1, 0
73 , 144 , 223, 7, 0, 0
74 , 557 , 221, 0, 0, 33
75 , 633 , 223, 0, 1, 0
76 , 102 , 216, 1, 0, 0
77 , 465 , 226, 5, 0, 3
78 , 489 , 224, 6, 0, 2
79 , 316 , 234, 6, 0, 2
80 , 201 , 239, 5, 1, 0
81 , 57 , 242, 7, 0, 0
82 , 99 , 260, 1, 0, 8
83 , 371 , 240, 4, 0, 0
84 , 407 , 261, 9, 0, 8
85 , 520 , 251, 16, 0, 10
86 , 489 , 257, 10, 0, 2
87 , 285 , 255, 4, 0, 1
88 , 166 , 257, 6, 0, 0
89 , 372 , 259, 7, 0, 0
90 , 599 , 268, 9, 1, 4
91 , 683 , 266, 0, 0, 20
92 , 563 , 263, 0, 0, 14
93 , 754 , 266, 3, 0, 1
94 , 190 , 275, 0, 0, 12
95 , 150 , 280, 7, 0, 0
96 , 763 , 284, 4, 1, 3
97 , 58 , 286, 1, 0, 5
98 , 346 , 281, 4, 0, 2
99 , 289 , 280, 0, 0, 1
100 , 312 , 283, 7, 0, 1
101 , 493 , 291, 8, 0, 4
102 , 212 , 288, 5, 0, 1
103 , 622 , 290, 1, 0, 2
104 , 572 , 292, 2, 1, 13
105 , 710 , 301, 8, 0, 3
106 , 136 , 298, 5, 0, 0
107 , 463 , 298, 4, 1, 14
108 , 89 , 303, 8, 0, 3
109 , 385 , 305, 13, 1, 4
110 , 17 , 305, 11, 0, 0
111 , 182 , 299, 0, 0, 4
112 , 296 , 306, 0, 0, 7
113 , 357 , 305, 1, 0, 3
114 , 642 , 314, 3, 0, 3
115 , 556 , 315, 12, 0, 3
116 , 113 , 320, 3, 1, 2
117 , 164 , 321, 3, 0, 0
118 , 527 , 327, 0, 0, 34
119 , 765 , 319, 3, 0, 0
120 , 313 , 324, 6, 0, 1
121 , 8 , 324, 5, 0, 0
122 , 68 , 330, 7, 1, 0
123 , 197 , 333, 9, 0, 1
124 , 226 , 332, 5, 0, 1
125 , 424 , 335, 10, 0, 0
126 , 288 , 328, 3, 0, 0
127 , 591 , 337, 1, 0, 3
128 , 158 , 351, 16, 0, 3
129 , 775 , 342, 4, 0, 3
130 , 699 , 344, 11, 0, 5
131 , 554 , 346, 0, 0, 0
132 , 51 , 349, 0, 0, 11
133 , 480 , 355, 1, 0, 13
134 , 114 , 351, 12, 0, 4
135 , 652 , 348, 3, 0, 3
136 , 291 , 357, 1, 0, 1
137 , 221 , 353, 2, 0, 0
138 , 721 , 361, 2, 0, 7
139 , 390 , 358, 2, 0, 6
140 , 13 , 365, 3, 0, 0
141 , 744 , 363, 6, 0, 5
142 , 458 , 370, 5, 0, 12
143 , 621 , 363, 0, 1, 0
144 , 213 , 373, 2, 0, 3
145 , 695 , 378, 0, 0, 12
146 , 129 , 387, 2, 0, 12
147 , 84 , 383, 18, 0, 1
148 , 305 , 389, 10, 0, 0
149 , 261 , 390, 17, 2, 0
150 , 332 , 394, 10, 0, 4
151 , 286 , 398, 6, 0, 0
152 , 487 , 399, 6, 0, 5
153 , 55 , 408, 22, 1, 6
154 , 447 , 395, 1, 0, 3
155 , 560 , 395, 1, 0, 9
156 , 230 , 397, 5, 0, 0
157 , 744 , 418, 12, 0, 3
158 , 579 , 403, 6, 0, 1
159 , 410 , 407, 3, 0, 5
160 , 154 , 410, 7, 0, 0
161 , 766 , 403, 1, 0, 2
162 , 182 , 411, 3, 0, 0
163 , 362 , 420, 9, 0, 9
164 , 672 , 410, 0, 0, 5
165 , 201 , 422, 6, 0, 2
166 , 463 , 419, 0, 0, 4
167 , 775 , 418, 2, 0, 1
168 , 650 , 424, 14, 0, 5
169 , 15 , 418, 1, 0, 0
170 , 544 , 424, 0, 0, 22
171 , 87 , 430, 5, 0, 1
172 , 289 , 427, 5, 0, 0
173 , 685 , 433, 5, 0, 3
174 , 264 , 437, 12, 0, 1
175 , 581 , 461, 19, 0, 38
176 , 400 , 444, 5, 0, 0
177 , 788 , 447, 3, 0, 12
178 , 171 , 443, 5, 0, 0
179 , 118 , 455, 4, 0, 0
180 , 723 , 444, 11, 0, 1
181 , 434 , 448, 8, 0, 1
182 , 47 , 455, 5, 0, 4
183 , 87 , 461, 8, 0, 9
184 , 21 , 451, 0, 0, 7
185 , 512 , 462, 7, 0, 1
186 , 148 , 462, 7, 0, 0
187 , 372 , 466, 0, 0, 17
188 , 481 , 462, 7, 0, 3
189 , 215 , 486, 3, 0, 4
190 , 225 , 464, 1, 0, 0
191 , 703 , 474, 5, 2, 5
192 , 276 , 475, 5, 0, 0
193 , 648 , 475, 5, 0, 3
194 , 766 , 479, 8, 3, 0
195 , 408 , 493, 16, 0, 5
196 , 354 , 481, 0, 0, 2
197 , 6 , 481, 7, 0, 0
198 , 326 , 491, 8, 0, 1
199 , 382 , 493, 5, 0, 3
200 , 119 , 504, 25, 0, 5
201 , 243 , 496, 2, 0, 11
202 , 56 , 487, 0, 0, 16
203 , 264 , 491, 5, 0, 0
204 , 722 , 496, 0, 2, 7
205 , 541 , 495, 7, 0, 2
206 , 166 , 511, 0, 1, 20
207 , 433 , 512, 6, 0, 3
208 , 67 , 508, 0, 0, 16
209 , 190 , 508, 3, 0, 0
210 , 524 , 519, 7, 0, 2
211 , 294 , 515, 4, 0, 1
212 , 312 , 517, 2, 0, 1
213 , 16 , 520, 4, 0, 5
214 , 264 , 523, 5, 0, 4
215 , 204 , 516, 1, 0, 1
216 , 564 , 527, 3, 0, 12
217 , 345 , 523, 9, 0, 1
218 , 677 , 528, 9, 0, 3
219 , 650 , 527, 2, 0, 0
220 , 79 , 536, 5, 0, 0
221 , 184 , 541, 0, 0, 2
222 , 403 , 549, 10, 0, 6
223 , 448 , 544, 0, 0, 22
224 , 785 , 542, 3, 1, 3
225 , 324 , 556, 24, 0, 3
226 , 122 , 546, 1, 1, 2
227 , 207 , 546, 8, 0, 5
228 , 231 , 553, 3, 0, 2
229 , 532 , 552, 7, 0, 1
230 , 677 , 553, 3, 0, 0
231 , 153 , 556, 2, 0, 2
232 , 644 , 552, 3, 0, 2
233 , 486 , 563, 14, 1, 5
234 , 748 , 559, 1, 0, 4
235 , 79 , 576, 27, 3, 0
236 , 786 , 569, 6, 0, 1
237 , 595 , 571, 3, 1, 11
238 , 372 , 569, 6, 0, 2
239 , 694 , 576, 6, 0, 10
240 , 562 , 571, 1, 0, 3
241 , 143 , 576, 5, 0, 3
242 , 651 , 568, 4, 0, 6
243 , 15 , 579, 7, 0, 2
244 , 274 , 581, 5, 0, 2
245 , 436 , 576, 0, 0, 8
246 , 732 , 575, 1, 1, 1
247 , 106 , 592, 12, 0, 2
248 , 220 , 593, 8, 1, 6
249 , 528 , 596, 3, 0, 0
250 , 331 , 592, 1, 0, 14
251 , 388 , 588, 2, 0, 2
252 , 351 , 603, 9, 0, 0
253 , 740 , 591, 3, 0, 2
254 , 421 , 601, 7, 1, 3
255 , 563 , 603, 19, 1, 0
256 , 400 , 605, 0, 0, 6
257 , 383 , 604, 1, 0, 0
258 , 182 , 613, 5, 0, 6
259 , 720 , 615, 9, 0, 5
260 , 118 , 621, 12, 1, 0
261 , 263 , 613, 1, 0, 8
262 , 510 , 620, 18, 0, 1
263 , 474 , 620, 4, 1, 6
264 , 21 , 615, 2, 0, 0
265 , 578 , 626, 13, 0, 5
266 , 320 , 629, 5, 0, 2
267 , 401 , 625, 6, 1, 5
268 , 600 , 636, 0, 0, 8
269 , 691 , 639, 1, 2, 0
270 , 447 , 647, 0, 0, 24
271 , 181 , 653, 6, 0, 2
272 , 249 , 639, 2, 0, 3
273 , 624 , 645, 6, 0, 2
274 , 410 , 645, 1, 0, 8
275 , 704 , 656, 0, 0, 0
276 , 649 , 651, 1, 0, 7
277 , 353 , 662, 1, 0, 20
278 , 547 , 648, 4, 0, 0
279 , 483 , 655, 6, 2, 0
280 , 310 , 660, 2, 0, 9
281 , 568 , 655, 2, 0, 5
282 , 132 , 663, 13, 0, 2
283 , 70 , 665, 11, 0, 0
284 , 540 , 669, 4, 0, 10
285 , 202 , 671, 8, 0, 0
286 , 587 , 673, 14, 0, 0
287 , 629 , 664, 3, 0, 5
288 , 242 , 680, 11, 0, 4
289 , 759 , 675, 7, 0, 0
290 , 9 , 690, 3, 0, 1
291 , 482 , 684, 0, 0, 12
292 , 336 , 713, 11, 0, 18
293 , 401 , 686, 0, 0, 0
294 , 136 , 700, 5, 0, 3
295 , 602 , 698, 6, 0, 0
296 , 184 , 708, 8, 1, 0
297 , 510 , 720, 4, 0, 19
298 , 660 , 707, 3, 0, 2
299 , 460 , 715, 6, 0, 7
300 , 95 , 714, 6, 0, 0
301 , 777 , 714, 4, 0, 0
302 , 626 , 719, 16, 0, 4
303 , 743 , 721, 10, 0, 3
304 , 220 , 724, 2, 1, 2
305 , 269 , 726, 1, 1, 9
306 , 66 , 731, 8, 0, 0
307 , 144 , 735, 5, 0, 0
308 , 665 , 733, 5, 0, 4
309 , 605 , 734, 4, 0, 2
310 , 193 , 737, 6, 0, 3
311 , 479 , 739, 14, 0, 0
312 , 398 , 739, 3, 1, 6
313 , 713 , 753, 3, 0, 12
314 , 437 , 752, 0, 0, 13
315 , 37 , 753, 3, 0, 0
316 , 168 , 754, 1, 0, 0
317 , 616 , 766, 11, 0, 0
318 , 223 , 761, 3, 1, 8
319 , 537 , 764, 3, 0, 3
320 , 75 , 759, 2, 0, 0
321 , 345 , 765, 12, 0, 1
322 , 493 , 765, 10, 0, 0
323 , 770 , 771, 9, 0, 0
324 , 571 , 779, 20, 0, 0
325 , 469 , 777, 6, 0, 1
326 , 644 , 767, 0, 0, 0
327 , 40 , 782, 1, 1, 0
328 , 171 , 784, 2, 0, 1
329 , 279 , 787, 5, 0, 1
330 , 375 , 781, 7, 0, 1
331 , 131 , 786, 10, 0, 3
332 , 647 , 788, 4, 0, 0
333 , 687 , 789, 2, 0, 1
334 , 717 , 786, 1, 0, 2
335 , 225 , 792, 3, 0, 1
336 , 533 , 792, 2, 0, 1
