index,X,Y,EGFR,PDGFRA,CDK4
1 , 392 , 7, 0, 3, 0
2 , 427 , 15, 0, 6, 0
3 , 107 , 19, 0, 0, 0
4 , 353 , 22, 0, 0, 0
5 , 323 , 32, 0, 4, 0
6 , 642 , 41, 8, 4, 13
7 , 341 , 36, 1, 1, 0
8 , 448 , 43, 1, 4, 0
9 , 390 , 52, 8, 4, 11
10 , 685 , 52, 0, 7, 0
11 , 352 , 74, 0, 0, 0
12 , 144 , 77, 0, 2, 0
13 , 744 , 76, 0, 0, 0
14 , 294 , 77, 10, 3, 1
15 , 229 , 83, 0, 1, 0
16 , 446 , 88, 0, 8, 0
17 , 481 , 97, 0, 7, 0
18 , 346 , 103, 4, 7, 8
19 , 501 , 102, 1, 3, 0
20 , 229 , 108, 3, 10, 0
21 , 367 , 106, 4, 5, 1
22 , 395 , 111, 1, 5, 0
23 , 443 , 120, 1, 1, 0
24 , 521 , 136, 2, 3, 0
25 , 457 , 139, 0, 0, 0
26 , 603 , 143, 2, 4, 0
27 , 658 , 140, 0, 5, 0
28 , 62 , 143, 7, 2, 2
29 , 735 , 169, 4, 11, 0
30 , 776 , 151, 1, 3, 1
31 , 396 , 158, 0, 1, 0
32 , 564 , 155, 0, 1, 0
33 , 634 , 157, 2, 6, 5
34 , 585 , 160, 1, 3, 0
35 , 342 , 173, 3, 6, 1
36 , 618 , 168, 3, 7, 4
37 , 222 , 170, 0, 1, 0
38 , 453 , 170, 1, 0, 1
39 , 779 , 175, 1, 0, 0
40 , 509 , 207, 17, 17, 21
41 , 455 , 198, 1, 0, 0
42 , 784 , 196, 1, 10, 0
43 , 196 , 201, 4, 13, 1
44 , 696 , 210, 0, 0, 0
45 , 472 , 215, 3, 9, 0
46 , 591 , 217, 9, 7, 0
47 , 216 , 220, 1, 0, 0
48 , 425 , 218, 0, 0, 1
49 , 202 , 242, 3, 19, 0
50 , 442 , 247, 3, 1, 0
51 , 493 , 251, 1, 1, 1
52 , 275 , 251, 2, 4, 0
53 , 567 , 249, 1, 4, 0
