index,X,Y,EGFR,PDGFRA,CDK4
1 , 20 , 8, 0, 0, 0
2 , 258 , 19, 1, 0, 0
3 , 563 , 9, 2, 0, 0
4 , 709 , 13, 0, 0, 0
5 , 506 , 16, 5, 0, 0
6 , 473 , 15, 0, 0, 0
7 , 755 , 15, 0, 0, 0
8 , 67 , 20, 0, 0, 0
9 , 575 , 35, 1, 0, 0
10 , 656 , 30, 1, 0, 0
11 , 36 , 31, 1, 0, 0
12 , 683 , 29, 0, 0, 0
13 , 774 , 38, 0, 0, 0
14 , 86 , 59, 0, 0, 0
15 , 606 , 63, 0, 0, 0
16 , 580 , 57, 0, 0, 0
17 , 668 , 70, 1, 1, 2
18 , 757 , 64, 1, 0, 0
19 , 379 , 67, 1, 0, 0
20 , 573 , 73, 1, 1, 0
21 , 246 , 77, 3, 0, 0
22 , 512 , 80, 1, 0, 3
23 , 537 , 91, 2, 0, 2
24 , 401 , 101, 0, 0, 0
25 , 64 , 98, 1, 0, 0
26 , 605 , 102, 0, 0, 0
27 , 569 , 96, 4, 0, 0
28 , 702 , 114, 6, 0, 0
29 , 293 , 106, 1, 0, 0
30 , 633 , 114, 1, 0, 0
31 , 476 , 128, 2, 0, 0
32 , 187 , 124, 0, 0, 0
33 , 316 , 124, 2, 1, 0
34 , 506 , 128, 2, 1, 0
35 , 534 , 128, 4, 0, 0
36 , 602 , 146, 1, 0, 0
37 , 319 , 146, 0, 0, 0
38 , 17 , 147, 2, 0, 0
39 , 265 , 151, 5, 1, 0
40 , 61 , 151, 1, 0, 0
41 , 500 , 149, 1, 0, 3
42 , 577 , 151, 2, 0, 5
43 , 700 , 158, 1, 0, 0
44 , 208 , 160, 1, 1, 0
45 , 664 , 166, 3, 0, 1
46 , 367 , 172, 2, 0, 2
47 , 136 , 174, 1, 0, 0
48 , 653 , 188, 7, 1, 0
49 , 486 , 196, 1, 0, 0
50 , 517 , 193, 2, 0, 1
51 , 592 , 196, 1, 0, 0
52 , 320 , 204, 3, 0, 0
53 , 744 , 205, 2, 0, 0
54 , 668 , 207, 2, 0, 0
55 , 572 , 209, 1, 1, 0
56 , 218 , 216, 5, 0, 0
57 , 343 , 216, 1, 0, 0
58 , 750 , 227, 2, 0, 0
59 , 55 , 234, 0, 3, 0
60 , 561 , 235, 4, 0, 5
61 , 318 , 236, 8, 0, 0
62 , 215 , 244, 6, 0, 0
63 , 95 , 258, 2, 0, 0
64 , 653 , 254, 1, 0, 8
65 , 586 , 262, 4, 0, 3
66 , 170 , 260, 2, 0, 0
67 , 668 , 280, 2, 0, 8
68 , 699 , 257, 1, 0, 0
69 , 388 , 267, 1, 0, 0
70 , 198 , 271, 4, 0, 0
71 , 150 , 284, 0, 0, 0
72 , 410 , 284, 5, 1, 4
73 , 774 , 278, 5, 0, 1
74 , 171 , 284, 2, 0, 2
75 , 452 , 286, 3, 2, 0
76 , 506 , 282, 2, 0, 1
77 , 317 , 301, 1, 0, 3
78 , 556 , 305, 2, 0, 1
79 , 631 , 308, 1, 0, 0
80 , 687 , 301, 1, 1, 0
81 , 781 , 305, 1, 0, 1
82 , 108 , 318, 2, 0, 0
83 , 175 , 317, 1, 0, 1
84 , 529 , 323, 2, 0, 0
85 , 545 , 329, 0, 0, 0
86 , 592 , 336, 5, 0, 2
87 , 187 , 334, 1, 0, 1
88 , 639 , 343, 4, 0, 1
89 , 80 , 352, 0, 0, 0
90 , 356 , 348, 1, 1, 0
91 , 402 , 348, 3, 0, 0
92 , 52 , 349, 2, 0, 0
93 , 696 , 362, 1, 0, 2
94 , 519 , 355, 2, 0, 1
95 , 618 , 358, 3, 0, 7
96 , 162 , 387, 1, 0, 0
97 , 653 , 370, 0, 0, 0
98 , 231 , 380, 5, 1, 6
99 , 26 , 386, 5, 0, 0
100 , 47 , 371, 0, 0, 0
101 , 203 , 375, 1, 0, 0
102 , 522 , 386, 3, 0, 1
103 , 790 , 386, 1, 0, 0
104 , 390 , 390, 1, 0, 0
105 , 707 , 392, 4, 0, 1
106 , 196 , 401, 2, 0, 0
107 , 732 , 409, 1, 0, 0
108 , 304 , 405, 7, 1, 0
109 , 569 , 411, 2, 1, 0
110 , 239 , 411, 1, 0, 0
111 , 646 , 424, 2, 2, 2
112 , 58 , 412, 0, 0, 0
113 , 537 , 417, 2, 0, 2
114 , 772 , 417, 6, 0, 0
115 , 403 , 425, 0, 0, 0
116 , 29 , 431, 2, 0, 1
117 , 108 , 437, 1, 1, 0
118 , 477 , 437, 2, 0, 0
119 , 736 , 435, 0, 0, 0
120 , 700 , 446, 6, 0, 2
121 , 297 , 459, 1, 1, 0
122 , 485 , 466, 4, 0, 1
123 , 39 , 471, 1, 0, 0
124 , 630 , 472, 0, 0, 0
125 , 160 , 480, 2, 0, 0
126 , 748 , 470, 1, 0, 0
127 , 113 , 484, 3, 0, 0
128 , 84 , 488, 0, 0, 0
129 , 696 , 480, 0, 0, 0
130 , 136 , 480, 0, 0, 0
131 , 16 , 484, 0, 0, 0
132 , 456 , 488, 3, 0, 4
133 , 186 , 487, 0, 0, 0
134 , 363 , 489, 0, 0, 0
135 , 308 , 495, 4, 1, 0
136 , 411 , 497, 0, 0, 0
137 , 439 , 509, 0, 1, 0
138 , 747 , 521, 4, 0, 2
139 , 132 , 511, 1, 0, 1
