index,X,Y,EGFR,PDGFRA,CDK4
1 , 478 , 13, 5, 0, 1
2 , 546 , 9, 7, 0, 0
3 , 334 , 35, 10, 0, 1
4 , 464 , 40, 10, 2, 1
5 , 499 , 27, 4, 0, 0
6 , 596 , 47, 7, 0, 0
7 , 417 , 44, 7, 0, 1
8 , 431 , 63, 4, 0, 2
9 , 605 , 75, 4, 0, 1
10 , 564 , 67, 1, 0, 0
11 , 293 , 67, 4, 0, 0
12 , 382 , 82, 29, 0, 1
13 , 581 , 75, 1, 0, 2
14 , 245 , 89, 19, 0, 0
15 , 312 , 74, 2, 0, 3
16 , 523 , 92, 5, 2, 4
17 , 707 , 80, 6, 1, 0
18 , 553 , 88, 5, 0, 1
19 , 676 , 80, 2, 0, 0
20 , 628 , 87, 4, 1, 0
21 , 324 , 86, 3, 0, 0
22 , 273 , 102, 18, 0, 0
23 , 191 , 92, 5, 0, 0
24 , 674 , 94, 2, 0, 0
25 , 447 , 109, 6, 0, 4
26 , 632 , 106, 3, 0, 0
27 , 403 , 111, 20, 0, 0
28 , 121 , 118, 15, 0, 2
29 , 179 , 122, 11, 2, 2
30 , 584 , 117, 6, 2, 2
31 , 489 , 121, 15, 1, 3
32 , 209 , 136, 9, 0, 4
33 , 394 , 140, 13, 1, 5
34 , 534 , 128, 6, 0, 9
35 , 299 , 131, 1, 0, 1
36 , 454 , 133, 7, 0, 1
37 , 436 , 140, 0, 0, 1
38 , 157 , 147, 1, 1, 0
39 , 592 , 148, 13, 0, 8
40 , 330 , 147, 2, 0, 0
41 , 568 , 159, 8, 0, 9
42 , 127 , 148, 4, 0, 0
43 , 309 , 156, 2, 0, 0
44 , 614 , 174, 7, 0, 9
45 , 75 , 166, 8, 1, 1
46 , 474 , 178, 14, 1, 3
47 , 281 , 166, 2, 0, 1
48 , 385 , 177, 14, 0, 1
49 , 437 , 181, 31, 0, 2
50 , 252 , 181, 6, 1, 2
51 , 348 , 175, 10, 0, 4
52 , 189 , 190, 22, 0, 5
53 , 763 , 179, 0, 5, 0
