index,X,Y,EGFR,PDGFRA,CDK4
1 , 678 , 28, 0, 0, 0
2 , 615 , 40, 4, 0, 0
3 , 464 , 53, 2, 0, 0
4 , 522 , 60, 11, 0, 0
5 , 571 , 61, 4, 0, 0
6 , 452 , 67, 2, 0, 0
7 , 471 , 84, 11, 0, 0
8 , 525 , 85, 4, 0, 0
9 , 397 , 88, 10, 0, 0
10 , 554 , 103, 2, 1, 0
11 , 418 , 107, 1, 0, 0
12 , 387 , 111, 4, 0, 0
13 , 402 , 120, 0, 0, 0
14 , 490 , 143, 5, 0, 0
15 , 579 , 144, 0, 1, 0
16 , 690 , 145, 1, 0, 0
17 , 778 , 146, 3, 0, 0
18 , 92 , 149, 0, 11, 0
19 , 756 , 154, 7, 1, 0
20 , 504 , 162, 8, 0, 0
21 , 20 , 159, 2, 3, 0
22 , 567 , 160, 4, 0, 0
23 , 381 , 170, 3, 0, 0
24 , 219 , 168, 1, 0, 0
25 , 354 , 182, 9, 1, 0
26 , 57 , 194, 2, 4, 0
27 , 119 , 194, 1, 1, 0
28 , 571 , 196, 1, 0, 0
29 , 391 , 198, 4, 0, 0
30 , 669 , 209, 11, 0, 0
31 , 182 , 204, 5, 6, 0
32 , 86 , 205, 6, 0, 0
33 , 267 , 212, 6, 0, 0
34 , 288 , 213, 5, 2, 0
35 , 123 , 214, 1, 0, 0
36 , 536 , 220, 1, 0, 0
37 , 758 , 219, 3, 2, 0
38 , 164 , 223, 2, 3, 0
39 , 559 , 221, 1, 0, 0
40 , 84 , 242, 7, 1, 0
41 , 613 , 232, 6, 4, 0
42 , 147 , 239, 2, 1, 0
43 , 512 , 245, 2, 0, 0
44 , 399 , 239, 2, 0, 0
45 , 645 , 247, 1, 4, 0
46 , 14 , 246, 1, 1, 0
47 , 493 , 250, 0, 0, 0
48 , 55 , 251, 4, 2, 0
49 , 127 , 259, 5, 0, 0
50 , 419 , 264, 2, 0, 0
51 , 386 , 271, 8, 2, 0
52 , 87 , 272, 6, 1, 0
53 , 116 , 274, 3, 3, 0
54 , 360 , 280, 1, 0, 0
55 , 340 , 275, 0, 0, 0
56 , 306 , 290, 0, 0, 0
57 , 434 , 283, 3, 0, 0
58 , 26 , 289, 1, 0, 0
59 , 41 , 297, 0, 1, 0
60 , 449 , 294, 4, 0, 0
61 , 340 , 296, 0, 0, 0
62 , 105 , 307, 1, 0, 1
63 , 474 , 306, 6, 0, 0
64 , 303 , 321, 5, 4, 0
65 , 776 , 334, 4, 1, 0
66 , 55 , 340, 0, 0, 0
67 , 92 , 339, 7, 2, 0
68 , 318 , 343, 3, 2, 0
69 , 387 , 350, 2, 0, 1
70 , 771 , 362, 1, 0, 0
71 , 215 , 365, 6, 1, 0
72 , 741 , 372, 12, 0, 0
73 , 4 , 377, 0, 0, 0
74 , 59 , 382, 2, 1, 0
75 , 777 , 381, 0, 0, 0
76 , 257 , 388, 6, 0, 0
77 , 690 , 390, 5, 0, 0
78 , 618 , 395, 12, 0, 1
79 , 81 , 397, 4, 0, 0
80 , 58 , 406, 4, 0, 0
81 , 18 , 413, 2, 1, 0
82 , 207 , 410, 4, 0, 0
83 , 735 , 414, 4, 2, 1
84 , 656 , 418, 5, 0, 0
85 , 246 , 424, 4, 1, 0
86 , 696 , 422, 1, 0, 0
87 , 608 , 425, 7, 0, 0
88 , 52 , 424, 6, 0, 0
89 , 275 , 424, 2, 0, 0
90 , 145 , 443, 12, 1, 0
91 , 58 , 444, 4, 0, 0
92 , 730 , 446, 10, 3, 1
93 , 755 , 443, 4, 6, 0
94 , 668 , 448, 6, 1, 0
95 , 588 , 452, 15, 0, 3
96 , 784 , 456, 0, 0, 0
97 , 113 , 453, 3, 0, 0
98 , 411 , 458, 5, 2, 1
99 , 40 , 461, 1, 0, 0
100 , 23 , 461, 2, 0, 0
101 , 427 , 474, 9, 0, 0
102 , 81 , 472, 2, 1, 0
103 , 660 , 474, 7, 0, 0
104 , 713 , 481, 5, 10, 0
105 , 571 , 484, 7, 1, 0
106 , 16 , 492, 0, 0, 0
107 , 667 , 493, 4, 5, 0
