index,X,Y,EGFR,PDGFRA,CDK4
1 , 206 , 14, 8, 1, 0
2 , 499 , 6, 15, 0, 0
3 , 757 , 9, 3, 0, 0
4 , 330 , 16, 1, 0, 0
5 , 403 , 31, 2, 0, 0
6 , 248 , 25, 6, 0, 0
7 , 299 , 22, 2, 1, 0
8 , 498 , 23, 4, 3, 0
9 , 272 , 24, 6, 0, 0
10 , 22 , 32, 5, 0, 0
11 , 349 , 35, 13, 0, 0
12 , 319 , 33, 2, 0, 0
13 , 612 , 31, 5, 1, 0
14 , 425 , 40, 9, 0, 0
15 , 444 , 35, 4, 0, 0
16 , 533 , 44, 0, 0, 0
17 , 241 , 48, 1, 1, 0
18 , 268 , 46, 0, 0, 0
19 , 482 , 52, 1, 0, 0
20 , 719 , 54, 4, 0, 0
21 , 309 , 55, 5, 2, 0
22 , 610 , 53, 1, 1, 0
23 , 449 , 59, 6, 0, 1
24 , 782 , 63, 7, 0, 0
25 , 25 , 67, 8, 0, 0
26 , 189 , 59, 2, 2, 0
27 , 7 , 63, 1, 0, 0
28 , 162 , 62, 10, 0, 0
29 , 691 , 61, 9, 0, 0
30 , 658 , 62, 4, 0, 0
31 , 578 , 71, 0, 1, 0
32 , 517 , 73, 0, 0, 0
33 , 534 , 82, 0, 0, 0
34 , 739 , 77, 2, 0, 0
35 , 415 , 80, 5, 1, 0
36 , 499 , 87, 3, 1, 0
37 , 228 , 87, 13, 0, 0
38 , 200 , 92, 6, 1, 0
39 , 435 , 91, 7, 0, 0
40 , 115 , 88, 0, 0, 0
41 , 265 , 94, 2, 1, 0
42 , 340 , 87, 5, 0, 0
43 , 474 , 94, 2, 2, 0
44 , 613 , 100, 2, 1, 0
45 , 685 , 92, 7, 0, 0
46 , 155 , 92, 0, 0, 0
47 , 174 , 90, 1, 0, 0
48 , 362 , 108, 1, 0, 0
49 , 331 , 114, 1, 1, 0
50 , 751 , 117, 4, 0, 0
51 , 222 , 113, 3, 0, 0
52 , 159 , 120, 2, 0, 0
53 , 695 , 124, 0, 1, 0
54 , 90 , 128, 8, 1, 0
55 , 494 , 128, 2, 0, 0
56 , 678 , 125, 2, 0, 0
57 , 368 , 130, 11, 0, 0
58 , 207 , 129, 1, 0, 0
59 , 241 , 136, 3, 0, 0
60 , 451 , 145, 4, 0, 0
61 , 421 , 140, 0, 0, 0
62 , 67 , 140, 1, 0, 0
63 , 530 , 154, 4, 0, 0
64 , 568 , 146, 3, 0, 0
65 , 747 , 156, 5, 0, 0
66 , 486 , 157, 5, 1, 0
67 , 368 , 155, 6, 0, 0
68 , 634 , 164, 0, 1, 0
69 , 144 , 159, 3, 1, 0
70 , 289 , 156, 1, 0, 0
71 , 245 , 160, 4, 0, 0
72 , 193 , 158, 6, 0, 0
73 , 269 , 159, 5, 0, 0
74 , 339 , 157, 4, 1, 0
75 , 312 , 164, 10, 0, 0
76 , 19 , 163, 2, 0, 0
77 , 440 , 167, 7, 0, 0
78 , 583 , 169, 5, 1, 0
79 , 344 , 176, 4, 1, 0
80 , 475 , 180, 2, 0, 0
81 , 150 , 180, 10, 1, 0
82 , 253 , 186, 3, 2, 0
83 , 416 , 181, 1, 0, 0
84 , 535 , 186, 3, 1, 0
85 , 690 , 186, 4, 1, 0
86 , 512 , 188, 2, 0, 0
87 , 284 , 194, 2, 0, 0
88 , 751 , 188, 3, 0, 0
89 , 460 , 189, 4, 0, 0
90 , 31 , 193, 1, 0, 0
91 , 642 , 198, 6, 0, 0
92 , 102 , 200, 8, 0, 0
93 , 592 , 201, 1, 2, 0
94 , 433 , 201, 11, 0, 0
95 , 491 , 213, 1, 2, 0
96 , 373 , 208, 6, 1, 0
97 , 565 , 206, 4, 0, 0
98 , 164 , 208, 7, 0, 0
99 , 222 , 204, 0, 1, 1
100 , 333 , 203, 6, 0, 0
