index,X,Y,EGFR,PDGFRA,CDK4
1,119,8,8,0,0
2,179,14,4,0,3
3,213,12,4,0,0
5,303,19,4,2,2
6,362,12,12,0,10
7,503,13,5,0,3
8,763,16,1,0,2
9,428,25,7,2,10
10,154,39,6,1,3
11,87,42,3,0,0
12,309,46,5,4,5
13,599,42,1,1,4
14,453,52,0,0,14
15,548,57,2,0,2
16,141,68,8,0,4
17,95,66,4,1,3
18,513,64,2,1,0
19,614,61,0,0,11
20,305,78,2,0,12
21,409,71,0,0,10
22,327,82,6,0,1
23,269,85,1,2,4
24,356,91,7,0,4
25,618,91,3,1,4
26,82,92,3,1,1
27,488,105,7,1,2
28,160,91,1,0,0
29,143,105,3,1,7
30,225,105,5,0,10
31,95,109,8,3,8
32,390,110,0,1,16
33,600,123,4,0,15
34,541,120,0,0,4
35,274,126,2,1,6
36,494,133,4,0,2
37,314,130,1,0,2
38,763,137,0,0,16
39,222,145,5,5,15
40,388,148,5,0,9
41,684,149,1,2,15
42,359,145,2,0,1
43,615,157,1,1,5
44,270,166,0,2,15
45,637,164,4,0,6
46,707,171,3,1,2
47,734,173,1,1,11
48,522,173,1,1,13
49,684,172,5,0,4
50,178,174,3,0,3
51,604,174,0,0,9
52,580,176,0,0,3
53,332,193,7,7,7
54,623,190,2,0,8
55,162,202,0,0,8
56,133,207,2,2,9
57,674,203,3,2,8
58,487,203,3,1,0
59,713,207,5,0,15
60,765,218,7,2,2
61,257,214,4,2,7
62,346,227,12,0,14
63,191,226,7,0,10
64,234,221,3,0,2
65,632,238,9,2,10
66,88,226,2,1,0
67,670,233,0,1,7
68,158,241,0,1,14
69,219,239,0,0,15
70,487,234,2,1,6
71,417,259,13,1,13
72,257,252,4,4,3
73,708,257,5,0,2
74,680,252,3,0,5
75,745,253,3,0,2
76,311,257,2,0,3
77,218,261,3,0,6
78,662,263,1,0,4
79,388,263,0,1,6
80,796,270,2,1,0
81,451,276,8,0,5
82,488,271,5,0,7
83,569,279,0,0,4
84,609,296,14,3,22
85,744,277,7,3,3
86,276,284,3,2,6
87,637,277,4,1,4
88,341,287,4,2,2
89,666,284,3,1,0
90,253,294,4,2,2
91,707,294,0,0,16
92,764,308,11,9,16
93,236,296,1,1,0
94,373,320,9,4,12
95,795,306,3,0,3
96,123,305,7,1,6
97,682,303,4,2,4
98,196,328,7,5,40
99,474,302,6,0,4
100,414,300,2,2,1
101,509,301,2,2,5
102,546,330,13,3,24
103,98,316,2,0,3
104,433,315,4,1,1
105,270,321,2,4,4
106,239,313,3,5,6
107,85,328,4,0,2
108,656,322,1,1,3
109,297,336,3,1,3
110,596,334,4,6,9
111,462,335,0,0,18
112,785,359,7,1,13
113,28,353,5,0,11
114,246,353,3,3,9
115,758,345,5,7,2
116,283,357,4,1,3
117,698,360,4,2,4
118,418,359,1,1,0
119,666,376,5,4,3
120,632,377,4,0,8
121,601,368,0,0,9
122,320,371,7,0,4
123,15,373,0,0,8
124,271,384,8,0,5
125,357,401,3,1,19
126,730,385,2,3,8
127,170,389,6,0,2
128,240,390,8,0,3
129,459,401,6,7,2
130,424,388,2,0,2
131,21,390,0,0,8
132,561,392,0,0,10
133,114,399,0,0,8
134,698,390,2,1,0
135,221,402,2,0,8
136,311,412,8,3,3
137,139,423,10,0,17
138,700,408,3,1,2
139,20,424,2,1,11
140,632,413,3,2,3
141,577,430,5,0,6
142,218,430,4,2,12
143,607,431,6,3,6
144,721,429,2,2,5
145,687,433,0,2,16
146,477,435,3,3,4
147,372,447,0,2,11
148,501,459,6,0,31
149,754,448,2,0,2
150,732,465,4,0,3
151,261,459,8,4,14
152,668,458,0,0,2
153,422,459,1,0,4
154,697,481,2,0,21
155,177,461,3,0,1
156,56,467,1,0,0
158,535,479,7,1,3
159,304,477,0,0,6
161,360,479,11,3,8
162,176,494,4,1,1
163,460,508,8,1,6
164,9,491,2,1,2
165,203,501,4,1,0
166,51,506,5,4,4
167,268,497,1,0,5
168,382,500,2,2,1
169,745,496,4,1,3
170,758,511,3,2,2
171,279,517,6,1,4
172,313,512,1,0,1
173,394,514,4,0,1
174,485,522,5,0,2
175,224,525,6,0,2
176,519,528,1,0,18
177,301,537,10,0,9
178,77,544,2,0,9
179,259,542,5,0,5
180,754,537,2,2,4
181,695,551,8,0,6
182,394,545,5,0,6
183,423,542,1,0,2
184,734,548,4,0,3
185,792,551,4,0,2
186,516,561,7,1,6
187,7,559,0,0,0
188,326,556,3,1,6
189,190,561,0,0,4
190,418,572,9,3,8
191,550,585,13,2,12
192,36,571,4,0,5
193,226,573,0,4,11
194,120,577,3,1,0
195,784,580,5,5,1
196,294,580,1,1,10
197,321,588,1,0,17
198,78,581,0,0,3
199,362,581,2,0,3
200,14,599,1,0,0
201,491,590,7,2,5
202,686,611,19,4,19
203,609,592,4,1,5
204,190,607,1,4,24
205,762,603,5,1,4
206,738,602,4,0,5
207,58,610,2,0,3
208,93,626,5,1,3
209,262,610,0,0,5
210,353,601,3,0,5
