index,X,Y,EGFR,PDGFRA,CDK4
1 , 720 , 20, 2, 0, 0
2 , 592 , 42, 0, 0, 0
3 , 565 , 48, 1, 1, 0
4 , 673 , 48, 1, 0, 0
5 , 719 , 78, 1, 0, 1
6 , 566 , 80, 0, 3, 0
7 , 598 , 83, 3, 0, 0
8 , 787 , 94, 0, 1, 1
9 , 635 , 96, 1, 0, 7
10 , 693 , 97, 10, 0, 0
11 , 579 , 98, 0, 0, 0
12 , 464 , 107, 7, 0, 2
13 , 755 , 109, 0, 0, 0
14 , 488 , 111, 1, 0, 3
15 , 555 , 110, 4, 0, 0
16 , 527 , 108, 0, 3, 0
17 , 577 , 128, 5, 0, 5
18 , 693 , 147, 5, 0, 2
19 , 768 , 145, 0, 0, 4
20 , 420 , 142, 1, 3, 0
21 , 527 , 153, 0, 0, 8
22 , 399 , 148, 0, 0, 0
23 , 446 , 147, 2, 1, 2
24 , 479 , 154, 5, 0, 0
25 , 452 , 172, 4, 8, 1
26 , 305 , 170, 1, 0, 5
27 , 547 , 177, 1, 0, 5
28 , 636 , 167, 0, 0, 1
29 , 656 , 172, 0, 0, 0
30 , 747 , 181, 0, 0, 8
31 , 319 , 183, 0, 0, 10
32 , 523 , 178, 0, 0, 5
33 , 564 , 187, 2, 0, 2
34 , 605 , 178, 0, 0, 5
35 , 632 , 191, 2, 0, 5
36 , 592 , 188, 1, 0, 1
37 , 335 , 191, 3, 0, 0
38 , 517 , 204, 0, 0, 4
39 , 434 , 203, 0, 5, 0
40 , 490 , 208, 6, 0, 0
41 , 600 , 207, 0, 1, 0
42 , 723 , 205, 0, 0, 9
43 , 569 , 214, 0, 0, 8
44 , 715 , 221, 0, 0, 4
45 , 228 , 228, 7, 2, 1
46 , 476 , 226, 4, 0, 0
47 , 662 , 241, 3, 0, 4
48 , 455 , 234, 0, 0, 1
49 , 572 , 236, 0, 0, 14
50 , 425 , 242, 3, 0, 0
51 , 517 , 244, 0, 0, 0
52 , 630 , 246, 2, 0, 2
53 , 480 , 250, 0, 0, 7
54 , 192 , 253, 3, 1, 1
55 , 217 , 254, 4, 0, 3
56 , 606 , 260, 0, 0, 2
57 , 256 , 269, 1, 0, 0
58 , 463 , 267, 1, 0, 1
59 , 589 , 278, 3, 0, 2
60 , 208 , 277, 4, 0, 1
61 , 466 , 291, 1, 0, 2
62 , 375 , 283, 0, 0, 7
63 , 263 , 288, 0, 0, 0
64 , 175 , 294, 1, 1, 1
65 , 538 , 288, 0, 0, 4
66 , 294 , 295, 0, 1, 0
67 , 202 , 304, 5, 0, 0
68 , 295 , 325, 1, 0, 5
69 , 497 , 320, 3, 0, 1
70 , 367 , 328, 0, 0, 9
71 , 225 , 329, 0, 0, 7
72 , 482 , 347, 1, 0, 5
73 , 398 , 334, 1, 0, 2
74 , 386 , 341, 0, 0, 3
75 , 125 , 340, 0, 6, 0
76 , 190 , 345, 1, 0, 0
77 , 320 , 348, 0, 0, 0
78 , 342 , 349, 4, 0, 1
79 , 453 , 354, 1, 0, 7
80 , 376 , 354, 4, 0, 0
81 , 553 , 365, 6, 3, 18
82 , 197 , 362, 12, 0, 0
83 , 244 , 363, 2, 0, 0
84 , 424 , 363, 0, 1, 5
85 , 588 , 374, 7, 2, 1
86 , 343 , 375, 6, 0, 3
87 , 109 , 370, 0, 0, 3
88 , 500 , 379, 1, 0, 8
89 , 148 , 379, 3, 2, 1
90 , 393 , 386, 1, 0, 2
91 , 58 , 382, 5, 1, 0
92 , 256 , 385, 4, 1, 0
93 , 524 , 387, 3, 0, 0
94 , 202 , 388, 0, 0, 2
95 , 225 , 391, 3, 0, 4
96 , 86 , 400, 0, 0, 9
