index,X,Y,EGFR,PDGFRA,CDK4
1 , 62 , 13, 7, 1, 0
2 , 242 , 7, 2, 2, 1
3 , 439 , 15, 4, 2, 0
4 , 475 , 10, 10, 0, 1
5 , 509 , 7, 2, 0, 1
6 , 628 , 11, 6, 0, 1
7 , 292 , 20, 3, 0, 0
8 , 46 , 30, 3, 0, 0
9 , 147 , 39, 7, 0, 0
10 , 553 , 31, 4, 0, 1
11 , 381 , 30, 1, 9, 0
12 , 648 , 33, 3, 1, 0
13 , 625 , 36, 2, 1, 0
14 , 691 , 40, 6, 0, 0
15 , 766 , 36, 2, 2, 0
16 , 478 , 40, 0, 0, 3
17 , 602 , 42, 0, 0, 3
18 , 284 , 47, 3, 2, 0
19 , 351 , 49, 4, 0, 0
20 , 198 , 50, 9, 0, 0
21 , 431 , 53, 0, 0, 1
22 , 656 , 55, 5, 0, 0
23 , 675 , 66, 7, 2, 0
24 , 557 , 68, 8, 0, 1
25 , 88 , 73, 10, 2, 1
26 , 367 , 74, 8, 2, 0
27 , 483 , 68, 12, 1, 1
28 , 745 , 73, 6, 0, 0
29 , 43 , 73, 2, 1, 0
30 , 163 , 83, 3, 3, 0
31 , 512 , 78, 2, 0, 0
32 , 616 , 88, 3, 2, 0
33 , 63 , 90, 1, 0, 0
34 , 639 , 112, 4, 3, 6
35 , 200 , 100, 2, 6, 1
36 , 788 , 103, 3, 0, 0
37 , 749 , 112, 3, 0, 0
38 , 531 , 133, 1, 2, 3
39 , 607 , 137, 0, 1, 6
40 , 586 , 139, 11, 0, 2
41 , 464 , 145, 4, 2, 0
42 , 652 , 137, 3, 3, 0
43 , 566 , 148, 8, 0, 1
44 , 12 , 147, 5, 0, 0
45 , 161 , 156, 2, 0, 1
46 , 788 , 161, 9, 0, 0
47 , 82 , 162, 11, 0, 2
48 , 620 , 174, 2, 0, 3
49 , 342 , 171, 4, 0, 1
50 , 50 , 182, 4, 1, 0
51 , 197 , 175, 4, 0, 0
52 , 322 , 173, 2, 0, 0
53 , 511 , 178, 1, 1, 4
54 , 10 , 173, 5, 0, 0
55 , 485 , 181, 13, 3, 2
56 , 656 , 185, 9, 3, 3
57 , 741 , 182, 6, 0, 1
58 , 212 , 182, 7, 0, 0
59 , 697 , 188, 12, 3, 0
60 , 155 , 187, 6, 0, 2
61 , 291 , 194, 9, 0, 5
62 , 321 , 199, 6, 0, 2
63 , 521 , 210, 1, 2, 3
64 , 398 , 199, 0, 1, 4
65 , 41 , 210, 1, 1, 4
66 , 465 , 205, 0, 1, 2
67 , 793 , 209, 2, 0, 1
68 , 745 , 206, 5, 0, 0
69 , 148 , 215, 4, 7, 4
70 , 716 , 212, 6, 4, 1
71 , 479 , 226, 2, 2, 7
72 , 619 , 219, 10, 0, 1
73 , 672 , 226, 6, 1, 1
74 , 777 , 225, 0, 0, 3
75 , 699 , 232, 2, 0, 3
76 , 737 , 228, 9, 0, 1
77 , 299 , 228, 2, 2, 2
78 , 250 , 226, 3, 2, 0
79 , 104 , 230, 8, 0, 1
80 , 203 , 237, 0, 2, 2
