index,X,Y,EGFR,PDGFRA,CDK4
1 , 77 , 7, 7, 0, 0
2 , 123 , 16, 2, 0, 2
3 , 205 , 5, 2, 0, 0
4 , 248 , 19, 16, 0, 0
5 , 288 , 24, 6, 1, 0
6 , 225 , 27, 10, 0, 0
7 , 187 , 25, 4, 0, 0
8 , 138 , 39, 3, 0, 1
9 , 179 , 45, 10, 0, 0
10 , 271 , 44, 11, 0, 0
11 , 298 , 41, 2, 0, 0
12 , 207 , 45, 6, 0, 0
13 , 231 , 61, 19, 0, 1
14 , 87 , 58, 0, 0, 1
15 , 70 , 72, 9, 0, 0
16 , 263 , 85, 6, 0, 1
17 , 157 , 87, 18, 0, 4
18 , 318 , 73, 8, 1, 0
19 , 11 , 88, 2, 0, 0
20 , 208 , 87, 6, 0, 0
21 , 332 , 91, 10, 0, 0
22 , 350 , 99, 12, 0, 1
23 , 281 , 93, 1, 0, 1
24 , 192 , 96, 5, 0, 0
25 , 309 , 101, 8, 0, 0
26 , 99 , 106, 7, 0, 0
27 , 35 , 116, 8, 0, 1
28 , 60 , 122, 10, 0, 0
29 , 142 , 118, 5, 0, 0
30 , 194 , 123, 2, 0, 1
31 , 230 , 127, 2, 0, 3
32 , 93 , 127, 2, 0, 0
33 , 347 , 138, 13, 0, 1
34 , 256 , 137, 4, 0, 1
35 , 417 , 137, 2, 0, 0
36 , 186 , 140, 9, 0, 1
37 , 322 , 137, 6, 0, 2
38 , 130 , 142, 0, 0, 2
39 , 223 , 151, 2, 0, 3
40 , 451 , 150, 2, 0, 0
41 , 383 , 151, 5, 0, 0
42 , 8 , 150, 5, 0, 0
43 , 40 , 156, 5, 0, 0
44 , 424 , 162, 6, 0, 1
45 , 332 , 169, 8, 0, 8
46 , 202 , 164, 7, 0, 0
47 , 176 , 167, 16, 0, 0
48 , 246 , 162, 2, 0, 1
49 , 286 , 166, 8, 1, 4
50 , 66 , 168, 6, 0, 1
51 , 477 , 178, 7, 3, 1
52 , 22 , 183, 21, 0, 4
53 , 393 , 174, 10, 1, 2
