"","ROI_01","ROI_02","ROI_03","ROI_04","ROI_05","ROI_06","ROI_07","ROI_08","ROI_09","ROI_10","ROI_11","ROI_12","ROI_13","ROI_14","ROI_15","ROI_16","ROI_17","ROI_18","ROI_19","ROI_20","ROI_21","ROI_22","ROI_23","ROI_24","ROI_25","ROI_26","ROI_27","ROI_28","ROI_29","ROI_30","ROI_31","ROI_32","ROI_33","ROI_34","ROI_35","ROI_36","ROI_37","ROI_38","ROI_39","ROI_40","ROI_41","ROI_42","ROI_43","ROI_44","ROI_45","ROI_46","ROI_47","ROI_48","ROI_49","ROI_50","ROI_51","ROI_52","ROI_53","ROI_54","ROI_55","ROI_56","ROI_57","ROI_58","ROI_59","ROI_60","ROI_61","ROI_62","ROI_63","ROI_64","ROI_65","ROI_66","ROI_67","ROI_68","ROI_69","ROI_70","ROI_71","ROI_72","ROI_73","ROI_74","ROI_75","ROI_76","ROI_77","ROI_78","ROI_79","ROI_80","ROI_81","ROI_82","ROI_83","ROI_84","ROI_85","ROI_86","ROI_87","ROI_88","ROI_89","ROI_90","ROI_91","ROI_92","ROI_93","ROI_94","ROI_95","ROI_96"
"CD40",2.10592033213781,2.15761456485629,2.40208029191393,0.826358031065617,1.56270516143719,2.64523358453842,2.22446796434492,2.76366338944153,2.08307611184677,1.45666018036681,2.20482440695388,2.33203777613481,2.79340324487544,2.671087968465,1.9031498053282,1.8818988427869,2.54419038103894,2.48588788088048,2.26084888465019,21.5936423014006,2.96880307299329,2.53332809393904,2.76393881697195,3.2680453924055,2.91360940497396,2.25495286517189,2.06662545023047,1.66257164608885,1.68595218759606,2.64871398476562,1.92259289603494,3.46428787794505,2.36391291210362,2.19492102431965,2.83655277340397,1.78252495363053,2.92188893560734,2.15949451615919,3.49152207052757,1.39227466885606,0.128691534963831,2.12481653567871,2.35099705104247,3.46120763079761,2.5543298562308,2.37895944774733,2.29207130177281,2.237456406968,3.52003301640066,2.52134672814622,4.91266036498734,3.32466323942838,2.80773748103775,2.25817466575853,1.99494286642461,3.19118869226354,0.33470333878552,2.44632531463814,2.86051948209489,3.16501849642083,2.08298358575436,2.1853604747481,2.86644189144104,2.4139189855505,2.45177531290379,2.5717147619642,2.39751604919696,2.57525559713588,1.84203239118031,1.59942755725356,1.74902717229578,5.38784272918143,2.27047464899201,2.12997973508138,2.07566123363603,3.10368993244114,2.29673873781193,1.75860440635152,1.44128519202721,2.7793274641056,1.85767104776488,2.28556220087603,1.95118289440253,0.471003913734486,3.7218336299753,1.92761570909807,3.58374213914036,2.4684905459437,1.19981738741708,2.20813232034131,2.15697021842585,2.93669678876032,2.85080793797334,2.0355939362562,2.33326241899254,1.85410145150675
"CD45",10.1820225725689,36.6332459905977,14.0292704968132,5.00979556369751,19.9301527783578,24.9174472200629,9.53408800330643,37.1310855731566,10.8011353957907,7.33627036039896,30.3091302790392,23.4714566218063,3.81406981578275,28.9463994636628,10.7105683233367,10.2600860452097,22.8937970143772,16.9622695996308,10.4183777967995,1.91080048965074,64.0486360157227,22.6611235794683,21.7793950631886,9.50906969767795,26.5067018849832,13.967707716576,10.2969952593222,3.98185909305761,18.3900944633603,19.2688627103567,8.26350838996051,7.01179263531306,10.6906794526764,11.8647218553994,24.5774523525012,7.16844209987518,9.05245634821598,7.79003853719904,11.042376554039,1.43755189418476,0.490314748186648,6.44246129041133,10.2735375026903,25.4648123079968,17.7263748259047,11.2029850759852,11.7546205035503,8.64078315443206,8.28314869791318,9.231701239265,29.713681920392,14.7369272161587,10.2914990104377,11.962544654721,8.03756592572092,6.91700130838368,1.04185104570323,11.6663153606845,23.9464646072366,34.599996117483,16.9196705963115,22.2000689957409,10.3067098820334,7.86157473662587,6.50494519628502,10.533099650455,5.86709771920131,4.86075839864441,13.102291165077,7.97979506500199,7.61400975706678,41.5069215555224,17.3328638056553,15.5097320564936,6.55093750647725,8.53865071044161,5.70459635927833,3.24407480477012,6.25077890362337,7.83756318458843,7.50311481896113,11.2606019214366,6.9580233078226,3.00154898200835,16.1246906338051,12.7392309940175,19.5400516055269,9.94974452618412,5.35767512589306,5.982349828092,11.0071109392972,12.5426095666271,11.399809961981,28.929420779617,36.9734028150205,13.3034282671375
"CD68",10.1206850885469,30.2528055039274,8.90732497441963,5.6209561905599,26.4640721927986,17.6675477695803,20.4046876238953,16.2166438098066,10.6027471950407,9.23434272024127,44.2477996098517,29.196958009782,6.25209927679434,21.4559662350736,10.1514348101894,11.70580749497,16.4344968499421,40.4677857961809,9.04832333999226,5.06974224593743,34.296046547383,16.4751363065103,16.0042758999258,9.93000520914581,16.3213524198789,9.19320989315114,8.34996307341836,6.71263302153131,15.4220099723628,13.3257270426412,9.57768581240571,8.35713219156287,11.5829814436426,9.38163829375138,24.9437585287538,8.8481471333977,8.12405320304375,6.74968065109623,9.68525868043602,4.8144782594468,1.46064892196722,6.22306876835469,7.09986110905872,22.9076969901351,15.1549411730461,13.2652112428657,16.0615010328595,9.52606300542112,13.1602388065424,9.24565119023091,23.3190210456722,21.9392489143762,15.3737981830204,12.1749563463487,7.13211938189572,10.4938203720094,2.01914506815855,7.45286746748029,13.9771817233269,19.8517309668916,12.2898203378873,13.9976139220373,10.9959681967326,13.667297194814,7.13963233096488,10.4597010140962,8.03808224128428,6.22694464761326,8.74799831445196,6.31333496831761,10.0942068415261,24.0945470361175,30.0480465013664,24.7683869715992,9.56002627366319,11.0785827057931,8.72845419931155,4.50589983297959,5.13272394272374,5.62837533214479,7.25298917494451,9.13916345034516,6.27898830346961,3.00909846679562,18.1079885221564,9.05646480310417,13.4586001098523,10.6105877415674,6.40506288417649,7.6733394725612,10.4264970187252,29.1693275990564,23.0480419317504,19.6019615142382,21.477030193158,11.601208102257
"FUS",4.66164888823411,5.90456405502891,4.48637564197327,3.07301892850272,2.8498608618926,1.21648087666604,3.97749518767351,3.3439037589897,2.92071518256275,3.75200349423791,2.49303674759167,2.90148886126061,2.10125081486567,3.64604624072771,4.13719723916447,3.92141842081854,3.94992236261502,5.68477670541931,3.34028956116795,0.984674347006428,3.11747771329313,3.52523259635452,5.15055754924382,1.1614180541174,1.79811171174056,3.63305479214566,6.3361100274396,1.07235871171353,3.06097810281747,4.10916831000149,0.973653413105924,1.92207876145371,5.58240240118931,4.04237841006429,3.52167088922871,3.89025507467276,1.36530273162973,4.37982467641104,4.2590891149018,0.377310208238751,0.465863356517972,5.16230594589152,4.6118698689197,3.93889765133679,3.65597725233015,7.51494527801107,3.52716268030359,9.14980518122667,1.12995428745849,4.77028428470439,2.73184949697647,5.18635298193099,5.76312364226441,2.20148326190244,7.09718148840428,0.892848381937079,1.5741981959527,2.15462300516498,3.32436071770328,2.86900957262215,3.87482961189565,4.50288922963896,2.01523634627535,3.03832648777069,1.0093243173873,2.74455672433362,1.62359070749889,0.807507785266694,2.60475727276132,2.39758243977285,1.15143637811349,2.77709115140634,3.20481016327911,2.88039331804591,1.81702193679083,2.07979752370619,1.68214894430376,0.387390560129321,2.74824976176395,2.15514422990739,5.96472757405557,7.34374412549412,3.09236211539036,0.653659483077761,2.59945587056861,7.15440745390081,1.7185834238872,1.65343291142839,1.51825948648594,2.62936622028402,1.95661688488289,8.47176862200538,4.93581910440755,1.28783219772375,3.60133982063744,5.13243766381205
"GFAP",498.530635308742,554.885796241514,669.25508636834,246.650656526049,321.83044636604,1135.62163793029,712.685665364222,849.918901043423,498.714872949853,536.26282407715,336.26094049921,749.316277617071,234.61694686117,345.813233723741,412.379792821146,665.657345170865,666.519307708516,745.483772629757,690.164144728779,45.9523566282503,644.241342717727,766.455954007531,526.151917586719,598.993616456808,710.427093317045,717.770924480472,417.677828555965,64.4121820162734,479.541874990703,546.4674137381,503.707830519549,1280.36836064024,722.51428411233,439.583698331825,945.508310881359,390.486583195066,493.949068637256,386.667088280998,1438.51578916583,7.41414559756728,2.15429629578846,588.594474183375,457.602774327896,551.778716885479,441.675249725791,430.622641586632,462.349142029238,385.423831521666,1395.04925002578,529.51139753198,665.377752866992,542.252513492053,342.220327834,469.407787000975,333.314475135504,1160.68397671534,12.1466523238293,622.322080408746,494.703363221689,373.950034392694,314.11999398827,296.710528625421,483.7037270703,415.41313905073,507.926698807986,602.7918668278,604.326901620971,488.256476318578,457.184300643202,411.28963957212,435.629627544928,468.746215918397,401.22212031289,368.999124444105,228.026894883486,684.746689617302,578.28915212085,438.605620386055,623.358676954947,961.051172940475,408.261555278681,355.688774966938,249.888218441512,189.716014488282,1007.22835301047,523.375908163086,981.744220034945,834.6693618414,336.694415486902,1145.68802059573,834.995109346398,448.640710193579,768.113095152005,998.145277881939,811.862672930117,751.199643704367
"HLA-DR",9.20062280662487,12.8486640343984,4.81350719947456,3.36568739760796,5.47324271464962,30.256900196544,6.60017037957912,5.92274984485581,4.72090441651841,5.37640030061758,7.20530851809435,17.060289643987,2.84712253808109,10.1564975586648,9.22481488255421,6.38981516343706,4.42789908694671,20.5787787022694,5.58483880244681,1.12838357593996,13.5694047242641,10.2084283466416,10.3846974937394,6.79692781742181,15.096069245232,5.29034366081314,5.0829468371567,2.09484027423721,7.77031655250513,5.86124103307363,6.018313801373,5.23958131161198,5.87781158768311,5.87014878997304,4.0784999554147,5.72818071741826,4.83580893883828,4.34103340811777,5.72184017498136,2.47515496696634,0.94974352808417,4.17997594660391,4.47358117774269,5.47960702412207,4.00440602491001,5.90226334085501,5.55946426634658,6.1300213586429,5.63671816226975,4.22858970091615,7.35132218825968,7.03356386248091,7.28798227370899,5.34703313074405,4.62344798028413,3.60700729970756,0.971334911908636,4.80326059403362,6.14143637907473,6.69119317753565,4.83264870463938,4.81344648590494,5.44436264085281,4.82441280669651,3.93336426118064,4.92370713979369,2.66122904410962,5.3668209710773,4.64043484103346,3.3592265659706,3.62304065393281,13.2603828276891,6.17330383412511,5.83770656644586,4.86092456574908,5.27528293307899,4.27524943192744,3.22893074038849,3.79925766463719,3.6551642172772,4.66195803007601,5.51447160283882,4.11091462249071,1.88779039658321,8.02202414206712,5.16708398284225,5.5390280542756,5.03767091646181,3.365525502638,5.34731263803359,6.58774540022329,7.30193941523345,7.81719504073635,3.94796258891278,12.489395465494,9.40161845244058
"IBA1",106.134295531201,448.515860171089,151.39648466886,29.9985181083127,263.002523712303,196.29429344204,59.7310842313833,189.252918141815,139.422819129614,32.8410658788794,387.296140725708,185.455110449035,41.0022835773658,362.839651876824,153.888888662526,106.630588613464,139.045361114591,70.8310966263181,89.6288288591642,11.7362537044326,621.549900624773,247.949261681965,234.846973426711,23.9220489423602,178.745805960716,120.882823097639,80.4136373300147,15.2915027174431,111.491712406669,129.739475850456,63.7853349366967,10.4348573355491,38.5582521987125,73.5913461951766,47.8174231195872,61.6144852574634,79.6365319496328,55.9824644608026,42.4121076226317,0.377310208238751,1.25860321199736,58.2020925860804,84.4674298138913,235.566750413936,193.462835498535,117.550587288133,124.662325777681,38.7426126750791,22.9581716622448,83.4419763045684,366.30319652272,186.010680183657,84.6527542983877,145.232841712289,51.2849102018932,10.7134850006326,1.87811280027884,218.500754024294,305.477117003596,318.247701332457,186.718550023479,186.799234983444,80.0677046638966,51.9499506236863,30.8631024567007,74.6333959172478,26.6832106460141,29.8562301516304,205.806585604639,121.721152767345,163.569583627998,519.26276454134,179.73913283066,140.763473428159,39.0088599476377,58.8466862095184,35.6137974897828,5.19143914980576,21.1030608496154,50.1795052943504,37.5584434344258,47.1204797851054,37.6347226381209,9.39617157369488,37.9478975921168,101.404184212922,53.0346401056622,7.78544323758431,17.585248049079,40.7089745112009,96.6505394610333,114.584244857068,69.7073525657009,15.1523221001462,493.167904311403,137.498183051398
"Ki-67",7.23782327473682,11.8553297072536,8.53346033210698,31.3757814960563,14.0643464518158,5.42109598706377,17.4845012834241,4.93419217992395,10.6578550276998,16.1733421190435,5.77145212395871,6.59323637016265,3.14051252530919,6.21982444253039,8.42447955506519,12.1642528924147,6.06443847630983,5.30771256164967,9.05135582912799,0.290079740084653,6.54128505368167,21.2981487410282,11.2745824700331,2.72752346652528,3.13930544921953,9.18112806190138,7.96189408741341,2.83884108606166,6.66494942739606,15.3140342895111,1.7243154811854,1.57957965983119,44.0236418560687,7.01901759364277,6.15569073670441,34.3836387247767,1.49479214496751,67.354799698868,2.53852146820552,0.377310208238751,1.19039669845802,6.45891572879676,6.76578990920121,16.4802407885216,11.9749381459876,18.2413364055001,16.6382584640576,105.355153475471,2.50139415231579,6.67440985009018,14.282030357241,16.9035247723971,64.0403230461969,31.9640752306264,52.7767909377912,2.5152226144496,0.709134076761004,6.17453607870006,38.1301283722014,25.75451577066,23.9321530840457,17.8075746588126,1.19723840592659,24.9981526300545,3.98880969368615,5.47474941307493,1.7206756486322,1.75386306269743,9.44567636127486,9.89119673549214,3.39025365253033,4.52885477716323,19.7994308659632,14.332747114575,1.13768941629793,6.00398988453309,6.23777093897258,0.705551114175568,6.25077890362337,5.52812647157207,28.6836190699168,68.8217506199753,38.5147987183296,1.44677471073327,4.66056102769317,8.9731316672046,1.90263265621038,2.09805798000702,57.3920196461818,17.1632103063709,17.1273348002099,106.079993663084,49.1503743016022,2.51423458031655,6.22493750602544,10.4720198901828
"LRRK2",2.45349941486006,2.99848362439612,2.49554645084763,0.680023796249572,1.54760656072159,0.783772913722464,1.37770546778039,3.10750953459424,1.21972005136507,1.28892355297795,2.17240051728867,1.56889584618836,0.578515465025849,1.5627241459772,1.97241984134589,1.39682366776387,2.11173110533775,0.769995322017995,1.46216639436681,0.497659737569656,2.85874392607685,1.64726882696834,2.29012073466009,0.768212725198362,1.0320767090516,1.67816627178768,0.551051736838893,0.415642911384492,0.932444669401014,2.39489311214983,1.00270643102841,0.71658979662496,0.877915182019911,0.967664326367024,0.531717167268229,0.831792812080192,0.451279763144906,1.02104769581473,0.712064863004144,0.769712825087092,0.128691534963831,0.595650686036018,0.860666327518167,2.46830314954639,1.93533531195402,1.25458775665735,1.73697497093659,1.07489009318122,0.54787493689409,0.377718467966368,4.22348729473524,1.69317524722333,1.27576179765009,0.879671493050172,0.804986493589749,0.298682685561506,0.0993184981201651,1.25038353918405,3.34963411992231,3.4705148846041,1.69112182181324,1.50389166057707,0.787036261431196,1.2800525048824,0.951269687370519,1.08511604316598,0.817303719352737,0.525062754523123,1.26825307974428,1.03510711304917,1.31782440297969,5.27868238439451,1.40806154577957,1.76805834425205,0.592914029587668,1.13098713099226,0.77396309912884,0.148736340682095,0.658239001651679,1.23145205338785,1.2080861337575,1.65606413707038,0.786646203037156,0.263602813554963,1.22601578375058,0.381657171636165,1.70577587426021,0.358773743985474,0.150920426078611,0.943474718517634,1.29741334153178,1.16113669582385,1.00372528817097,0.402219028204774,2.86974473584807,1.69461682954921
"MAP2",210.387574873731,127.876779276077,119.412365004951,112.143671121005,295.645698289357,14.0915838480519,187.25809334041,30.395999209107,167.487401888663,61.3474641869709,217.621933115142,276.881063167653,18.6839833958229,39.4244099804463,78.9779639039297,107.788570723597,23.5323467632996,75.1700316937465,424.984626417264,2.96999073309569,32.3379316890109,156.684448611397,64.5344657287756,6.31251618330686,41.4661551288377,439.144724658356,336.021862495748,9.80917271440314,165.338094782315,78.8503595799649,50.495088469604,4.39431356228031,133.51376289087,300.705380757967,67.6907616920792,241.664842429701,48.1934635145448,228.031137241175,118.785156512298,3.30901052776906,1.46708349858767,110.378021171056,248.210437325067,51.2346243159675,48.6288630047467,442.17129673354,247.856029065181,341.974570399934,26.1664973193988,412.357395318276,45.8829071528714,308.096329493022,294.765511193862,248.624069353243,288.094826871757,12.8540674336971,2.05688609634316,143.156799147289,95.489185053998,80.2430858232056,518.126773670162,434.451648658084,1108.31758591011,184.279882409533,78.5194307420128,170.937859115125,4.56643493381382,165.394402236938,172.527599137693,168.671405526052,25.6011020631105,22.9483634242599,261.774184461301,249.545095098096,1446.27775389683,123.526884999461,63.4726662325718,4.04643975619019,534.13535432908,35.7925561635935,96.5140284900887,93.4382531196288,22.1670727003112,5.95926901718194,11.2760691183545,252.69613687549,38.4435205600168,29.2938496967864,94.7206778367112,93.1723503446254,88.8661506882391,452.462899496041,286.871987191187,6.21099310508122,96.5185833692686,106.709676832747
"MBP",9.26196029244619,3.05392554040284,37.928567404323,1.43751865845486,193.650876533057,5.30679577224805,826.966562737476,2.38113455327677,161.23449970079,2.94863333379822,652.134460634504,11.850005908405,1.30785817628993,1.64942845100643,2.15092339155254,2.35843412373245,19.4664985084842,3.55903871338187,414.41588753689,2.73845919835649,2.78779918164131,2.29960532072626,6.46924050825741,1.85185628146719,64.401866274074,243.507894479242,2.00478116793579,0.79387796101431,1.96596961549554,1.85312860302377,3.21601816221568,14.605332902582,75.0377700616899,3.60014104838545,14.341078010237,194.329180247338,608.553643506837,99.972616925749,7.40634419335746,0.91686380640522,0.25094849313689,2.56250460903223,2.63293100266378,42.5711529314931,33.5174143452875,13.6119822863433,22.3882586597826,363.998892586661,494.26924795053,15.6503477179518,25.1250485496146,247.544386928336,120.180356056932,7.09287816441655,6.09366939022337,107.326969616194,2.35186203651975,71.990536092337,259.773392818913,119.658286936036,4.34029752517467,10.6540620539064,12.2785517532961,286.632088792478,197.460539162803,205.201528767554,805.324401665091,564.453788024748,57.1747799531955,95.7374699962233,186.461607422292,4.29104117027828,376.317072696502,507.70412235017,564.645940331011,957.294146286191,943.329820084947,1235.70909049349,530.403823030044,19.7321111266354,1.90643082247953,3.20054127908895,2.33241016274527,0.684067126506641,4.46588534611581,3.19458006084696,4.49260381068216,5.91208255185959,26.3944733115229,592.917621979695,263.206958438058,407.000600524355,338.08136709858,3.6967585232396,1.73578791320409,2.02564014330272
"NEFL",2.69884935634606,3.71460837182145,5.05651921286663,1.54942130857731,14.1775859571828,3.68209983528588,9.73548016664709,7.17778827450438,6.39985641425529,2.42776696681935,26.962264482787,5.96567803304042,0.85331031089949,2.81305231222213,4.37289297381233,3.4518619779411,6.26278314774433,4.14767386149488,17.6211772500195,0.26612820184712,3.84159305965761,5.45009553133825,7.5914218090058,1.93309705275934,3.88217165353914,16.2680399354818,2.4983431233122,1.52956591473227,4.21045298518193,6.8801992819194,3.7999083595779,5.1024275637712,6.73366699354858,2.50625180586464,6.17588943725053,4.44770493260593,64.3012953700787,6.49454689143351,9.88706154404796,0.377310208238751,0.186602725740135,4.95388305393556,3.13814450293614,10.3947893355268,6.89690237457992,4.15315334176229,3.77982101597885,14.08124538899,20.1494212425461,7.39668356140735,7.92998770642518,7.54640761508375,4.40569668407371,3.67927869528413,3.97519222664407,13.252774736074,0.0993184981201651,6.54378155677228,7.60398990945556,7.66492338834203,8.40466003406241,9.44850399495546,21.994984436167,6.39169961086979,8.75450775160889,11.7616982014469,14.1923035089533,26.083963014055,5.56999577766307,5.82403640631556,6.01106033486467,12.8575291739975,12.3229978776337,15.8976319098418,16.0330947142178,10.4127440848023,8.62923480897198,23.9027412377666,28.928086491691,3.81378844433631,2.27262000082108,2.41171892665857,1.65504354965549,1.26726475971875,3.59551494286378,1.98367227738367,4.38089351646379,2.9549813834355,1.18321614071016,9.689016969863,13.4402858041915,6.77649989568001,13.1973907033843,5.98940698416441,3.41618496081397,5.55822451560323
"NeuN",1.8605703906518,3.45587943192267,1.33656607694528,0.921044889104701,2.34405774143651,1.70633894807217,1.79422107431299,2.29947109412062,1.65690886507041,1.47431666724311,3.92329048827541,3.42445414300123,1.37810648290152,2.45711811877878,1.49268044485302,2.1558182460932,1.59049975076737,2.18847623527588,3.53942317979695,1.06451280763431,3.5271811184508,2.20851270760134,1.87054817983834,1.35812904025123,1.72967055204709,3.1004393716281,1.7636765933636,0.415642911384492,1.24019652038636,1.62371863147513,1.23362132698822,1.66819022601624,1.72322025911638,2.11095114513106,2.12250138219011,1.39675462807347,1.69238390071123,1.29275745918975,1.72926384285869,0.607469435659446,0.310146599237285,1.76556128734592,1.77114872364675,2.47674290231269,1.95341646777948,1.92391091456093,1.98015146624036,1.9672062624947,1.55152670688248,1.81242389396782,3.02910624719265,1.83309703063179,1.53921336461268,1.61962270870071,1.7151131914362,1.09081086977061,0.152950487229976,1.49017500805518,2.17136505068956,1.87187694603081,2.26312495100663,1.79725940118052,4.49217068571723,1.46829955015027,1.22197386120127,2.23834286883878,0.899929200671475,1.31320496807137,1.3750623336771,1.28608940997546,0.867873688387146,2.20789792408348,2.74310763499687,2.06389121363861,5.64770253783567,1.57286535869041,1.19970762431732,0.678643358022551,1.97177237094154,1.1646194796727,1.37727273358798,1.84829887646911,1.43898695699807,0.493442657580119,1.7322355588891,1.39260838524311,1.63509717428761,1.47855058421204,1.85783044531635,1.15058669657468,1.64810013365178,2.25296204018434,1.61006661014905,0.810288515201634,2.09427261667716,1.84167648674002
"Olig2",23.5740402202602,10.7742123441804,15.4219162692831,19.522708484913,12.6941484479041,5.42109598706377,13.003525693479,5.3382113993667,20.5111356814989,18.5216548956075,8.92737725286778,12.709993261245,6.93392107433452,3.92737007781656,12.5739322629938,10.3822616302935,4.25827479173703,6.0767241281691,24.9202583222565,2.59208868622203,6.28624318882482,7.56622718997719,5.73212865406545,5.83915329416332,6.9700796563252,19.3315089061197,14.9193499360634,2.74739964578844,5.32885195042592,4.85829423773157,3.22677155234421,4.7433621406569,15.8504293153175,20.9541161571898,4.10470367635243,25.7595983245997,6.01606865315846,18.2959784994507,6.43416081001404,0.377310208238751,0.441411965019617,7.11105998469558,14.0654509518014,5.45143123395236,4.2096515844445,20.5374167893119,12.611419163052,22.5752842853433,4.87866133400336,10.2308344108638,5.84105230306609,14.5295996360771,30.126120878373,18.858747761124,22.4693106748375,3.78257206379907,0.500565230723183,15.2652336673888,14.7633001157085,8.51911153381187,18.6800549834185,30.441486972539,4.10162038589076,9.81727520674266,10.9231852059333,16.4437422844419,2.57378374322933,5.13553028112643,18.1735945439693,13.4895190141299,3.79567799485522,6.02331187872407,17.5868876417624,16.0198237501313,4.95943548377385,7.11453516505571,6.7897868305168,3.29951289669104,4.47539098162132,5.53678995120712,19.5345618921697,74.0550264206642,45.1124496423198,0.891468226686164,7.10912749335708,11.4168544027341,4.59980774541617,4.43830148558171,13.1708255859214,10.1962819959199,8.69022316321479,51.4015725649331,26.1828585029781,3.22323703099089,7.62620193647279,15.6450704982378
"P2ry12",3.18954923931808,2.65197164919712,2.42077352320733,2.69427149740008,1.83825462257879,1.46957421369105,2.01392161395033,2.74647108210449,8.346999870621,2.92214860348377,2.37775181133655,3.74210712986019,1.25827113643577,1.5100689576747,2.45056069658692,2.50586208290929,1.52740194938994,2.01206657605282,5.20413474558812,0.809029733674245,3.60361385325049,3.54217556471902,3.35049165417963,4.24163478538726,5.64020400924824,7.46874604913191,3.43948557672141,0.673341516542036,3.2985585209211,2.52744692870593,1.60282104239496,2.93031290045229,5.09612818851768,6.6632109878889,0.927502533152069,0.962313076577337,14.9402565473542,5.43111930855083,4.20640040888898,0.381083310516167,0.129978450287921,5.8660074467801,6.68370052776383,3.93019821422121,2.43248566778824,1.91203734817348,3.62059149891893,4.63332254346234,2.80186119252567,7.15213149704818,2.35899358815673,2.16611087442466,1.32871749255926,4.62130414862789,2.67650390208631,3.2428008388099,0.127127677669345,5.22780942290175,2.89851217409588,3.24028572114452,2.4400379759977,2.74879461224136,15.253359520728,2.42289291685718,3.37912736234928,3.26268799377882,1.79228439874435,4.30792614801008,4.22740345743649,4.25149981046774,2.27240734406817,3.97915447088707,2.89941317701434,3.04743395924487,7.92885800596075,2.55214567842037,1.60937653462851,1.78145571691239,3.00420642807037,1.46763506860482,2.08870729438558,2.30356010403403,3.00393740926825,1.14206915138176,5.43737369979743,4.55454247559247,2.92415333041269,3.65875026364593,1.7370941044944,4.45227026134372,6.91725589437991,1.8800989958759,1.57493622503665,1.86337106168355,3.14607669474861,2.25596560921015
"Park5",98.4671098665105,64.8347006186108,33.1337534377863,5.84476149080481,53.32825729529,63.7060421464209,22.5742304537565,26.0549416273481,59.1894871866311,1.51845788443386,67.4128664859274,157.307956840363,10.0393094459743,29.2662378697484,26.7932942810175,5.19937227057063,32.9320915001561,111.373616150345,103.951792391338,8.15150682381383,26.7100477431373,45.3373218874546,41.9447088927472,1.12133927407272,88.1239849709821,73.537463516516,34.1199519705876,1.82882881097317,16.2595561332135,17.1453768202294,61.2409319908499,12.8369742108593,24.5435799749718,43.9060431937244,28.9676674005276,62.5638089060673,110.478821048795,42.9538958654267,42.7750458710469,0.377310208238751,0.343606398344913,17.584858790247,41.1020063205999,21.3685457315029,12.6058239016598,170.385598606504,47.630305898653,50.0361801401224,49.0372845589711,39.6972396215214,8.51400727126857,124.321356023,63.4616705053896,122.984922505607,31.6992274636171,34.4842863394309,0.219493880902215,42.9784070255672,14.7271244651049,9.70883971036459,47.0334488813445,28.7649361709806,649.193180872429,13.6448281170495,41.1922604995963,92.3507230475901,39.7160032342213,94.4360258329123,17.7252092926033,24.6348477806095,14.0547105282166,1.58152547034445,69.5474410685864,46.2166084716233,680.221429099143,21.8712366385868,19.6444885230945,19.3769648204128,139.366366138236,11.200231757725,1.39559855482063,1.99365336450809,1.88945243935755,0.449404001226993,3.21120372589693,25.7447843826209,99.615461076319,11.1649117233157,10.25655215785,30.9667456957405,50.107775455743,121.280682133258,86.8192718870176,10.4682986906918,59.5865681268286,28.7828943915498
"Park7",31.4456841710216,33.3344520123853,16.4220041763693,12.7482942121229,13.8605153440733,10.3931554132862,15.9465975076651,23.4202205423388,20.1510978311333,8.73996107944887,15.9813742937394,41.4265979639837,7.65086702554415,19.5821485364743,27.71103343833,29.0110767057722,17.7596377066593,15.6757706572956,15.0220791919938,0.26612820184712,23.7939293754824,30.9752249883519,38.4060184665115,2.55442646512629,15.9358049915578,18.7129675068713,39.4480986923985,2.7972767949783,28.4404813282206,30.0230457092781,8.75835297456282,6.48051449980672,10.4595313547477,41.5350195224757,8.4938269025982,11.477332314703,12.5952704199979,16.3326618491137,32.2567429017788,2.13557577950146,0.364197044041319,10.7014185437255,37.7701772863406,29.054304191317,26.2549794014999,26.4300869158417,26.2570945357336,15.873654709246,13.0801062055387,22.3460676181482,23.530827187957,18.2183028519257,14.4870617070619,24.0968754519095,21.4785329428466,5.8325897886179,0.512483450509223,22.8991967362458,24.1709518832388,22.1254020783591,20.8196812641227,15.2692561188659,39.7327379781421,20.2473123590588,10.0077919773559,23.8638713868643,4.96785706457158,13.5146110615238,15.9529233365669,17.8407881916166,14.9647670952164,15.7346839730797,24.2441921365576,14.2039548828664,29.2875499722007,15.7123258197201,9.35151393970329,1.75941569534836,16.2330888834456,8.73340845759738,18.4628285948108,14.0170235360302,6.84707532821049,3.37944259450883,5.72088197824013,25.5422504977598,10.0736121673001,6.82994979662183,5.59914780917465,5.25777653952759,11.0333987569942,18.1584302686675,11.4707550893183,4.92681744225973,38.1926242305713,32.2667061428763
