1 , 23 , 14 , 839
2 , 91 , 11 , 568
3 , 221 , 27 , 1381
4 , 251 , 9 , 246
5 , 326 , 16 , 1381
6 , 480 , 9 , 458
7 , 508 , 7 , 372
8 , 518 , 31 , 2188
9 , 576 , 17 , 959
10 , 690 , 24 , 2279
11 , 725 , 6 , 304
12 , 749 , 7 , 330
13 , 57 , 37 , 2678
14 , 404 , 29 , 1065
15 , 761 , 30 , 1294
16 , 240 , 52 , 1056
17 , 591 , 63 , 2212
18 , 363 , 55 , 1426
19 , 327 , 44 , 337
20 , 134 , 64 , 1127
21 , 409 , 67 , 1374
22 , 82 , 76 , 2331
23 , 765 , 84 , 3525
24 , 8 , 76 , 566
25 , 482 , 69 , 793
26 , 218 , 87 , 1236
27 , 292 , 110 , 3830
28 , 351 , 80 , 402
29 , 446 , 97 , 1948
30 , 502 , 97 , 2317
31 , 249 , 104 , 1296
32 , 140 , 108 , 1965
33 , 608 , 144 , 8767
34 , 352 , 130 , 5057
35 , 795 , 111 , 388
36 , 197 , 113 , 598
37 , 49 , 133 , 1521
38 , 764 , 148 , 1503
39 , 527 , 149 , 1668
40 , 94 , 151 , 1714
41 , 446 , 146 , 2639
42 , 702 , 144 , 535
43 , 151 , 156 , 775
44 , 232 , 156 , 329
45 , 283 , 163 , 823
46 , 114 , 198 , 3824
47 , 367 , 189 , 2329
48 , 497 , 177 , 722
49 , 472 , 183 , 956
50 , 646 , 192 , 1773
51 , 235 , 176 , 435
52 , 712 , 178 , 390
53 , 49 , 196 , 2325
54 , 220 , 185 , 345
55 , 5 , 190 , 285
56 , 710 , 226 , 7123
57 , 274 , 210 , 4060
58 , 171 , 202 , 1487
59 , 419 , 210 , 1655
60 , 453 , 210 , 1012
61 , 552 , 225 , 2693
62 , 329 , 217 , 660
63 , 24 , 218 , 566
64 , 796 , 231 , 312
65 , 506 , 239 , 550
66 , 213 , 257 , 3178
67 , 401 , 251 , 1763
68 , 35 , 249 , 1892
69 , 162 , 245 , 320
70 , 304 , 241 , 266
71 , 357 , 246 , 422
72 , 457 , 250 , 588
73 , 140 , 257 , 573
74 , 626 , 287 , 4709
75 , 295 , 265 , 583
76 , 61 , 285 , 1718
77 , 491 , 286 , 2393
78 , 261 , 276 , 1188
79 , 100 , 288 , 1664
80 , 141 , 300 , 1172
81 , 174 , 280 , 309
82 , 437 , 288 , 1146
83 , 9 , 295 , 650
84 , 374 , 290 , 475
85 , 741 , 310 , 3428
86 , 793 , 291 , 333
87 , 536 , 322 , 3511
88 , 297 , 296 , 359
89 , 196 , 319 , 1798
90 , 113 , 315 , 579
91 , 231 , 329 , 1234
92 , 436 , 328 , 552
93 , 333 , 335 , 2444
94 , 14 , 331 , 1029
95 , 581 , 325 , 276
96 , 650 , 343 , 2912
97 , 101 , 340 , 1110
98 , 464 , 336 , 873
99 , 707 , 350 , 1088
100 , 73 , 338 , 356
101 , 155 , 341 , 256
102 , 389 , 364 , 1319
103 , 581 , 347 , 576
104 , 748 , 363 , 805
105 , 195 , 362 , 482
106 , 42 , 377 , 2222
107 , 333 , 373 , 790
108 , 137 , 374 , 232
109 , 602 , 385 , 680
110 , 260 , 385 , 701
111 , 664 , 384 , 1088
112 , 793 , 384 , 399
113 , 577 , 381 , 539
114 , 293 , 387 , 501
115 , 484 , 402 , 2299
116 , 644 , 421 , 1937
117 , 760 , 393 , 1049
118 , 237 , 400 , 1201
119 , 4 , 400 , 295
120 , 685 , 408 , 376
121 , 295 , 414 , 650
122 , 42 , 423 , 1116
123 , 760 , 434 , 2642
124 , 569 , 426 , 953
125 , 601 , 421 , 324
126 , 686 , 442 , 2534
127 , 408 , 434 , 1552
128 , 184 , 444 , 882
129 , 629 , 472 , 3544
130 , 796 , 448 , 223
131 , 104 , 466 , 2194
132 , 216 , 461 , 1724
133 , 7 , 449 , 268
134 , 523 , 446 , 206
135 , 733 , 467 , 1553
136 , 452 , 491 , 5984
137 , 257 , 457 , 314
138 , 577 , 481 , 2752
139 , 11 , 472 , 567
140 , 699 , 482 , 590
141 , 40 , 478 , 503
142 , 294 , 513 , 3302
143 , 335 , 494 , 1477
144 , 522 , 510 , 3054
145 , 164 , 500 , 1746
146 , 89 , 520 , 4464
147 , 208 , 493 , 610
148 , 36 , 499 , 498
149 , 782 , 500 , 238
150 , 677 , 511 , 485
151 , 710 , 514 , 512
152 , 623 , 533 , 1100
153 , 740 , 528 , 475
154 , 491 , 538 , 479
155 , 8 , 536 , 443
156 , 715 , 535 , 671
157 , 368 , 540 , 385
158 , 757 , 545 , 275
159 , 267 , 555 , 1079
160 , 658 , 573 , 4173
161 , 600 , 600 , 5970
162 , 775 , 572 , 1662
163 , 350 , 567 , 1518
164 , 17 , 571 , 1383
165 , 200 , 562 , 205
166 , 292 , 575 , 1378
167 , 226 , 579 , 1616
168 , 399 , 577 , 697
169 , 503 , 595 , 1281
170 , 453 , 587 , 331
171 , 82 , 593 , 329
172 , 189 , 607 , 2580
173 , 104 , 592 , 587
174 , 790 , 606 , 742
175 , 381 , 607 , 821
176 , 329 , 600 , 263
177 , 435 , 624 , 3097
178 , 304 , 623 , 1552
179 , 553 , 613 , 902
180 , 521 , 616 , 552
181 , 151 , 625 , 1146
182 , 46 , 631 , 1693
183 , 714 , 649 , 2998
184 , 97 , 652 , 1703
185 , 647 , 644 , 776
186 , 512 , 656 , 1814
187 , 393 , 654 , 483
188 , 456 , 693 , 3553
189 , 541 , 674 , 1498
190 , 67 , 685 , 2058
191 , 760 , 680 , 2251
192 , 263 , 667 , 329
193 , 348 , 682 , 1919
194 , 129 , 688 , 2551
195 , 412 , 708 , 3777
196 , 604 , 697 , 3590
197 , 321 , 694 , 655
198 , 373 , 718 , 1675
199 , 12 , 711 , 1292
200 , 784 , 719 , 1822
201 , 681 , 717 , 2238
202 , 525 , 709 , 1600
203 , 280 , 726 , 3099
204 , 324 , 721 , 1178
205 , 223 , 742 , 1138
206 , 168 , 752 , 2217
207 , 106 , 738 , 888
208 , 608 , 736 , 1392
209 , 133 , 754 , 1503
210 , 61 , 767 , 3946
211 , 470 , 764 , 2038
212 , 517 , 762 , 1776
213 , 571 , 767 , 1293
214 , 735 , 771 , 1982
215 , 335 , 765 , 1901
216 , 778 , 770 , 1060
