1 , 1
2 , 0
3 , 2
4 , 3
5 , 1
6 , 2
7 , 1
8 , 2
9 , 3
10 , 6
11 , 4
12 , 1
13 , 0
14 , 1
15 , 3
16 , 1
17 , 2
18 , 1
19 , 0
20 , 1
21 , 2
22 , 1
23 , 0
24 , 0
25 , 1
26 , 1
27 , 0
28 , 0
29 , 9
30 , 0
31 , 2
32 , 1
33 , 2
34 , 1
35 , 4
36 , 1
37 , 1
38 , 1
39 , 1
40 , 0
41 , 1
42 , 1
43 , 7
44 , 1
45 , 2
46 , 0
47 , 1
48 , 0
49 , 0
50 , 2
51 , 1
52 , 0
53 , 0
54 , 1
55 , 1
56 , 1
57 , 1
58 , 2
59 , 5
60 , 2
61 , 0
62 , 3
63 , 1
64 , 0
65 , 4
66 , 0
67 , 0
68 , 0
69 , 0
70 , 1
71 , 3
72 , 1
73 , 0
74 , 1
75 , 4
76 , 0
77 , 1
78 , 1
79 , 0
80 , 0
81 , 1
82 , 1
83 , 4
84 , 1
85 , 0
86 , 3
87 , 1
88 , 2
89 , 1
90 , 1
91 , 0
92 , 3
93 , 2
94 , 0
95 , 2
96 , 3
97 , 5
98 , 1
99 , 0
100 , 1
101 , 3
102 , 1
103 , 1
104 , 1
105 , 2
106 , 0
107 , 0
108 , 0
109 , 0
110 , 1
111 , 3
112 , 2
113 , 0
114 , 0
115 , 3
116 , 1
117 , 0
118 , 0
119 , 1
120 , 2
121 , 6
122 , 0
123 , 0
124 , 2
125 , 2
126 , 2
127 , 8
128 , 4
129 , 2
130 , 1
131 , 1
132 , 0
133 , 2
134 , 0
135 , 2
136 , 0
137 , 1
138 , 0
139 , 1
140 , 0
141 , 2
142 , 2
143 , 0
144 , 0
145 , 1
146 , 0
147 , 1
148 , 0
149 , 4
150 , 0
151 , 0
152 , 1
153 , 1
154 , 1
155 , 0
156 , 3
157 , 0
158 , 2
159 , 0
160 , 2
161 , 2
162 , 1
163 , 2
164 , 1
165 , 1
166 , 2
167 , 1
168 , 0
169 , 0
170 , 0
171 , 1
172 , 1
173 , 1
174 , 2
175 , 1
176 , 0
177 , 0
178 , 0
179 , 1
180 , 1
181 , 4
182 , 2
183 , 0
184 , 1
185 , 1
186 , 0
187 , 0
188 , 2
189 , 1
190 , 0
191 , 2
192 , 0
193 , 1
194 , 0
195 , 2
196 , 0
197 , 0
198 , 1
199 , 0
200 , 0
201 , 1
202 , 0
203 , 1
204 , 1
205 , 0
206 , 1
207 , 1
208 , 1
209 , 0
210 , 1
211 , 1
212 , 0
213 , 1
214 , 2
215 , 0
216 , 2
