1 , 2
2 , 0
3 , 1
4 , 3
5 , 10
6 , 4
7 , 1
8 , 0
9 , 4
10 , 2
11 , 2
12 , 1
13 , 0
14 , 1
15 , 1
16 , 0
17 , 4
18 , 12
19 , 0
20 , 1
21 , 7
22 , 0
23 , 2
24 , 5
25 , 0
26 , 7
27 , 1
28 , 3
29 , 0
30 , 0
31 , 0
32 , 1
33 , 3
34 , 0
35 , 15
36 , 1
37 , 1
38 , 2
39 , 1
40 , 0
41 , 1
42 , 19
43 , 0
44 , 0
45 , 0
46 , 1
47 , 0
48 , 2
49 , 2
50 , 14
51 , 1
52 , 0
53 , 3
54 , 1
55 , 3
56 , 3
57 , 2
58 , 0
59 , 11
60 , 0
61 , 1
62 , 2
63 , 0
64 , 3
65 , 1
66 , 1
67 , 1
68 , 3
69 , 5
70 , 1
71 , 0
72 , 2
73 , 0
74 , 8
75 , 1
76 , 0
77 , 1
78 , 5
79 , 2
80 , 1
81 , 14
82 , 0
83 , 0
84 , 0
85 , 7
86 , 12
87 , 0
88 , 1
89 , 2
90 , 0
91 , 8
92 , 1
93 , 0
94 , 2
95 , 3
96 , 0
97 , 4
98 , 0
99 , 1
100 , 6
101 , 4
102 , 2
103 , 1
104 , 0
105 , 1
106 , 1
107 , 1
108 , 4
109 , 2
110 , 1
111 , 1
112 , 5
113 , 3
114 , 1
115 , 6
116 , 3
117 , 1
118 , 7
119 , 0
120 , 1
121 , 1
122 , 2
123 , 0
124 , 3
125 , 3
126 , 4
127 , 2
128 , 1
129 , 1
130 , 14
131 , 0
132 , 3
133 , 7
134 , 3
135 , 0
136 , 1
137 , 3
138 , 1
139 , 0
140 , 6
141 , 1
142 , 1
143 , 7
144 , 4
145 , 5
146 , 0
147 , 1
148 , 0
149 , 2
150 , 1
151 , 1
