1 , 1
2 , 2
3 , 2
4 , 1
5 , 2
6 , 5
7 , 3
8 , 0
9 , 3
10 , 1
11 , 2
12 , 1
13 , 1
14 , 1
15 , 2
16 , 2
17 , 0
18 , 0
19 , 1
20 , 3
21 , 3
22 , 2
23 , 2
24 , 4
25 , 1
26 , 0
27 , 3
28 , 2
29 , 0
30 , 1
31 , 5
32 , 2
33 , 4
34 , 4
35 , 2
36 , 2
37 , 1
38 , 1
39 , 3
40 , 1
41 , 1
42 , 0
43 , 0
44 , 3
45 , 2
46 , 3
47 , 2
48 , 0
49 , 0
50 , 2
51 , 0
52 , 2
53 , 3
54 , 1
55 , 1
56 , 2
57 , 1
58 , 3
59 , 3
60 , 0
61 , 1
62 , 2
63 , 0
64 , 0
65 , 4
66 , 3
67 , 2
68 , 2
69 , 4
70 , 0
71 , 0
72 , 0
73 , 1
74 , 2
75 , 4
76 , 6
77 , 0
78 , 1
79 , 0
80 , 1
81 , 7
82 , 2
83 , 0
84 , 2
85 , 2
86 , 1
87 , 1
88 , 0
89 , 2
90 , 2
91 , 1
92 , 1
93 , 1
94 , 0
95 , 0
96 , 0
97 , 5
98 , 3
99 , 1
100 , 1
101 , 2
102 , 3
103 , 4
104 , 3
105 , 2
106 , 4
107 , 1
108 , 1
109 , 2
110 , 1
111 , 0
112 , 1
113 , 2
114 , 1
115 , 1
116 , 4
117 , 6
118 , 7
119 , 0
120 , 3
121 , 3
122 , 1
123 , 4
124 , 2
125 , 0
126 , 0
127 , 1
128 , 4
129 , 0
130 , 1
131 , 2
132 , 1
133 , 3
134 , 0
135 , 1
136 , 0
137 , 3
138 , 1
139 , 0
140 , 1
141 , 0
142 , 0
143 , 5
144 , 5
145 , 4
146 , 9
147 , 2
148 , 2
149 , 3
150 , 0
151 , 0
152 , 1
153 , 0
154 , 2
155 , 2
156 , 2
157 , 1
158 , 1
159 , 2
160 , 3
161 , 0
162 , 0
163 , 1
164 , 3
165 , 3
166 , 0
167 , 3
168 , 5
169 , 2
170 , 5
171 , 4
172 , 0
173 , 1
174 , 4
175 , 5
176 , 0
177 , 2
178 , 3
179 , 4
180 , 1
181 , 1
182 , 0
183 , 0
184 , 4
185 , 0
186 , 0
187 , 1
188 , 2
189 , 3
190 , 3
191 , 3
192 , 1
193 , 2
194 , 4
195 , 3
196 , 2
197 , 5
198 , 0
199 , 1
200 , 0
201 , 0
202 , 2
203 , 3
204 , 1
205 , 4
206 , 1
207 , 2
208 , 6
209 , 2
210 , 0
211 , 3
212 , 4
213 , 3
214 , 3
215 , 2
216 , 3
217 , 1
218 , 1
219 , 3
220 , 1
221 , 0
222 , 3
223 , 2
224 , 5
225 , 1
226 , 2
227 , 2
228 , 5
229 , 4
230 , 1
231 , 3
232 , 2
233 , 5
234 , 1
235 , 0
236 , 1
237 , 2
238 , 2
239 , 1
240 , 1
241 , 2
242 , 3
243 , 5
244 , 0
245 , 2
246 , 1
247 , 3
248 , 1
249 , 2
250 , 1
251 , 4
252 , 0
253 , 0
254 , 2
255 , 1
256 , 4
257 , 1
258 , 2
259 , 4
260 , 2
261 , 4
262 , 1
263 , 1
264 , 2
265 , 0
266 , 4
267 , 4
268 , 1
269 , 2
270 , 4
271 , 2
272 , 1
273 , 0
274 , 1
275 , 0
276 , 1
277 , 1
278 , 4
279 , 2
280 , 0
281 , 2
282 , 1
283 , 0
