1 , 1
2 , 0
3 , 0
4 , 6
5 , 3
6 , 0
7 , 2
8 , 1
9 , 3
10 , 1
11 , 1
12 , 0
13 , 2
14 , 3
15 , 0
16 , 2
17 , 2
18 , 2
19 , 1
20 , 3
21 , 1
22 , 0
23 , 1
24 , 0
25 , 1
26 , 0
27 , 3
28 , 4
29 , 1
30 , 1
31 , 0
32 , 1
33 , 1
34 , 2
35 , 2
36 , 1
37 , 1
38 , 0
39 , 0
40 , 0
41 , 3
42 , 0
43 , 1
44 , 0
45 , 1
46 , 2
47 , 0
48 , 2
49 , 3
50 , 0
51 , 3
52 , 2
53 , 2
54 , 1
55 , 1
56 , 1
57 , 0
58 , 0
59 , 0
60 , 1
61 , 1
62 , 0
63 , 1
64 , 0
65 , 1
66 , 0
67 , 3
68 , 1
69 , 1
70 , 0
71 , 2
72 , 0
73 , 3
74 , 2
75 , 2
76 , 1
77 , 4
78 , 1
79 , 2
80 , 1
81 , 2
82 , 7
83 , 0
84 , 0
85 , 0
86 , 1
87 , 2
88 , 3
89 , 2
90 , 2
91 , 1
92 , 0
93 , 2
94 , 0
95 , 2
96 , 0
97 , 2
98 , 0
99 , 3
100 , 1
101 , 1
102 , 4
103 , 2
104 , 2
105 , 0
106 , 3
107 , 1
108 , 2
109 , 1
110 , 0
111 , 0
112 , 2
113 , 2
114 , 1
115 , 0
116 , 1
117 , 4
118 , 0
119 , 1
120 , 4
121 , 2
122 , 5
123 , 1
124 , 1
125 , 1
126 , 3
127 , 1
128 , 0
129 , 2
130 , 1
131 , 1
132 , 1
133 , 5
134 , 1
135 , 1
136 , 2
137 , 2
138 , 3
139 , 0
140 , 1
141 , 2
142 , 1
143 , 5
144 , 3
145 , 3
146 , 3
147 , 2
148 , 1
149 , 1
150 , 3
151 , 1
152 , 1
153 , 3
154 , 0
155 , 3
156 , 1
157 , 2
158 , 1
159 , 1
160 , 0
161 , 2
162 , 1
163 , 0
164 , 0
165 , 1
166 , 0
167 , 1
168 , 0
169 , 5
170 , 3
171 , 11
172 , 6
173 , 3
174 , 1
175 , 1
176 , 2
177 , 1
178 , 2
179 , 0
180 , 3
181 , 0
182 , 1
183 , 0
184 , 1
185 , 1
186 , 1
187 , 0
188 , 1
189 , 0
