1 , 2
2 , 1
3 , 0
4 , 0
5 , 2
6 , 1
7 , 1
8 , 1
9 , 0
10 , 1
11 , 1
12 , 0
13 , 1
14 , 1
15 , 0
16 , 0
17 , 1
18 , 1
19 , 0
20 , 1
21 , 0
22 , 0
23 , 1
24 , 0
25 , 1
26 , 2
27 , 3
28 , 0
29 , 1
30 , 1
31 , 0
32 , 1
33 , 1
34 , 1
35 , 2
36 , 1
37 , 2
38 , 1
39 , 0
40 , 1
41 , 1
42 , 0
43 , 0
44 , 1
45 , 1
46 , 0
47 , 0
48 , 2
49 , 0
50 , 2
51 , 0
52 , 1
53 , 0
54 , 3
55 , 2
56 , 0
57 , 0
58 , 0
59 , 0
60 , 1
61 , 1
62 , 1
63 , 0
64 , 2
65 , 0
66 , 2
67 , 1
68 , 2
69 , 2
70 , 3
71 , 0
72 , 0
73 , 0
74 , 2
75 , 1
76 , 1
77 , 2
78 , 2
79 , 0
80 , 0
81 , 0
82 , 1
83 , 2
84 , 2
85 , 0
86 , 1
87 , 2
88 , 2
89 , 0
90 , 1
91 , 1
92 , 1
93 , 0
94 , 4
95 , 0
96 , 1
97 , 3
98 , 0
99 , 1
100 , 1
101 , 2
102 , 0
103 , 2
104 , 2
105 , 0
106 , 0
107 , 0
108 , 3
109 , 1
110 , 3
111 , 1
112 , 1
113 , 0
114 , 0
115 , 4
116 , 1
117 , 0
118 , 1
119 , 2
120 , 1
121 , 2
122 , 1
123 , 0
124 , 2
125 , 1
126 , 2
127 , 2
128 , 1
129 , 2
130 , 1
131 , 0
132 , 1
133 , 1
134 , 0
135 , 3
136 , 2
137 , 0
138 , 0
139 , 1
140 , 0
141 , 0
142 , 0
143 , 1
144 , 1
145 , 1
146 , 0
147 , 0
148 , 0
149 , 0
150 , 2
151 , 2
152 , 0
153 , 3
154 , 0
155 , 3
156 , 0
157 , 1
158 , 2
159 , 1
160 , 1
161 , 3
162 , 1
163 , 0
164 , 1
165 , 1
166 , 5
167 , 2
168 , 2
169 , 2
170 , 1
171 , 0
172 , 0
173 , 1
174 , 1
175 , 3
176 , 1
177 , 0
178 , 3
179 , 0
180 , 2
181 , 1
182 , 0
183 , 0
184 , 1
185 , 1
186 , 3
187 , 4
188 , 2
189 , 4
190 , 2
191 , 0
192 , 2
193 , 1
194 , 1
195 , 0
196 , 1
197 , 0
198 , 4
199 , 4
200 , 0
201 , 1
202 , 2
203 , 2
204 , 2
205 , 1
206 , 1
207 , 1
208 , 1
209 , 1
210 , 1
211 , 2
212 , 2
213 , 4
214 , 1
215 , 3
216 , 3
217 , 0
218 , 1
219 , 2
220 , 1
221 , 0
222 , 0
223 , 0
224 , 1
225 , 2
226 , 1
227 , 1
228 , 0
229 , 1
230 , 1
231 , 1
232 , 2
233 , 2
234 , 0
235 , 0
236 , 0
237 , 1
238 , 0
239 , 0
240 , 0
241 , 0
