1 , 61 , 6 , 389
2 , 372 , 8 , 312
3 , 415 , 9 , 297
4 , 716 , 8 , 393
5 , 289 , 20 , 444
6 , 254 , 17 , 330
7 , 75 , 24 , 567
8 , 197 , 35 , 660
9 , 269 , 31 , 480
10 , 383 , 42 , 1146
11 , 330 , 33 , 251
12 , 442 , 39 , 478
13 , 308 , 47 , 789
14 , 218 , 51 , 518
15 , 285 , 47 , 326
16 , 7 , 58 , 402
17 , 178 , 75 , 1889
18 , 26 , 63 , 673
19 , 278 , 64 , 868
20 , 105 , 72 , 1052
21 , 212 , 80 , 963
22 , 329 , 67 , 308
23 , 132 , 72 , 417
24 , 431 , 80 , 1253
25 , 318 , 88 , 979
26 , 649 , 85 , 797
27 , 275 , 108 , 1192
28 , 352 , 112 , 1639
29 , 11 , 103 , 383
30 , 107 , 109 , 715
31 , 242 , 121 , 1390
32 , 635 , 123 , 901
33 , 82 , 115 , 694
34 , 414 , 116 , 680
35 , 35 , 124 , 651
36 , 132 , 129 , 278
37 , 466 , 146 , 1363
38 , 220 , 137 , 362
39 , 409 , 138 , 614
40 , 313 , 135 , 217
41 , 123 , 157 , 1119
42 , 406 , 166 , 1543
43 , 326 , 162 , 811
44 , 540 , 158 , 851
45 , 498 , 178 , 1344
46 , 300 , 177 , 1143
47 , 258 , 186 , 1791
48 , 366 , 180 , 1490
49 , 34 , 181 , 435
50 , 202 , 179 , 433
51 , 134 , 189 , 453
52 , 532 , 185 , 457
53 , 764 , 201 , 1391
54 , 731 , 200 , 1002
55 , 433 , 196 , 517
56 , 49 , 202 , 343
57 , 109 , 204 , 558
58 , 657 , 203 , 448
59 , 331 , 218 , 1480
60 , 689 , 208 , 727
61 , 186 , 210 , 511
62 , 451 , 216 , 968
63 , 560 , 222 , 960
64 , 23 , 218 , 523
65 , 361 , 221 , 566
66 , 674 , 234 , 1357
67 , 145 , 216 , 244
68 , 474 , 235 , 1147
69 , 68 , 232 , 545
70 , 390 , 225 , 299
71 , 157 , 233 , 559
72 , 220 , 229 , 345
73 , 128 , 235 , 427
74 , 740 , 234 , 221
75 , 5 , 242 , 200
76 , 607 , 249 , 990
77 , 43 , 245 , 308
78 , 388 , 255 , 918
79 , 358 , 245 , 444
80 , 222 , 255 , 1062
81 , 314 , 262 , 1203
82 , 760 , 250 , 368
83 , 706 , 253 , 291
84 , 795 , 254 , 248
85 , 275 , 261 , 1017
