1 , 0
2 , 0
3 , 1
4 , 5
5 , 1
6 , 1
7 , 0
8 , 2
9 , 2
10 , 1
11 , 8
12 , 3
13 , 2
14 , 0
15 , 3
16 , 4
17 , 3
18 , 2
19 , 4
20 , 7
21 , 1
22 , 4
23 , 0
24 , 16
25 , 4
26 , 1
27 , 3
28 , 2
29 , 7
30 , 0
31 , 3
32 , 3
33 , 3
34 , 1
35 , 9
36 , 1
37 , 6
38 , 3
39 , 11
40 , 2
41 , 1
42 , 1
43 , 0
44 , 4
45 , 1
46 , 3
47 , 3
48 , 0
49 , 1
50 , 2
51 , 1
52 , 0
53 , 7
54 , 1
55 , 2
56 , 2
57 , 6
58 , 1
59 , 0
60 , 4
61 , 1
62 , 0
63 , 1
64 , 7
65 , 2
66 , 0
67 , 3
68 , 2
69 , 2
70 , 1
71 , 6
72 , 1
73 , 1
74 , 5
75 , 1
76 , 2
77 , 6
78 , 1
79 , 7
80 , 1
81 , 6
82 , 2
83 , 6
84 , 3
85 , 7
86 , 5
87 , 4
88 , 1
89 , 0
90 , 11
91 , 5
92 , 1
93 , 2
94 , 4
95 , 3
96 , 1
97 , 4
98 , 7
99 , 4
100 , 0
101 , 7
102 , 4
103 , 0
104 , 3
105 , 1
106 , 9
107 , 6
108 , 1
109 , 2
110 , 2
111 , 9
112 , 3
113 , 4
114 , 0
115 , 4
116 , 1
117 , 3
118 , 5
119 , 13
120 , 3
121 , 1
122 , 2
123 , 7
124 , 1
125 , 0
126 , 2
127 , 0
128 , 3
129 , 4
130 , 9
131 , 6
132 , 3
133 , 5
134 , 0
135 , 1
136 , 4
137 , 2
138 , 1
139 , 4
140 , 0
141 , 1
142 , 7
143 , 0
144 , 3
145 , 3
146 , 3
147 , 2
148 , 3
149 , 5
150 , 1
151 , 1
152 , 5
153 , 4
154 , 1
155 , 9
156 , 0
157 , 1
158 , 0
159 , 5
160 , 2
161 , 5
162 , 3
163 , 5
164 , 2
165 , 1
166 , 10
167 , 5
168 , 4
169 , 9
170 , 7
171 , 3
172 , 2
173 , 6
174 , 2
175 , 1
176 , 4
177 , 0
178 , 6
179 , 0
180 , 1
181 , 1
182 , 11
183 , 4
184 , 10
185 , 3
186 , 0
187 , 2
188 , 4
189 , 2
190 , 4
191 , 3
192 , 4
193 , 4
194 , 3
195 , 5
196 , 4
197 , 2
198 , 0
199 , 2
200 , 2
201 , 1
202 , 2
203 , 4
204 , 3
205 , 2
206 , 6
207 , 3
208 , 2
209 , 9
210 , 7
211 , 6
212 , 2
213 , 7
214 , 6
215 , 1
216 , 2
217 , 2
