1 , 9 , 8 , 272
2 , 256 , 5 , 248
3 , 475 , 6 , 226
4 , 43 , 24 , 1102
5 , 599 , 20 , 1232
6 , 85 , 21 , 691
7 , 428 , 12 , 403
8 , 559 , 23 , 957
9 , 365 , 32 , 945
10 , 331 , 37 , 767
11 , 436 , 48 , 1966
12 , 7 , 39 , 342
13 , 188 , 44 , 527
14 , 582 , 47 , 434
15 , 143 , 65 , 1753
16 , 469 , 48 , 332
17 , 390 , 50 , 282
18 , 603 , 58 , 622
19 , 78 , 61 , 746
20 , 492 , 69 , 1068
21 , 173 , 65 , 478
22 , 778 , 70 , 718
23 , 650 , 82 , 852
24 , 26 , 83 , 1260
25 , 274 , 86 , 508
26 , 211 , 99 , 827
27 , 105 , 85 , 314
28 , 171 , 88 , 340
29 , 506 , 94 , 431
30 , 129 , 110 , 1133
31 , 250 , 120 , 981
32 , 399 , 119 , 885
33 , 102 , 118 , 632
34 , 548 , 119 , 958
35 , 302 , 116 , 439
36 , 444 , 124 , 810
37 , 331 , 142 , 442
38 , 417 , 148 , 639
39 , 716 , 148 , 1138
40 , 389 , 141 , 222
41 , 24 , 156 , 1033
42 , 208 , 166 , 353
43 , 474 , 171 , 346
44 , 616 , 176 , 347
45 , 139 , 185 , 745
46 , 421 , 181 , 208
47 , 237 , 184 , 448
48 , 171 , 183 , 349
49 , 795 , 189 , 263
50 , 24 , 195 , 577
51 , 5 , 200 , 300
52 , 217 , 192 , 368
53 , 305 , 204 , 794
54 , 264 , 195 , 376
55 , 543 , 199 , 493
56 , 160 , 200 , 477
57 , 82 , 207 , 975
58 , 712 , 219 , 1113
59 , 243 , 218 , 659
60 , 621 , 222 , 1420
61 , 223 , 214 , 438
62 , 510 , 210 , 308
63 , 557 , 230 , 568
64 , 466 , 226 , 432
65 , 329 , 251 , 968
66 , 143 , 241 , 222
67 , 541 , 255 , 867
68 , 469 , 246 , 280
69 , 242 , 245 , 276
70 , 412 , 258 , 950
71 , 275 , 256 , 200
72 , 442 , 258 , 303
73 , 138 , 279 , 620
74 , 662 , 275 , 741
75 , 383 , 273 , 584
76 , 66 , 280 , 584
77 , 116 , 284 , 754
78 , 776 , 277 , 337
79 , 565 , 290 , 867
80 , 632 , 286 , 495
81 , 447 , 291 , 425
82 , 398 , 294 , 504
83 , 736 , 309 , 869
84 , 263 , 303 , 498
85 , 221 , 308 , 716
86 , 632 , 305 , 422
87 , 92 , 321 , 1475
88 , 706 , 311 , 247
89 , 524 , 340 , 1195
90 , 9 , 331 , 436
91 , 325 , 335 , 488
92 , 632 , 338 , 568
93 , 209 , 345 , 910
94 , 248 , 333 , 209
95 , 360 , 335 , 204
96 , 292 , 355 , 1045
97 , 757 , 346 , 316
98 , 179 , 356 , 392
99 , 143 , 358 , 419
100 , 694 , 357 , 613
101 , 447 , 363 , 738
102 , 75 , 362 , 935
103 , 254 , 360 , 369
104 , 34 , 380 , 838
105 , 511 , 379 , 327
106 , 87 , 398 , 851
107 , 184 , 394 , 796
108 , 724 , 402 , 1153
109 , 258 , 404 , 666
110 , 329 , 414 , 885
111 , 353 , 404 , 484
112 , 692 , 423 , 222
113 , 439 , 421 , 304
114 , 72 , 429 , 616
115 , 288 , 436 , 650
116 , 612 , 435 , 656
117 , 684 , 443 , 638
118 , 494 , 446 , 597
119 , 193 , 442 , 327
120 , 795 , 450 , 287
121 , 431 , 459 , 959
122 , 155 , 459 , 1044
123 , 586 , 457 , 520
124 , 739 , 459 , 686
125 , 644 , 459 , 462
126 , 367 , 465 , 889
127 , 406 , 465 , 409
128 , 689 , 469 , 268
129 , 43 , 477 , 200
130 , 90 , 485 , 515
131 , 186 , 491 , 431
132 , 60 , 499 , 614
133 , 160 , 498 , 368
134 , 235 , 508 , 918
135 , 487 , 506 , 549
136 , 20 , 524 , 673
137 , 550 , 513 , 643
138 , 202 , 513 , 844
139 , 435 , 514 , 512
140 , 791 , 529 , 888
141 , 342 , 534 , 869
142 , 166 , 528 , 837
143 , 276 , 534 , 815
144 , 443 , 544 , 743
145 , 635 , 543 , 598
146 , 766 , 539 , 200
147 , 74 , 545 , 676
148 , 408 , 563 , 1372
149 , 553 , 552 , 430
150 , 464 , 551 , 319
151 , 320 , 552 , 225
152 , 487 , 554 , 772
153 , 761 , 595 , 2589
154 , 57 , 573 , 544
155 , 592 , 582 , 1165
156 , 369 , 586 , 929
157 , 194 , 588 , 806
158 , 21 , 591 , 625
159 , 110 , 599 , 651
160 , 234 , 593 , 292
161 , 562 , 599 , 992
162 , 617 , 618 , 2231
163 , 688 , 614 , 1104
164 , 154 , 616 , 1219
165 , 267 , 615 , 635
166 , 184 , 619 , 446
167 , 27 , 652 , 1412
168 , 106 , 637 , 421
169 , 304 , 657 , 1333
170 , 525 , 649 , 530
171 , 713 , 663 , 1340
172 , 382 , 663 , 597
173 , 561 , 664 , 1088
174 , 639 , 664 , 802
175 , 244 , 676 , 811
176 , 82 , 675 , 585
177 , 395 , 676 , 414
178 , 157 , 689 , 943
179 , 196 , 685 , 399
180 , 93 , 705 , 1519
181 , 573 , 709 , 1364
182 , 309 , 703 , 675
183 , 395 , 708 , 1215
184 , 185 , 703 , 424
185 , 724 , 714 , 1678
186 , 605 , 708 , 482
187 , 8 , 717 , 373
188 , 287 , 727 , 975
189 , 458 , 728 , 264
190 , 156 , 740 , 1405
191 , 525 , 744 , 1318
192 , 121 , 735 , 764
193 , 11 , 743 , 479
194 , 612 , 754 , 806
195 , 205 , 759 , 641
196 , 79 , 759 , 832
197 , 647 , 767 , 352
198 , 387 , 777 , 797
199 , 304 , 770 , 272
200 , 671 , 783 , 1099
201 , 10 , 785 , 631
202 , 555 , 782 , 362
203 , 43 , 788 , 455
204 , 87 , 784 , 526
205 , 794 , 787 , 204
206 , 123 , 794 , 294
207 , 293 , 795 , 208
