1 , 277 , 11 , 661
2 , 375 , 7 , 337
3 , 471 , 6 , 272
4 , 548 , 8 , 302
5 , 737 , 9 , 513
6 , 794 , 27 , 423
7 , 568 , 28 , 568
8 , 372 , 30 , 649
9 , 99 , 35 , 609
10 , 746 , 29 , 270
11 , 336 , 49 , 850
12 , 287 , 31 , 250
13 , 140 , 43 , 309
14 , 296 , 54 , 603
15 , 741 , 53 , 584
16 , 367 , 61 , 1090
17 , 318 , 72 , 905
18 , 115 , 60 , 582
19 , 695 , 79 , 839
20 , 462 , 73 , 270
21 , 621 , 78 , 538
22 , 63 , 80 , 649
23 , 530 , 82 , 421
24 , 384 , 96 , 728
25 , 268 , 96 , 450
26 , 487 , 103 , 730
27 , 103 , 109 , 355
28 , 767 , 107 , 258
29 , 294 , 136 , 1993
30 , 747 , 127 , 604
31 , 521 , 131 , 554
32 , 221 , 139 , 1021
33 , 483 , 139 , 642
34 , 573 , 137 , 302
35 , 651 , 152 , 743
36 , 720 , 168 , 610
37 , 243 , 166 , 589
38 , 401 , 162 , 526
39 , 540 , 161 , 242
40 , 43 , 165 , 331
41 , 281 , 184 , 696
42 , 419 , 185 , 870
43 , 12 , 190 , 689
44 , 752 , 187 , 442
45 , 34 , 183 , 347
46 , 258 , 197 , 976
47 , 615 , 199 , 788
48 , 378 , 214 , 1151
49 , 312 , 207 , 929
50 , 587 , 211 , 799
51 , 160 , 214 , 423
52 , 208 , 215 , 677
53 , 714 , 221 , 524
54 , 246 , 226 , 1308
55 , 444 , 218 , 262
56 , 739 , 226 , 477
57 , 471 , 244 , 1085
58 , 725 , 238 , 283
59 , 441 , 249 , 917
60 , 696 , 246 , 645
61 , 198 , 257 , 796
62 , 662 , 253 , 230
63 , 377 , 285 , 990
64 , 596 , 285 , 730
65 , 745 , 291 , 795
66 , 666 , 289 , 357
67 , 573 , 296 , 356
68 , 472 , 307 , 754
69 , 255 , 309 , 916
70 , 291 , 304 , 655
71 , 48 , 310 , 372
72 , 99 , 329 , 429
73 , 462 , 331 , 455
74 , 508 , 338 , 730
75 , 777 , 335 , 312
76 , 530 , 334 , 202
77 , 592 , 354 , 1198
78 , 405 , 351 , 999
79 , 323 , 342 , 338
80 , 226 , 351 , 815
81 , 727 , 354 , 844
82 , 30 , 355 , 427
83 , 377 , 370 , 878
84 , 60 , 377 , 1434
85 , 94 , 362 , 213
86 , 467 , 361 , 203
87 , 759 , 373 , 633
88 , 265 , 377 , 1023
89 , 425 , 383 , 990
90 , 632 , 394 , 889
91 , 785 , 387 , 556
92 , 698 , 399 , 676
93 , 346 , 405 , 721
94 , 377 , 402 , 623
95 , 511 , 403 , 274
96 , 300 , 419 , 1697
97 , 127 , 412 , 236
98 , 79 , 422 , 667
99 , 58 , 436 , 942
100 , 339 , 434 , 865
101 , 410 , 427 , 427
102 , 761 , 430 , 394
103 , 18 , 430 , 645
104 , 585 , 442 , 417
105 , 761 , 455 , 682
106 , 10 , 483 , 1094
107 , 273 , 467 , 392
108 , 535 , 465 , 323
109 , 298 , 474 , 828
110 , 51 , 478 , 940
111 , 434 , 479 , 512
112 , 554 , 487 , 906
113 , 125 , 492 , 632
114 , 711 , 491 , 268
115 , 525 , 507 , 1237
116 , 393 , 504 , 944
117 , 217 , 511 , 908
118 , 447 , 498 , 353
119 , 42 , 514 , 1236
120 , 482 , 513 , 706
121 , 562 , 509 , 310
122 , 257 , 522 , 914
123 , 422 , 525 , 616
124 , 552 , 534 , 841
125 , 451 , 536 , 552
126 , 10 , 544 , 510
127 , 236 , 544 , 681
128 , 42 , 544 , 446
129 , 379 , 556 , 1648
130 , 432 , 554 , 583
131 , 334 , 559 , 545
132 , 135 , 566 , 861
133 , 547 , 563 , 683
134 , 44 , 570 , 1352
135 , 529 , 575 , 223
136 , 405 , 580 , 410
137 , 175 , 578 , 260
138 , 249 , 580 , 309
139 , 442 , 583 , 418
140 , 612 , 580 , 258
141 , 233 , 592 , 493
142 , 467 , 593 , 258
143 , 318 , 601 , 309
144 , 65 , 606 , 654
145 , 549 , 607 , 727
146 , 448 , 613 , 732
147 , 372 , 619 , 564
148 , 602 , 621 , 470
149 , 230 , 618 , 469
150 , 22 , 629 , 229
151 , 68 , 631 , 366
152 , 430 , 646 , 823
153 , 273 , 639 , 216
154 , 45 , 654 , 1308
155 , 75 , 646 , 317
156 , 211 , 651 , 510
157 , 107 , 663 , 1200
158 , 379 , 664 , 1024
159 , 787 , 659 , 619
160 , 258 , 654 , 337
161 , 686 , 655 , 408
162 , 728 , 669 , 568
163 , 320 , 685 , 849
164 , 753 , 686 , 739
165 , 42 , 696 , 315
166 , 93 , 700 , 257
167 , 478 , 706 , 740
168 , 139 , 717 , 1597
169 , 538 , 713 , 451
170 , 292 , 717 , 569
171 , 240 , 727 , 783
172 , 415 , 721 , 214
173 , 507 , 726 , 440
174 , 76 , 734 , 276
175 , 450 , 747 , 823
176 , 510 , 760 , 905
177 , 168 , 759 , 395
178 , 94 , 759 , 739
179 , 370 , 753 , 217
180 , 433 , 759 , 248
181 , 52 , 765 , 226
182 , 534 , 767 , 259
183 , 10 , 772 , 282
184 , 120 , 777 , 757
185 , 254 , 776 , 374
186 , 439 , 786 , 816
187 , 75 , 783 , 468
188 , 336 , 782 , 214
189 , 154 , 789 , 685
190 , 672 , 791 , 294
191 , 413 , 792 , 371
