1 , 0
2 , 0
3 , 0
4 , 0
5 , 0
6 , 0
7 , 0
8 , 1
9 , 0
10 , 0
11 , 0
12 , 0
13 , 0
14 , 2
15 , 0
16 , 0
17 , 3
18 , 0
19 , 0
20 , 0
21 , 0
22 , 0
23 , 0
24 , 3
25 , 0
26 , 0
27 , 0
28 , 0
29 , 0
30 , 0
31 , 0
32 , 0
33 , 3
34 , 1
35 , 1
36 , 0
37 , 0
38 , 3
39 , 1
40 , 0
41 , 0
42 , 0
43 , 0
44 , 3
45 , 1
46 , 0
47 , 0
48 , 0
49 , 0
50 , 3
51 , 1
52 , 0
53 , 1
54 , 4
55 , 0
56 , 0
57 , 1
58 , 0
59 , 1
60 , 0
61 , 0
62 , 0
63 , 0
64 , 0
65 , 2
66 , 1
67 , 0
68 , 0
69 , 0
70 , 0
71 , 0
72 , 2
73 , 5
74 , 1
75 , 2
76 , 0
77 , 0
78 , 0
79 , 0
80 , 0
81 , 3
82 , 1
83 , 1
84 , 0
85 , 0
86 , 0
87 , 1
88 , 1
89 , 0
90 , 0
91 , 0
92 , 2
93 , 2
94 , 2
95 , 0
96 , 0
97 , 1
98 , 0
99 , 0
100 , 0
101 , 0
102 , 0
103 , 3
104 , 5
105 , 0
106 , 0
107 , 0
108 , 0
109 , 1
110 , 2
111 , 2
112 , 2
113 , 0
114 , 0
115 , 3
116 , 3
117 , 0
118 , 5
119 , 3
120 , 0
121 , 5
122 , 2
123 , 0
124 , 2
125 , 1
126 , 2
127 , 1
128 , 0
129 , 0
130 , 7
131 , 1
132 , 0
133 , 0
134 , 0
135 , 3
136 , 4
137 , 0
138 , 1
139 , 0
140 , 5
141 , 1
142 , 0
143 , 0
144 , 0
145 , 2
146 , 0
147 , 2
148 , 0
149 , 1
150 , 0
151 , 3
152 , 2
153 , 1
154 , 0
155 , 2
156 , 3
157 , 0
158 , 1
159 , 0
160 , 3
161 , 0
162 , 0
163 , 3
164 , 1
165 , 0
166 , 1
167 , 1
168 , 0
169 , 0
170 , 1
171 , 3
172 , 4
173 , 3
174 , 2
175 , 2
176 , 0
177 , 2
178 , 1
179 , 0
180 , 0
181 , 0
182 , 1
183 , 0
184 , 2
185 , 0
186 , 5
187 , 1
188 , 0
189 , 0
190 , 5
191 , 1
192 , 2
193 , 0
194 , 1
195 , 0
196 , 1
197 , 0
198 , 4
199 , 1
200 , 0
201 , 1
