1 , 149 , 9 , 335
2 , 343 , 12 , 247
3 , 210 , 16 , 217
4 , 255 , 17 , 329
5 , 376 , 22 , 587
6 , 159 , 36 , 1009
7 , 625 , 35 , 621
8 , 299 , 45 , 357
9 , 7 , 54 , 228
10 , 54 , 59 , 557
11 , 636 , 62 , 314
12 , 385 , 68 , 426
13 , 611 , 73 , 252
14 , 209 , 76 , 225
15 , 484 , 77 , 655
16 , 51 , 77 , 310
17 , 725 , 85 , 357
18 , 464 , 95 , 549
19 , 221 , 99 , 608
20 , 500 , 100 , 583
21 , 592 , 98 , 221
22 , 776 , 105 , 275
23 , 324 , 110 , 372
24 , 386 , 114 , 487
25 , 337 , 117 , 205
26 , 601 , 117 , 562
27 , 37 , 120 , 237
28 , 460 , 125 , 213
29 , 638 , 129 , 404
30 , 265 , 135 , 657
31 , 57 , 133 , 320
32 , 221 , 132 , 214
33 , 86 , 134 , 227
34 , 348 , 156 , 1657
35 , 119 , 146 , 635
36 , 385 , 157 , 561
37 , 480 , 157 , 486
38 , 722 , 155 , 438
39 , 57 , 162 , 265
40 , 307 , 162 , 232
41 , 144 , 166 , 208
42 , 288 , 177 , 706
43 , 107 , 175 , 440
44 , 592 , 177 , 494
45 , 507 , 187 , 727
46 , 562 , 180 , 227
47 , 670 , 182 , 370
48 , 268 , 186 , 205
49 , 143 , 191 , 229
50 , 460 , 194 , 333
51 , 159 , 199 , 248
52 , 232 , 208 , 416
53 , 586 , 200 , 233
54 , 741 , 210 , 468
55 , 427 , 217 , 688
56 , 393 , 215 , 350
57 , 458 , 213 , 291
58 , 588 , 218 , 269
59 , 183 , 224 , 242
60 , 293 , 231 , 761
61 , 611 , 243 , 1823
62 , 112 , 234 , 619
63 , 10 , 240 , 506
64 , 74 , 233 , 214
65 , 230 , 240 , 371
66 , 278 , 248 , 357
67 , 344 , 248 , 289
68 , 67 , 269 , 737
69 , 439 , 271 , 495
70 , 151 , 267 , 306
71 , 388 , 272 , 375
72 , 609 , 273 , 361
73 , 165 , 274 , 251
74 , 559 , 275 , 213
75 , 140 , 292 , 1136
76 , 402 , 289 , 436
77 , 462 , 286 , 303
78 , 296 , 299 , 699
79 , 375 , 289 , 218
80 , 556 , 291 , 337
81 , 44 , 300 , 492
82 , 442 , 309 , 870
83 , 624 , 300 , 485
84 , 683 , 299 , 519
85 , 341 , 299 , 231
86 , 359 , 301 , 381
87 , 512 , 312 , 581
88 , 329 , 313 , 453
89 , 134 , 317 , 741
90 , 571 , 312 , 287
91 , 246 , 327 , 761
92 , 534 , 318 , 245
93 , 288 , 319 , 206
94 , 106 , 337 , 1537
95 , 183 , 326 , 363
