1 , 118 , 11 , 357
2 , 172 , 7 , 240
3 , 206 , 6 , 390
4 , 272 , 8 , 892
5 , 351 , 16 , 860
6 , 397 , 10 , 445
7 , 502 , 19 , 657
8 , 527 , 9 , 572
9 , 784 , 11 , 661
10 , 35 , 26 , 1509
11 , 231 , 23 , 932
12 , 716 , 13 , 266
13 , 551 , 32 , 1161
14 , 635 , 35 , 921
15 , 189 , 38 , 696
16 , 593 , 41 , 530
17 , 392 , 56 , 2346
18 , 719 , 37 , 561
19 , 484 , 47 , 684
20 , 541 , 58 , 993
21 , 501 , 63 , 665
22 , 734 , 60 , 576
23 , 448 , 55 , 278
24 , 29 , 56 , 265
25 , 523 , 73 , 793
26 , 185 , 69 , 1161
27 , 244 , 65 , 664
28 , 429 , 66 , 525
29 , 356 , 66 , 374
30 , 279 , 75 , 1152
31 , 766 , 78 , 1243
32 , 114 , 71 , 324
33 , 599 , 86 , 1607
34 , 222 , 77 , 323
35 , 633 , 81 , 868
36 , 675 , 88 , 295
37 , 296 , 92 , 612
38 , 31 , 106 , 1643
39 , 238 , 100 , 614
40 , 110 , 92 , 413
41 , 460 , 100 , 833
42 , 173 , 121 , 1602
43 , 62 , 105 , 582
44 , 564 , 111 , 898
45 , 352 , 103 , 227
46 , 695 , 111 , 869
47 , 276 , 107 , 326
48 , 95 , 114 , 567
49 , 128 , 107 , 261
50 , 318 , 111 , 221
51 , 635 , 117 , 1112
52 , 300 , 123 , 552
53 , 408 , 149 , 3966
54 , 131 , 144 , 1232
55 , 321 , 144 , 1490
56 , 19 , 138 , 403
57 , 705 , 154 , 2507
58 , 274 , 147 , 1229
59 , 242 , 147 , 340
60 , 85 , 161 , 1093
61 , 104 , 153 , 400
62 , 628 , 153 , 413
63 , 30 , 161 , 697
64 , 468 , 182 , 1970
65 , 754 , 166 , 525
66 , 601 , 164 , 261
67 , 9 , 174 , 490
68 , 271 , 173 , 685
69 , 351 , 177 , 1029
70 , 789 , 182 , 745
71 , 563 , 185 , 879
72 , 508 , 187 , 1009
73 , 590 , 191 , 822
74 , 723 , 203 , 2407
75 , 304 , 195 , 956
76 , 653 , 199 , 1218
77 , 24 , 203 , 1220
78 , 254 , 212 , 2672
79 , 386 , 203 , 765
80 , 435 , 205 , 693
81 , 204 , 210 , 1431
82 , 355 , 206 , 637
83 , 608 , 212 , 903
84 , 86 , 224 , 1275
85 , 123 , 215 , 1336
86 , 479 , 210 , 286
87 , 8 , 222 , 451
88 , 340 , 230 , 942
89 , 468 , 226 , 602
90 , 771 , 229 , 707
91 , 288 , 229 , 440
92 , 410 , 240 , 803
93 , 497 , 239 , 728
94 , 589 , 242 , 937
95 , 305 , 249 , 887
96 , 430 , 256 , 767
97 , 372 , 264 , 1066
98 , 613 , 275 , 2917
99 , 559 , 251 , 376
100 , 720 , 257 , 741
101 , 689 , 263 , 1092
102 , 335 , 264 , 873
103 , 75 , 262 , 532
104 , 792 , 272 , 671
105 , 452 , 263 , 359
106 , 49 , 275 , 1050
107 , 548 , 269 , 621
108 , 479 , 281 , 1466
109 , 647 , 280 , 395
110 , 293 , 280 , 282
111 , 514 , 283 , 633
112 , 265 , 286 , 957
113 , 14 , 285 , 341
114 , 75 , 297 , 832
115 , 241 , 296 , 398
116 , 431 , 308 , 1202
117 , 119 , 307 , 897
118 , 647 , 307 , 1057
119 , 214 , 311 , 595
120 , 789 , 318 , 1060
121 , 513 , 308 , 793
122 , 355 , 315 , 1053
123 , 561 , 319 , 824
124 , 760 , 345 , 3333
125 , 280 , 322 , 832
126 , 595 , 322 , 824
127 , 715 , 336 , 1236
128 , 154 , 334 , 1380
129 , 690 , 331 , 578
130 , 242 , 330 , 600
131 , 467 , 329 , 651
132 , 500 , 335 , 1215
133 , 8 , 334 , 350
134 , 326 , 355 , 1520
135 , 418 , 340 , 785
136 , 543 , 344 , 872
137 , 652 , 359 , 3350
138 , 367 , 345 , 1056
139 , 601 , 344 , 737
140 , 198 , 358 , 1119
141 , 266 , 356 , 753
142 , 82 , 385 , 4693
143 , 294 , 374 , 1450
144 , 576 , 364 , 621
145 , 796 , 368 , 266
146 , 427 , 371 , 967
147 , 509 , 381 , 1332
148 , 451 , 376 , 372
149 , 152 , 377 , 406
150 , 724 , 387 , 948
151 , 695 , 401 , 1768
152 , 612 , 411 , 3121
153 , 215 , 390 , 648
154 , 377 , 388 , 783
155 , 330 , 393 , 508
156 , 560 , 400 , 1361
157 , 350 , 404 , 679
158 , 447 , 396 , 602
159 , 158 , 400 , 839
160 , 243 , 403 , 569
161 , 468 , 404 , 432
162 , 527 , 405 , 570
163 , 753 , 405 , 280
164 , 289 , 429 , 3441
165 , 738 , 413 , 270
166 , 219 , 412 , 268
167 , 4 , 428 , 252
168 , 152 , 428 , 986
169 , 795 , 441 , 473
170 , 423 , 439 , 1033
171 , 513 , 448 , 1250
172 , 681 , 436 , 712
173 , 369 , 447 , 1190
174 , 776 , 438 , 733
175 , 91 , 438 , 683
176 , 708 , 451 , 1304
177 , 241 , 446 , 697
178 , 551 , 455 , 866
179 , 640 , 457 , 1267
180 , 214 , 471 , 1442
181 , 753 , 453 , 255
182 , 258 , 468 , 987
