1 , 118 , 9 , 756
2 , 156 , 12 , 853
3 , 194 , 13 , 926
4 , 222 , 13 , 479
5 , 252 , 10 , 888
6 , 305 , 16 , 484
7 , 435 , 11 , 557
8 , 472 , 15 , 1318
9 , 508 , 6 , 386
10 , 547 , 21 , 1737
11 , 587 , 12 , 851
12 , 633 , 4 , 271
13 , 662 , 8 , 425
14 , 730 , 9 , 672
15 , 784 , 22 , 1277
16 , 369 , 16 , 272
17 , 633 , 26 , 458
18 , 744 , 29 , 1033
19 , 600 , 35 , 1315
20 , 128 , 64 , 8158
21 , 253 , 39 , 1170
22 , 287 , 59 , 3140
23 , 501 , 32 , 493
24 , 189 , 37 , 542
25 , 435 , 69 , 3324
26 , 478 , 63 , 2357
27 , 340 , 69 , 2081
28 , 391 , 72 , 2285
29 , 784 , 63 , 1370
30 , 514 , 71 , 1619
31 , 702 , 60 , 797
32 , 741 , 58 , 771
33 , 674 , 64 , 412
34 , 73 , 81 , 488
35 , 47 , 84 , 817
36 , 764 , 87 , 925
37 , 260 , 96 , 1363
38 , 360 , 100 , 1411
39 , 735 , 86 , 713
40 , 706 , 90 , 1011
41 , 602 , 98 , 968
42 , 667 , 102 , 1139
43 , 535 , 105 , 1089
44 , 794 , 109 , 448
45 , 167 , 118 , 2051
46 , 246 , 110 , 261
47 , 777 , 109 , 411
48 , 328 , 114 , 674
49 , 457 , 112 , 516
50 , 766 , 140 , 2327
51 , 79 , 119 , 571
52 , 236 , 124 , 816
53 , 709 , 123 , 1438
54 , 115 , 141 , 2063
55 , 303 , 125 , 688
56 , 401 , 131 , 1706
57 , 368 , 129 , 732
58 , 32 , 138 , 2015
59 , 468 , 135 , 1065
60 , 624 , 123 , 347
61 , 554 , 133 , 425
62 , 61 , 164 , 1979
63 , 83 , 138 , 299
64 , 703 , 158 , 1670
65 , 8 , 165 , 836
66 , 557 , 161 , 392
67 , 739 , 165 , 528
68 , 390 , 242 , 13162
69 , 307 , 223 , 10705
70 , 590 , 174 , 249
71 , 767 , 195 , 1447
72 , 732 , 197 , 1022
73 , 777 , 226 , 1866
74 , 458 , 212 , 475
75 , 688 , 206 , 219
76 , 491 , 215 , 673
77 , 661 , 216 , 526
78 , 713 , 230 , 2100
79 , 630 , 227 , 672
80 , 678 , 232 , 532
81 , 495 , 251 , 548
82 , 620 , 250 , 360
83 , 683 , 277 , 2633
84 , 459 , 264 , 201
85 , 625 , 285 , 944
