index,X,Y,EGFR,PDGFRA,CDK4
1,42,19,3,0,0
2,101,10,2,0,0
3,326,10,5,0,1
4,390,19,12,0,1
5,502,7,0,0,0
6,533,11,0,0,0
7,151,14,3,0,0
8,190,8,1,0,0
9,754,13,2,0,0
10,590,18,1,0,0
11,179,27,2,0,0
12,14,28,1,0,1
13,466,28,0,0,0
15,677,30,1,0,2
16,301,37,0,0,0
17,340,42,1,1,1
18,50,42,0,0,0
19,763,41,0,0,0
20,223,49,2,0,0
21,373,50,0,0,0
22,560,43,0,0,0
23,262,49,4,0,0
24,29,47,1,0,0
25,734,51,0,0,0
26,612,52,1,0,0
27,475,48,0,0,0
28,5,55,1,0,0
29,443,55,1,0,4
30,751,64,1,0,0
31,52,62,0,0,0
32,277,66,2,0,0
33,698,65,0,0,0
34,235,72,2,0,0
35,499,74,12,0,0
36,619,68,1,0,0
37,541,69,2,0,0
38,587,79,1,0,0
39,664,79,7,0,0
40,350,84,1,0,0
41,787,85,1,0,0
42,768,86,0,0,0
43,559,89,3,0,1
44,703,93,1,0,0
45,14,92,0,0,0
46,330,91,1,0,0
47,499,97,2,0,2
48,608,97,2,0,0
49,311,106,0,0,1
50,395,102,2,0,0
51,198,108,3,0,0
52,647,107,4,0,0
53,426,106,6,0,0
54,597,111,0,0,0
55,788,113,3,0,0
56,496,128,3,0,9
57,465,123,2,0,3
58,538,124,0,0,19
59,703,127,2,0,1
60,24,126,1,0,0
61,51,129,3,0,0
62,302,127,0,0,0
63,734,131,0,0,0
64,152,144,10,0,2
65,191,140,1,0,1
66,390,136,1,0,0
67,679,142,0,0,0
68,272,141,2,0,1
69,318,143,3,0,0
70,523,144,5,0,0
71,654,142,0,0,0
72,121,142,4,0,0
73,74,148,2,0,0
74,442,152,2,0,1
75,718,154,2,0,0
76,391,153,0,0,0
77,32,161,4,0,0
78,224,158,9,0,1
79,111,162,5,0,3
80,178,158,5,1,1
81,525,164,1,0,3
82,565,179,6,0,4
83,76,170,5,0,0
84,757,169,1,0,0
85,272,175,1,0,0
86,299,172,2,0,0
87,9,184,5,0,0
88,612,179,1,0,14
89,349,179,2,0,0
90,725,177,1,0,0
91,129,199,5,0,0
92,246,182,1,0,0
93,322,191,6,0,2
94,431,183,1,0,0
95,57,196,8,0,0
96,382,193,7,0,0
97,223,194,0,0,12
98,162,196,7,0,0
99,646,190,3,0,1
100,767,196,2,0,0
101,197,194,3,0,4
102,250,212,6,0,7
103,282,203,3,0,2
104,513,204,1,0,0
105,413,207,2,0,0
106,680,216,7,0,4
107,190,213,0,0,1
108,368,216,4,0,0
109,643,216,6,0,4
110,780,217,2,1,2
111,319,221,3,0,0
112,609,223,4,0,3
113,161,224,2,0,2
114,350,228,2,0,0
115,728,229,2,0,12
116,482,236,0,0,0
117,502,231,0,0,0
118,68,233,0,0,0
119,222,243,6,0,1
120,590,239,0,1,0
121,699,247,6,0,15
122,674,238,1,0,3
123,147,245,3,0,0
124,660,250,4,0,4
125,168,248,1,0,1
126,538,246,6,0,1
127,792,249,1,0,3
128,110,249,0,0,0
129,292,253,4,0,0
130,479,258,0,0,0
131,254,262,2,0,0
132,378,255,0,0,0
133,459,272,0,4,0
134,141,258,4,0,0
135,507,262,4,0,1
136,600,273,2,0,14
137,53,261,0,0,0
138,530,262,2,0,2
139,6,271,0,0,0
140,204,271,2,0,1
141,87,266,0,0,0
142,358,269,4,0,0
143,547,267,3,0,0
144,311,271,2,0,9
145,644,279,2,1,0
146,576,276,1,0,1
147,281,280,2,0,0
148,70,286,1,0,0
149,320,287,1,0,5
150,348,303,16,0,3
151,95,287,1,0,0
152,6,295,0,0,0
153,556,297,1,2,0
154,585,303,1,0,0
155,516,300,0,1,0
156,24,308,2,0,0
157,181,302,5,0,0
158,669,305,1,0,0
159,106,308,1,0,3
160,389,304,0,0,0
161,152,311,5,0,0
162,451,308,0,1,0
163,777,309,3,0,1
164,204,315,4,0,0
165,419,318,0,1,0
166,313,317,5,0,0
167,733,322,1,0,4
168,184,326,13,0,0
169,639,321,0,0,0
170,545,323,3,2,0
171,388,320,0,0,0
172,12,326,1,0,0
173,114,331,9,0,0
174,283,343,8,0,1
175,510,331,3,1,0
176,782,335,3,0,0
177,683,339,3,0,14
178,753,334,3,0,0
179,602,335,4,0,0
180,543,338,2,0,0
181,233,341,2,0,3
182,455,356,1,0,0
183,249,353,2,0,1
184,209,376,13,0,3
185,162,355,3,0,2
186,592,353,0,0,0
187,728,351,2,0,5
188,613,355,0,0,0
189,646,364,5,0,4
190,530,362,0,0,0
191,144,367,2,0,2
192,771,371,5,1,1
194,581,378,1,0,0
195,731,375,1,0,9
196,78,382,4,0,2
197,51,382,0,0,3
198,275,379,4,0,0
199,302,385,3,0,0
200,166,390,1,0,0
201,697,389,1,0,0
202,635,386,0,0,0
203,486,392,3,0,0
204,127,401,4,0,0
205,31,396,1,0,0
206,284,394,3,0,1
207,452,406,10,0,4
208,547,393,0,0,0
209,99,405,5,0,2
210,574,403,0,0,0
211,254,416,4,0,1
212,280,420,5,0,0
213,225,419,6,0,0
214,763,411,2,0,0
215,178,422,7,0,0
216,141,428,2,0,0
217,67,428,1,0,0
218,570,426,4,0,0
219,455,429,1,0,2
220,703,431,0,0,0
221,726,427,2,0,1
222,369,434,6,0,4
223,750,439,9,0,13
224,116,439,2,0,2
225,429,434,3,0,0
226,312,440,5,0,2
227,617,441,5,0,0
228,341,449,4,0,3
229,548,436,3,0,0
230,505,440,5,0,0
231,210,452,3,0,3
232,249,447,4,0,1
233,583,448,7,0,0
234,402,451,3,0,1
235,775,450,1,0,1
236,476,454,6,0,0
237,390,465,4,0,1
238,24,468,8,0,2
239,284,466,9,0,1
240,551,462,4,0,5
241,55,470,3,0,3
242,143,466,3,0,0
243,428,464,1,0,0
244,175,473,2,0,3
245,664,475,4,0,19
246,623,471,1,0,2
247,118,475,1,0,0
248,80,478,1,0,0
249,486,486,4,0,0
250,458,488,0,0,0
251,629,488,0,0,0
252,709,494,6,1,9
253,262,493,2,1,0
254,39,492,0,0,0
255,534,495,1,0,7
256,417,502,2,0,1
257,88,498,0,0,0
258,563,502,3,2,2
259,70,499,0,0,0
260,223,501,1,0,0
261,384,505,0,0,0
262,170,506,2,0,0
263,362,505,5,0,0
264,622,508,0,0,0
265,459,517,0,3,0
266,326,525,9,0,0
267,565,524,1,0,2
268,610,522,1,0,0
269,15,550,1,0,0
270,388,532,0,1,0
271,639,532,0,0,0
272,249,536,5,0,1
273,75,533,2,0,0
274,508,534,1,0,0
275,790,538,0,0,0
276,162,540,1,0,0
277,618,541,1,0,0
278,338,540,2,0,1
279,720,537,2,0,5
280,527,547,2,0,6
281,756,546,2,0,8
282,366,551,0,0,0
283,294,555,0,0,0
284,116,553,2,0,5
285,552,558,4,0,3
286,231,556,1,0,0
287,648,555,6,0,2
288,683,557,1,1,1
289,52,559,5,0,1
290,199,563,0,1,0
291,168,560,0,0,0
292,95,566,0,0,0
293,155,573,1,0,4
294,276,577,1,0,0
295,425,580,0,0,0
296,238,578,1,0,4
297,706,586,2,0,3
298,604,617,13,0,10
299,472,588,0,0,0
300,452,592,0,0,0
301,13,603,8,0,0
302,132,603,2,0,10
303,290,601,0,0,0
304,249,604,0,0,9
305,665,602,5,0,12
306,525,600,0,0,0
307,487,606,0,0,0
308,215,610,2,0,2
309,573,610,0,1,0
310,537,611,0,1,0
311,193,618,4,0,1
312,364,616,0,0,0
313,162,614,2,0,4
314,728,614,2,0,2
315,232,624,0,0,0
316,91,629,4,0,1
317,46,634,1,0,3
318,326,625,0,0,0
319,716,630,3,0,6
320,291,635,0,0,0
321,521,637,0,0,0
322,224,640,3,0,4
323,364,640,0,0,0
324,643,645,1,0,4
325,136,646,1,0,0
326,15,653,1,0,2
327,195,652,2,0,1
328,673,675,5,1,26
329,398,654,0,0,0
330,620,663,2,0,5
331,723,662,1,0,2
332,295,667,2,1,1
333,34,662,1,0,0
334,779,669,2,0,2
335,388,671,0,0,0
336,214,673,0,0,0
337,555,675,0,0,0
338,45,688,1,0,0
339,795,685,0,0,0
340,728,689,6,0,5
341,200,692,1,0,0
342,524,695,0,0,0
343,101,692,4,0,0
344,143,713,6,0,2
345,643,700,3,1,5
346,442,704,0,1,0
347,314,707,0,0,0
348,409,705,0,4,0
349,221,718,3,0,0
350,591,709,1,0,0
351,372,708,0,0,0
352,287,711,0,0,0
353,624,710,4,0,2
354,67,719,5,0,4
355,558,717,0,0,0
356,538,729,3,0,6
357,791,717,0,0,0
358,604,725,1,0,1
359,323,724,0,0,0
360,442,728,0,0,0
361,373,742,4,0,1
362,490,731,2,0,0
363,320,743,3,0,3
364,235,738,1,0,0
365,420,740,3,0,0
366,760,747,1,0,0
367,464,745,2,0,1
368,718,747,0,0,0
369,210,754,3,0,1
370,166,754,5,0,2
371,114,758,3,0,0
372,511,764,4,0,7
373,257,756,1,0,0
374,493,752,2,0,4
375,415,771,11,0,0
376,564,770,5,0,4
377,462,770,2,0,0
378,734,774,2,0,0
379,52,778,0,0,0
380,210,777,1,0,1
381,310,787,3,0,1
382,759,789,0,2,0
383,195,791,7,0,8
384,286,791,2,0,1
385,543,793,1,0,0
386,625,796,0,0,0
