index,X,Y,EGFR,PDGFRA,CDK4
1 , 17 , 15, 6, 0, 0
2 , 99 , 11, 10, 0, 0
3 , 206 , 7, 4, 0, 0
4 , 248 , 7, 4, 0, 1
5 , 334 , 8, 9, 0, 4
6 , 443 , 6, 8, 0, 2
7 , 472 , 8, 5, 2, 2
8 , 607 , 23, 0, 0, 6
9 , 748 , 13, 4, 0, 3
10 , 793 , 15, 3, 0, 0
11 , 230 , 26, 1, 0, 8
12 , 697 , 26, 6, 0, 12
13 , 305 , 19, 5, 0, 1
14 , 468 , 23, 3, 0, 3
15 , 500 , 47, 11, 2, 22
16 , 647 , 31, 10, 0, 5
17 , 85 , 42, 3, 0, 2
18 , 793 , 40, 3, 0, 1
19 , 18 , 40, 4, 0, 2
20 , 739 , 48, 4, 1, 0
21 , 261 , 57, 3, 1, 13
22 , 210 , 49, 2, 0, 10
23 , 32 , 47, 5, 0, 1
24 , 648 , 52, 11, 1, 1
25 , 238 , 71, 11, 0, 12
26 , 690 , 71, 8, 0, 10
27 , 526 , 56, 2, 0, 0
28 , 312 , 69, 1, 0, 1
29 , 393 , 75, 1, 2, 7
30 , 594 , 76, 2, 1, 1
31 , 210 , 70, 5, 0, 2
32 , 28 , 78, 5, 0, 6
33 , 791 , 80, 11, 0, 1
34 , 12 , 88, 10, 0, 1
35 , 340 , 81, 7, 1, 6
36 , 374 , 81, 6, 0, 4
37 , 74 , 83, 0, 0, 4
38 , 638 , 92, 4, 0, 6
39 , 357 , 91, 3, 0, 5
40 , 217 , 107, 7, 0, 12
41 , 583 , 104, 3, 0, 5
42 , 686 , 107, 1, 0, 5
43 , 269 , 124, 17, 1, 15
44 , 380 , 109, 5, 0, 4
45 , 414 , 122, 6, 0, 9
46 , 758 , 127, 6, 1, 0
47 , 462 , 120, 0, 0, 0
48 , 527 , 131, 4, 0, 16
49 , 57 , 135, 8, 0, 13
50 , 314 , 136, 15, 0, 11
51 , 618 , 126, 2, 0, 6
52 , 789 , 125, 1, 0, 0
53 , 726 , 144, 19, 1, 4
54 , 556 , 134, 8, 0, 12
55 , 635 , 142, 5, 0, 6
56 , 481 , 150, 2, 1, 3
57 , 512 , 137, 2, 0, 6
58 , 219 , 145, 6, 0, 7
59 , 113 , 152, 12, 0, 8
60 , 791 , 149, 3, 0, 0
61 , 156 , 150, 4, 1, 2
62 , 203 , 164, 5, 2, 14
63 , 507 , 167, 0, 0, 9
64 , 666 , 169, 4, 1, 10
65 , 759 , 170, 7, 1, 0
66 , 464 , 170, 0, 0, 7
67 , 638 , 179, 3, 0, 8
68 , 293 , 178, 7, 0, 7
69 , 83 , 186, 7, 0, 5
70 , 398 , 179, 9, 2, 2
71 , 172 , 182, 4, 1, 10
72 , 581 , 184, 11, 2, 13
73 , 130 , 192, 16, 0, 9
74 , 422 , 192, 5, 2, 7
75 , 774 , 188, 2, 0, 3
76 , 627 , 205, 2, 2, 15
77 , 461 , 213, 12, 0, 4
78 , 788 , 212, 1, 0, 6
79 , 522 , 212, 5, 1, 7
80 , 116 , 221, 3, 0, 10
81 , 166 , 216, 4, 0, 1
82 , 82 , 220, 5, 0, 4
83 , 148 , 233, 7, 0, 8
84 , 426 , 230, 0, 1, 13
85 , 395 , 239, 15, 2, 10
86 , 23 , 244, 2, 3, 3
87 , 191 , 235, 1, 0, 8
88 , 576 , 232, 3, 1, 2
89 , 680 , 234, 0, 0, 14
90 , 601 , 234, 1, 1, 9
91 , 92 , 246, 7, 1, 15
92 , 339 , 244, 3, 1, 11
93 , 771 , 250, 4, 0, 4
94 , 516 , 261, 10, 1, 6
95 , 717 , 255, 0, 4, 28
96 , 75 , 260, 0, 0, 19
97 , 155 , 263, 5, 0, 7
98 , 423 , 264, 4, 0, 1
99 , 612 , 264, 7, 0, 2
100 , 459 , 278, 8, 0, 24
101 , 635 , 270, 2, 2, 3
102 , 595 , 276, 8, 2, 2
103 , 303 , 269, 1, 2, 10
104 , 568 , 272, 6, 1, 7
105 , 359 , 280, 8, 1, 14
106 , 87 , 283, 8, 1, 4
107 , 780 , 287, 7, 0, 6
108 , 739 , 286, 3, 0, 5
109 , 506 , 295, 12, 1, 7
110 , 620 , 296, 6, 0, 4
111 , 262 , 301, 13, 2, 12
112 , 68 , 302, 5, 1, 5
113 , 723 , 300, 1, 0, 8
114 , 406 , 304, 2, 0, 10
115 , 9 , 322, 7, 0, 5
116 , 121 , 308, 2, 0, 6
117 , 565 , 312, 8, 1, 4
118 , 588 , 322, 9, 0, 6
119 , 148 , 325, 15, 0, 2
120 , 73 , 329, 7, 0, 7
121 , 46 , 337, 2, 0, 10
122 , 727 , 334, 0, 0, 17
123 , 553 , 344, 8, 2, 12
124 , 786 , 353, 11, 2, 6
125 , 670 , 358, 1, 1, 38
126 , 500 , 351, 4, 0, 22
127 , 161 , 361, 10, 0, 13
128 , 248 , 349, 2, 0, 6
129 , 371 , 363, 7, 0, 4
130 , 404 , 358, 0, 0, 7
131 , 239 , 371, 6, 0, 18
132 , 45 , 374, 3, 0, 4
133 , 465 , 383, 7, 0, 7
134 , 784 , 384, 0, 0, 5
135 , 567 , 389, 4, 0, 16
136 , 374 , 399, 6, 1, 8
137 , 268 , 398, 3, 0, 9
138 , 611 , 405, 2, 1, 25
139 , 539 , 396, 1, 0, 15
140 , 676 , 402, 10, 0, 8
141 , 443 , 403, 12, 0, 5
142 , 497 , 400, 5, 0, 5
143 , 755 , 402, 0, 2, 13
144 , 416 , 406, 4, 0, 14
145 , 653 , 417, 8, 0, 7
146 , 466 , 405, 11, 1, 12
147 , 738 , 416, 8, 1, 10
148 , 294 , 413, 3, 1, 10
149 , 33 , 419, 4, 0, 7
150 , 549 , 425, 14, 1, 16
151 , 512 , 425, 8, 0, 3
152 , 333 , 436, 3, 0, 0
153 , 285 , 432, 5, 0, 13
154 , 232 , 429, 7, 3, 1
155 , 638 , 439, 5, 0, 9
156 , 472 , 432, 7, 0, 4
157 , 587 , 439, 7, 0, 4
158 , 792 , 442, 4, 1, 5
159 , 128 , 455, 15, 1, 5
160 , 220 , 455, 9, 0, 9
161 , 777 , 452, 4, 0, 3
162 , 453 , 468, 4, 1, 25
163 , 615 , 457, 2, 1, 10
164 , 152 , 458, 3, 0, 7
165 , 668 , 461, 4, 0, 8
166 , 720 , 461, 0, 1, 2
167 , 31 , 469, 6, 1, 4
168 , 572 , 485, 20, 0, 31
169 , 406 , 467, 8, 0, 7
170 , 601 , 472, 13, 1, 9
171 , 703 , 468, 1, 0, 7
172 , 501 , 477, 0, 0, 27
173 , 770 , 476, 2, 2, 6
174 , 790 , 486, 4, 0, 14
175 , 214 , 485, 5, 1, 2
176 , 345 , 497, 7, 3, 3
177 , 713 , 485, 0, 1, 9
178 , 190 , 494, 5, 0, 0
179 , 408 , 497, 7, 0, 11
180 , 629 , 492, 3, 0, 10
181 , 492 , 500, 12, 0, 7
182 , 130 , 503, 3, 1, 5
183 , 315 , 506, 7, 0, 3
184 , 665 , 507, 4, 5, 12
185 , 691 , 511, 0, 3, 9
186 , 624 , 513, 7, 0, 4
187 , 209 , 516, 1, 1, 0
188 , 251 , 518, 2, 0, 8
189 , 400 , 522, 2, 2, 10
190 , 76 , 518, 5, 0, 1
191 , 37 , 525, 4, 0, 2
192 , 275 , 520, 5, 0, 3
193 , 719 , 523, 1, 2, 10
194 , 538 , 526, 6, 0, 1
195 , 427 , 531, 14, 0, 10
196 , 507 , 536, 5, 1, 21
197 , 636 , 527, 1, 2, 14
198 , 185 , 536, 8, 1, 4
199 , 16 , 538, 7, 0, 10
200 , 347 , 547, 9, 1, 18
201 , 650 , 538, 0, 0, 16
202 , 582 , 537, 2, 0, 11
203 , 667 , 547, 0, 1, 26
204 , 383 , 550, 9, 2, 7
205 , 733 , 542, 5, 1, 17
206 , 624 , 545, 2, 2, 17
207 , 786 , 552, 6, 0, 5
208 , 135 , 554, 3, 0, 9
209 , 158 , 556, 6, 0, 11
210 , 755 , 566, 6, 2, 9
211 , 230 , 565, 3, 0, 19
212 , 693 , 564, 4, 0, 13
213 , 56 , 563, 4, 0, 5
214 , 460 , 563, 8, 0, 4
215 , 602 , 568, 10, 2, 13
216 , 567 , 582, 12, 0, 11
217 , 294 , 573, 1, 1, 18
218 , 719 , 574, 4, 0, 9
219 , 247 , 578, 12, 0, 8
220 , 538 , 577, 11, 0, 3
221 , 444 , 587, 9, 0, 1
222 , 484 , 583, 1, 0, 13
223 , 319 , 614, 11, 2, 25
224 , 411 , 602, 5, 0, 22
225 , 512 , 598, 4, 1, 9
226 , 767 , 598, 12, 0, 8
227 , 599 , 603, 5, 2, 11
228 , 659 , 603, 7, 0, 4
229 , 703 , 603, 3, 0, 8
230 , 791 , 603, 4, 0, 13
231 , 64 , 617, 1, 3, 31
232 , 272 , 612, 9, 1, 2
233 , 739 , 613, 3, 1, 2
234 , 447 , 621, 8, 1, 6
235 , 480 , 619, 8, 0, 6
236 , 642 , 625, 5, 0, 3
237 , 135 , 634, 4, 0, 14
238 , 772 , 628, 3, 1, 9
239 , 390 , 631, 13, 0, 14
240 , 540 , 634, 0, 1, 15
241 , 495 , 634, 5, 1, 5
242 , 792 , 639, 2, 0, 9
243 , 247 , 650, 12, 0, 2
244 , 706 , 645, 6, 0, 12
245 , 46 , 649, 0, 0, 17
246 , 156 , 653, 5, 0, 6
247 , 117 , 657, 7, 0, 10
248 , 492 , 662, 8, 2, 10
249 , 325 , 654, 5, 0, 1
250 , 86 , 665, 3, 0, 11
251 , 633 , 666, 6, 0, 8
252 , 786 , 661, 4, 0, 9
253 , 14 , 669, 6, 0, 1
254 , 731 , 667, 4, 0, 5
255 , 209 , 674, 5, 1, 11
256 , 541 , 672, 5, 1, 11
257 , 600 , 673, 4, 0, 10
258 , 375 , 682, 11, 1, 2
259 , 95 , 691, 10, 1, 6
260 , 284 , 704, 11, 0, 20
261 , 523 , 694, 8, 0, 15
262 , 137 , 692, 8, 0, 4
263 , 307 , 690, 7, 1, 6
264 , 587 , 700, 8, 0, 11
265 , 464 , 705, 5, 0, 5
266 , 148 , 706, 4, 0, 1
267 , 376 , 714, 11, 0, 9
268 , 26 , 713, 6, 0, 4
269 , 336 , 715, 7, 0, 12
270 , 510 , 714, 6, 0, 4
271 , 416 , 716, 1, 0, 13
272 , 563 , 718, 1, 0, 13
273 , 91 , 719, 12, 0, 1
274 , 236 , 728, 7, 2, 7
275 , 134 , 733, 10, 0, 7
276 , 473 , 727, 5, 2, 8
277 , 206 , 732, 0, 1, 11
278 , 589 , 742, 6, 0, 4
279 , 783 , 737, 3, 0, 6
280 , 433 , 750, 1, 0, 11
281 , 666 , 749, 1, 0, 10
282 , 346 , 757, 11, 0, 13
283 , 406 , 755, 1, 0, 12
284 , 12 , 754, 4, 0, 1
285 , 547 , 760, 3, 0, 7
286 , 292 , 759, 9, 0, 3
287 , 608 , 764, 5, 0, 16
288 , 734 , 767, 4, 0, 7
289 , 246 , 771, 3, 0, 1
290 , 495 , 772, 6, 0, 8
291 , 365 , 776, 3, 1, 10
292 , 788 , 775, 5, 0, 1
293 , 650 , 786, 7, 1, 5
294 , 617 , 789, 6, 0, 2
295 , 173 , 791, 7, 1, 3
296 , 318 , 792, 1, 0, 4
297 , 512 , 789, 0, 5, 0
298 , 587 , 796, 2, 0, 4
