index,X,Y,EGFR,PDGFRA,CDK4
1 , 304 , 12, 2, 1, 5
2 , 384 , 9, 1, 0, 0
3 , 475 , 12, 5, 2, 6
4 , 64 , 14, 2, 0, 0
5 , 216 , 24, 9, 0, 5
6 , 554 , 18, 0, 0, 0
7 , 273 , 16, 0, 0, 0
8 , 675 , 18, 0, 0, 0
9 , 372 , 30, 1, 0, 2
10 , 710 , 19, 0, 0, 0
11 , 530 , 27, 0, 0, 0
12 , 455 , 28, 0, 0, 1
13 , 634 , 28, 0, 0, 0
14 , 591 , 38, 14, 2, 8
15 , 321 , 38, 9, 3, 9
16 , 716 , 47, 3, 0, 3
17 , 301 , 59, 0, 0, 0
18 , 81 , 50, 0, 0, 0
19 , 459 , 53, 2, 0, 0
20 , 486 , 68, 0, 0, 0
21 , 631 , 64, 3, 0, 3
22 , 711 , 71, 1, 0, 1
23 , 69 , 75, 8, 0, 1
24 , 616 , 69, 3, 0, 2
25 , 290 , 71, 1, 0, 0
26 , 542 , 86, 6, 0, 6
27 , 17 , 81, 3, 0, 0
28 , 205 , 73, 0, 0, 0
29 , 757 , 87, 0, 2, 0
30 , 148 , 87, 7, 1, 13
31 , 177 , 89, 0, 0, 0
32 , 732 , 93, 5, 1, 3
33 , 513 , 92, 0, 0, 0
34 , 338 , 106, 0, 0, 0
35 , 702 , 110, 0, 0, 0
36 , 190 , 111, 5, 0, 0
37 , 272 , 119, 0, 0, 0
38 , 493 , 122, 0, 0, 0
39 , 677 , 136, 1, 0, 1
40 , 330 , 136, 4, 1, 6
41 , 444 , 137, 0, 0, 0
42 , 299 , 149, 0, 0, 0
43 , 237 , 136, 6, 1, 6
44 , 486 , 143, 0, 0, 0
45 , 615 , 144, 0, 0, 0
46 , 710 , 144, 14, 5, 10
47 , 255 , 166, 0, 0, 0
48 , 347 , 172, 2, 0, 2
49 , 180 , 161, 2, 0, 1
50 , 279 , 162, 0, 0, 0
51 , 227 , 163, 1, 0, 0
52 , 83 , 174, 0, 1, 0
53 , 785 , 182, 0, 0, 1
54 , 173 , 184, 0, 0, 0
55 , 225 , 194, 1, 0, 0
56 , 69 , 197, 0, 0, 0
57 , 656 , 202, 0, 0, 0
58 , 361 , 205, 0, 0, 1
59 , 454 , 212, 2, 0, 5
60 , 423 , 213, 0, 0, 0
61 , 778 , 210, 0, 0, 0
62 , 633 , 221, 14, 0, 14
63 , 210 , 219, 0, 0, 0
64 , 509 , 217, 0, 0, 0
65 , 602 , 230, 0, 0, 0
66 , 706 , 237, 3, 2, 5
67 , 682 , 241, 11, 3, 19
68 , 513 , 235, 0, 0, 0
69 , 309 , 240, 0, 0, 0
70 , 499 , 252, 0, 0, 0
71 , 222 , 245, 0, 0, 0
72 , 334 , 248, 0, 0, 0
73 , 483 , 267, 0, 0, 0
74 , 544 , 263, 1, 0, 0
75 , 218 , 263, 0, 0, 0
76 , 365 , 275, 10, 5, 15
77 , 597 , 275, 0, 0, 0
78 , 708 , 279, 4, 1, 1
79 , 204 , 288, 0, 0, 0
80 , 524 , 284, 9, 1, 7
81 , 661 , 295, 19, 3, 23
82 , 548 , 291, 4, 0, 2
83 , 400 , 299, 14, 1, 13
84 , 38 , 311, 0, 0, 0
85 , 455 , 316, 0, 0, 0
86 , 780 , 317, 2, 0, 5
87 , 135 , 313, 0, 0, 0
88 , 23 , 326, 3, 0, 2
89 , 382 , 318, 0, 0, 0
90 , 573 , 344, 15, 1, 27
91 , 376 , 343, 1, 0, 1
92 , 411 , 331, 0, 0, 0
93 , 489 , 329, 6, 1, 7
94 , 608 , 341, 0, 0, 0
95 , 57 , 330, 6, 1, 4
96 , 636 , 339, 0, 0, 0
97 , 674 , 347, 5, 1, 6
98 , 424 , 353, 5, 0, 16
99 , 21 , 353, 5, 0, 4
100 , 126 , 353, 0, 0, 0
101 , 454 , 362, 3, 1, 7
102 , 653 , 368, 0, 0, 0
103 , 70 , 376, 15, 2, 14
104 , 292 , 372, 9, 1, 9
105 , 733 , 374, 0, 0, 0
106 , 233 , 376, 0, 0, 0
107 , 25 , 372, 2, 0, 2
108 , 759 , 388, 0, 0, 0
109 , 542 , 390, 0, 0, 0
110 , 279 , 390, 0, 0, 1
111 , 508 , 399, 0, 0, 0
112 , 198 , 404, 14, 1, 17
113 , 328 , 411, 0, 0, 0
114 , 32 , 406, 12, 5, 15
115 , 463 , 413, 7, 0, 9
116 , 725 , 400, 0, 0, 0
117 , 7 , 419, 5, 0, 3
118 , 90 , 407, 9, 0, 8
119 , 591 , 418, 0, 0, 0
120 , 636 , 412, 0, 0, 0
121 , 722 , 427, 0, 0, 0
122 , 290 , 418, 0, 0, 1
123 , 675 , 427, 8, 4, 22
124 , 498 , 421, 0, 0, 0
125 , 260 , 423, 0, 0, 0
126 , 554 , 425, 0, 0, 0
127 , 413 , 431, 0, 1, 0
128 , 774 , 433, 3, 2, 3
129 , 327 , 439, 6, 0, 9
130 , 286 , 448, 0, 0, 0
131 , 550 , 448, 3, 0, 3
132 , 224 , 443, 0, 0, 0
133 , 689 , 446, 0, 0, 0
134 , 476 , 447, 0, 0, 0
135 , 707 , 453, 0, 0, 0
136 , 764 , 457, 7, 0, 6
137 , 192 , 466, 2, 0, 2
138 , 341 , 467, 0, 0, 1
139 , 652 , 466, 0, 0, 0
140 , 446 , 468, 0, 0, 0
141 , 569 , 474, 1, 0, 1
142 , 269 , 481, 0, 0, 0
143 , 175 , 489, 7, 2, 6
144 , 668 , 492, 0, 0, 0
145 , 210 , 484, 0, 0, 0
146 , 602 , 489, 6, 5, 11
147 , 21 , 495, 1, 0, 1
148 , 581 , 493, 10, 1, 18
149 , 731 , 487, 0, 0, 0
150 , 332 , 499, 3, 2, 5
151 , 256 , 510, 0, 0, 0
152 , 787 , 497, 0, 0, 0
153 , 725 , 502, 0, 0, 0
154 , 381 , 521, 6, 0, 6
155 , 193 , 512, 1, 1, 0
156 , 431 , 517, 0, 0, 0
157 , 520 , 519, 0, 0, 0
158 , 652 , 516, 0, 0, 0
159 , 672 , 520, 0, 0, 0
160 , 287 , 523, 2, 2, 5
161 , 332 , 532, 2, 0, 0
162 , 749 , 527, 0, 1, 0
163 , 22 , 534, 0, 0, 0
