index,X,Y,EGFR,PDGFRA,CDK4
1 , 433 , 4, 3, 0, 0
2 , 560 , 10, 2, 3, 0
3 , 791 , 5, 1, 0, 0
4 , 297 , 26, 4, 10, 0
5 , 779 , 18, 0, 0, 0
6 , 544 , 22, 0, 3, 0
7 , 463 , 31, 1, 1, 0
8 , 651 , 33, 0, 0, 1
9 , 536 , 38, 2, 5, 0
10 , 258 , 46, 6, 2, 0
11 , 49 , 41, 0, 1, 0
12 , 116 , 53, 0, 2, 0
13 , 160 , 52, 0, 1, 0
14 , 199 , 53, 0, 6, 0
15 , 476 , 52, 0, 1, 0
16 , 591 , 73, 2, 1, 0
17 , 737 , 74, 3, 0, 0
18 , 96 , 74, 0, 7, 0
19 , 227 , 69, 0, 7, 0
20 , 140 , 76, 0, 6, 0
21 , 418 , 87, 0, 0, 1
22 , 771 , 103, 2, 1, 0
23 , 50 , 98, 0, 0, 0
24 , 161 , 102, 2, 4, 0
25 , 333 , 95, 0, 0, 1
26 , 657 , 112, 15, 0, 0
27 , 112 , 104, 0, 2, 0
28 , 731 , 113, 4, 1, 0
29 , 135 , 108, 0, 0, 0
30 , 325 , 128, 7, 0, 0
31 , 696 , 135, 8, 0, 0
32 , 447 , 129, 0, 0, 0
33 , 562 , 129, 3, 0, 0
34 , 226 , 132, 5, 0, 0
35 , 668 , 135, 5, 0, 0
36 , 201 , 140, 2, 0, 0
37 , 355 , 158, 12, 1, 0
38 , 80 , 140, 2, 1, 0
39 , 580 , 158, 2, 0, 1
40 , 515 , 145, 3, 2, 0
41 , 114 , 163, 5, 0, 0
42 , 250 , 158, 9, 2, 0
43 , 316 , 152, 11, 1, 0
44 , 166 , 164, 0, 1, 1
45 , 659 , 156, 1, 0, 0
46 , 746 , 175, 9, 0, 0
47 , 639 , 174, 1, 2, 0
48 , 481 , 174, 1, 0, 2
49 , 291 , 174, 2, 0, 0
50 , 185 , 180, 3, 0, 1
51 , 395 , 184, 7, 0, 0
52 , 145 , 176, 0, 0, 0
53 , 681 , 180, 0, 0, 0
54 , 129 , 184, 0, 0, 0
55 , 592 , 190, 5, 0, 0
