index,X,Y,EGFR,PDGFRA,CDK4
1,249,54,3,0,0
2,269,100,5,1,3
3,290,98,3,1,0
4,66,106,3,1,0
5,315,116,1,0,1
6,410,123,6,2,5
7,26,152,11,0,0
8,264,124,2,0,0
9,386,143,6,3,8
10,114,156,0,0,0
11,257,156,4,1,3
12,64,156,3,0,0
13,385,169,3,0,9
14,196,167,5,1,0
15,509,194,15,2,8
16,6,178,3,1,0
17,327,169,1,0,1
18,450,180,7,0,1
19,242,183,9,1,0
20,581,180,1,0,0
21,350,184,5,1,2
22,402,185,0,0,8
23,424,184,5,0,6
24,560,192,5,1,7
25,625,194,5,0,6
26,206,210,11,1,5
27,315,192,3,1,5
28,397,225,6,0,11
29,294,238,7,2,6
30,336,230,7,0,15
31,458,223,4,0,6
32,486,231,4,1,3
33,637,230,0,0,5
34,685,227,8,1,2
35,716,236,1,1,8
36,570,235,3,0,2
37,530,245,3,1,7
38,241,254,8,2,1
39,173,252,3,0,4
40,741,250,2,0,2
41,42,249,0,1,0
42,593,255,3,0,2
43,669,253,6,0,4
44,88,266,2,2,0
45,630,265,7,0,8
46,436,272,0,0,9
47,63,271,6,2,1
48,336,269,5,0,2
49,773,271,0,1,4
50,34,284,7,6,0
51,132,275,2,3,0
52,541,274,6,0,7
53,6,275,6,1,0
54,157,275,2,2,1
55,735,277,1,0,5
57,417,290,0,0,2
58,683,294,0,0,0
59,713,300,0,1,0
60,187,306,6,1,2
61,20,309,4,1,1
62,493,305,0,0,0
63,588,299,2,0,6
64,621,304,1,4,3
65,780,320,3,0,7
66,589,319,1,0,1
67,33,327,0,0,0
68,417,328,3,0,3
69,183,340,3,1,0
70,14,339,6,0,0
71,383,335,4,0,1
72,526,343,0,1,0
73,697,341,0,0,0
74,457,344,1,0,4
75,773,344,1,0,1
76,366,350,0,1,2
77,410,367,11,0,11
78,506,355,0,0,0
79,680,369,1,2,0
80,19,371,5,0,0
81,349,368,4,1,3
82,445,372,6,2,7
83,323,369,2,0,7
84,555,375,0,1,0
85,243,393,6,1,10
86,190,384,4,2,1
87,323,395,5,0,11
88,649,395,2,0,3
89,474,396,5,5,6
90,720,397,2,1,8
91,788,419,0,0,20
92,495,415,4,0,4
93,685,407,4,0,5
94,196,414,7,8,7
95,408,421,2,0,8
96,434,415,2,1,0
97,370,413,3,2,7
98,269,425,3,0,0
99,726,421,4,0,16
100,661,420,3,0,6
101,667,433,3,0,4
102,465,446,3,0,2
103,523,448,6,1,7
104,708,441,6,1,14
105,492,458,6,0,10
106,226,453,4,2,7
107,163,451,1,0,4
108,639,459,4,0,7
109,422,458,3,0,2
110,553,458,2,0,1
111,307,462,3,0,4
112,202,478,5,1,14
113,792,459,3,0,3
114,285,467,2,0,2
115,694,466,3,0,5
116,582,467,1,0,1
117,181,473,5,0,1
118,45,476,1,0,12
119,145,479,3,2,2
120,167,491,8,1,7
121,375,483,1,1,0
122,540,482,1,0,0
123,592,481,3,0,4
124,19,503,11,0,3
125,266,482,6,0,1
126,668,489,5,0,3
127,689,491,1,1,0
128,247,497,2,0,4
129,559,505,12,0,10
130,616,504,7,3,8
131,505,500,3,0,0
132,308,516,5,0,4
133,60,510,3,2,0
134,649,507,5,0,4
135,284,520,1,0,12
136,176,524,1,3,0
137,202,520,3,1,0
138,505,522,4,0,8
139,455,532,2,1,9
140,331,526,1,2,2
141,151,544,4,0,5
142,570,541,2,1,0
143,47,545,5,0,4
144,493,558,3,0,10
145,244,546,2,0,1
146,339,556,4,1,4
147,423,551,2,0,1
148,185,578,19,0,4
149,601,562,6,1,10
150,749,553,0,0,0
151,74,555,1,2,2
152,781,556,0,2,0
153,652,569,10,3,10
154,521,569,5,0,6
155,295,580,6,0,13
156,551,567,0,0,7
157,42,572,3,0,0
158,18,580,6,0,0
159,87,589,6,5,4
160,262,589,9,1,4
161,616,586,8,0,5
162,406,598,3,2,25
163,130,590,0,2,0
164,658,600,2,0,1
165,687,602,6,0,3
166,28,604,3,0,5
167,614,616,3,0,2
168,127,626,6,1,0
169,96,624,8,0,3
170,168,625,4,1,2
171,317,629,4,1,0
172,64,619,2,0,2
173,703,628,3,1,7
174,37,622,0,0,9
175,237,628,3,1,1
176,541,634,0,0,0
177,743,660,13,2,10
178,662,640,1,0,1
179,571,644,6,0,5
180,452,651,1,6,0
181,346,652,3,0,2
182,319,671,9,0,24
183,98,656,6,1,4
184,19,661,2,0,0
185,131,660,3,0,1
186,172,666,4,1,4
187,789,672,0,0,0
188,474,681,1,0,3
189,662,678,4,0,2
190,389,685,0,0,16
191,715,690,0,0,1
192,628,696,5,1,4
193,685,692,1,0,4
194,515,700,5,0,6
195,790,697,2,0,2
196,308,701,1,1,2
197,543,705,3,1,1
198,664,715,5,1,7
199,192,715,2,0,2
200,328,715,4,2,2
201,385,713,5,1,3
202,476,723,8,0,8
203,257,729,7,0,6
204,76,726,2,0,0
205,405,732,5,0,6
206,167,736,6,1,5
207,507,739,4,0,3
208,321,737,1,0,0
209,449,749,4,0,4
210,769,748,1,0,3
211,384,751,7,0,7
212,575,755,4,1,4
213,667,755,0,0,0
214,275,757,4,0,2
215,476,752,5,0,2
216,549,763,1,1,0
217,610,758,1,1,0
218,496,762,4,0,3
219,414,764,2,0,0
220,228,776,4,0,6
221,709,782,0,0,0
222,466,780,4,0,2
223,398,786,3,0,11
224,360,788,9,0,7
225,195,790,2,1,4
226,651,791,4,0,3
227,687,791,0,0,0
228,431,792,11,0,1
229,755,792,0,0,0
230,507,796,1,0,4
