index,X,Y,EGFR,PDGFRA,CDK4
1,29,12,4,0,0
2,92,15,1,3,0
3,164,16,5,0,4
5,334,19,4,2,3
6,460,5,0,0,5
7,488,19,5,1,0
8,579,4,0,0,0
9,645,16,2,0,0
10,676,15,1,0,0
11,312,44,9,2,0
12,582,37,1,0,13
13,57,40,5,1,0
14,112,35,4,0,0
15,467,40,5,0,0
16,521,45,1,0,1
17,93,52,2,2,0
18,541,51,6,0,1
19,629,50,2,1,0
20,140,52,2,0,1
21,493,62,5,0,0
22,674,56,0,1,13
23,184,67,2,3,4
24,362,73,3,0,0
25,108,72,0,1,0
26,571,68,1,1,0
27,608,78,3,1,1
28,698,76,1,0,0
29,298,84,3,0,0
30,153,86,0,0,4
31,426,106,4,2,5
32,659,97,3,4,5
33,115,100,6,0,0
34,483,105,10,1,1
35,700,104,1,0,0
36,353,104,5,0,0
37,384,115,5,0,0
38,213,122,9,5,0
39,176,117,2,3,1
40,602,116,6,3,0
41,641,116,5,2,0
42,238,114,5,1,0
43,332,135,8,4,8
44,67,114,0,1,1
45,540,135,10,3,11
46,149,126,2,0,8
47,115,129,5,1,0
48,88,131,4,2,0
49,455,126,2,2,0
50,659,143,6,1,0
51,624,135,0,1,1
52,300,141,2,1,1
53,483,147,6,2,0
54,792,137,0,0,0
55,139,155,8,0,0
56,418,143,4,0,0
57,607,156,0,0,2
58,254,148,0,1,0
59,441,162,10,0,0
60,187,153,4,1,0
61,687,155,1,0,0
62,788,159,1,0,0
63,624,164,3,0,0
64,56,174,5,0,7
65,294,163,0,0,5
66,21,172,7,1,0
67,759,182,1,0,4
68,119,177,0,0,8
69,176,191,7,0,2
70,571,184,8,3,2
71,783,175,1,1,0
72,650,178,0,1,0
73,5,182,1,1,0
74,97,184,0,0,1
75,223,200,14,3,1
76,506,182,4,1,0
77,424,190,3,0,2
78,689,206,6,1,0
79,459,183,0,0,1
80,394,197,2,1,3
81,591,200,3,2,0
82,624,203,11,1,2
83,516,199,4,0,0
84,487,200,3,0,2
85,46,205,2,0,2
86,268,211,0,0,7
87,438,221,2,0,6
88,785,225,0,1,5
89,152,223,5,1,0
90,743,223,1,0,0
91,469,228,0,0,32
92,188,222,1,1,2
93,365,224,0,0,6
94,247,231,0,0,10
95,590,224,1,1,0
96,671,246,9,1,5
97,24,252,9,1,6
98,123,239,1,0,6
100,346,239,1,1,0
101,176,241,0,2,3
102,591,254,12,2,8
103,363,243,0,0,2
104,403,265,2,0,7
105,442,251,0,1,1
106,733,265,9,1,3
107,181,262,6,0,7
108,776,258,5,0,0
109,274,270,5,0,0
110,303,279,1,0,0
111,353,280,2,0,10
112,238,272,0,2,0
113,669,276,1,0,0
114,794,293,5,0,2
115,449,295,1,1,17
116,711,292,3,0,4
117,606,285,0,0,0
118,771,307,2,0,10
119,88,288,0,0,1
120,6,299,0,0,1
121,46,300,1,0,1
122,187,298,1,2,0
123,648,302,8,0,3
124,158,314,4,1,2
125,220,302,0,1,0
126,103,313,0,0,7
127,325,315,0,0,11
128,386,315,4,1,2
129,610,318,0,0,2
130,734,314,3,0,3
131,127,317,0,1,18
132,425,312,0,0,4
133,295,320,0,1,7
134,30,320,3,0,0
135,401,328,0,0,0
136,213,336,2,0,0
137,714,332,2,0,0
138,676,345,5,0,1
139,135,338,0,1,3
140,241,343,1,1,10
141,481,351,8,2,3
142,168,340,1,2,0
143,55,347,2,0,0
144,752,349,0,0,13
145,618,365,7,1,1
146,789,345,1,0,6
147,698,355,3,1,1
148,123,357,3,0,3
149,539,362,5,0,11
150,104,365,1,1,0
151,78,364,0,1,0
152,159,369,0,0,8
153,458,381,6,2,4
154,565,374,9,1,0
155,253,384,11,6,7
156,196,377,0,1,4
157,302,376,4,0,1
158,794,375,1,0,3
159,32,381,7,1,0
160,223,374,0,1,11
161,370,381,4,0,0
162,747,377,1,1,3
163,583,389,11,0,0
164,180,392,0,0,7
165,669,393,0,0,1
166,506,400,2,0,5
167,537,407,6,0,0
168,734,397,5,0,1
169,789,399,0,0,0
170,291,403,3,0,0
171,377,405,0,0,4
