index,X,Y,EGFR,PDGFRA,CDK4
1 , 579 , 34, 7, 0, 3
2 , 320 , 49, 2, 0, 10
3 , 497 , 55, 3, 0, 2
4 , 466 , 68, 3, 0, 6
5 , 396 , 79, 1, 0, 3
6 , 639 , 90, 2, 0, 2
7 , 399 , 112, 18, 0, 11
8 , 336 , 122, 4, 0, 9
9 , 359 , 124, 5, 0, 9
10 , 601 , 143, 7, 3, 30
11 , 321 , 145, 3, 1, 8
12 , 439 , 144, 8, 0, 9
13 , 679 , 137, 8, 0, 10
14 , 755 , 149, 5, 0, 6
15 , 34 , 155, 2, 0, 1
16 , 520 , 148, 5, 1, 29
17 , 581 , 165, 5, 0, 22
18 , 499 , 171, 1, 0, 25
19 , 465 , 176, 3, 0, 18
20 , 314 , 175, 6, 0, 10
21 , 554 , 179, 2, 1, 14
22 , 415 , 199, 14, 0, 19
23 , 381 , 198, 8, 0, 22
24 , 286 , 213, 7, 0, 14
25 , 496 , 209, 1, 0, 17
26 , 238 , 221, 4, 0, 21
27 , 409 , 233, 10, 0, 20
28 , 330 , 229, 3, 1, 2
29 , 367 , 242, 12, 0, 12
30 , 695 , 249, 4, 0, 23
31 , 140 , 251, 0, 0, 11
32 , 230 , 255, 2, 0, 9
33 , 463 , 257, 4, 0, 8
34 , 671 , 260, 2, 0, 9
35 , 245 , 266, 1, 0, 6
36 , 448 , 273, 6, 0, 11
37 , 496 , 276, 4, 0, 19
38 , 697 , 271, 3, 0, 7
39 , 548 , 282, 3, 0, 15
40 , 619 , 282, 4, 0, 6
41 , 96 , 290, 2, 0, 9
42 , 249 , 291, 2, 0, 10
43 , 149 , 292, 5, 0, 12
44 , 224 , 291, 1, 0, 2
45 , 380 , 298, 6, 0, 12
46 , 195 , 301, 2, 0, 21
47 , 764 , 308, 6, 0, 13
48 , 235 , 302, 3, 0, 5
49 , 498 , 301, 1, 0, 4
50 , 14 , 314, 1, 2, 4
51 , 347 , 320, 5, 0, 15
52 , 437 , 316, 2, 0, 9
53 , 370 , 329, 0, 1, 11
54 , 594 , 338, 6, 0, 19
55 , 630 , 335, 5, 0, 5
56 , 19 , 334, 0, 0, 4
57 , 428 , 354, 2, 0, 25
58 , 674 , 341, 5, 0, 20
59 , 453 , 348, 1, 0, 6
60 , 256 , 356, 5, 0, 15
61 , 617 , 354, 0, 0, 8
62 , 232 , 352, 2, 1, 7
63 , 394 , 360, 11, 0, 7
64 , 612 , 370, 1, 0, 3
65 , 162 , 377, 4, 0, 13
66 , 108 , 373, 3, 0, 9
67 , 552 , 382, 13, 0, 15
68 , 21 , 381, 5, 0, 5
69 , 92 , 378, 6, 0, 8
70 , 384 , 392, 0, 1, 9
71 , 75 , 381, 4, 0, 8
72 , 264 , 391, 4, 0, 6
73 , 182 , 397, 10, 1, 20
74 , 738 , 397, 1, 0, 6
75 , 432 , 416, 11, 0, 26
76 , 628 , 408, 3, 0, 5
77 , 211 , 410, 4, 1, 2
78 , 236 , 410, 4, 2, 15
79 , 645 , 421, 3, 0, 9
80 , 602 , 428, 8, 0, 14
81 , 226 , 427, 0, 0, 4
82 , 380 , 444, 7, 0, 22
83 , 265 , 430, 0, 0, 17
84 , 457 , 440, 8, 0, 12
85 , 248 , 445, 0, 0, 16
86 , 497 , 441, 3, 0, 3
87 , 133 , 446, 3, 0, 5
88 , 672 , 445, 2, 0, 6
89 , 549 , 453, 7, 0, 19
90 , 303 , 469, 10, 0, 12
91 , 513 , 481, 2, 0, 10
92 , 214 , 479, 3, 0, 9
93 , 428 , 479, 1, 0, 5
94 , 175 , 490, 6, 0, 21
95 , 82 , 478, 4, 1, 8
96 , 324 , 495, 5, 0, 18
97 , 31 , 484, 1, 0, 8
98 , 375 , 490, 3, 0, 11
99 , 475 , 489, 2, 0, 3
100 , 273 , 507, 10, 0, 26
101 , 570 , 506, 2, 0, 15
102 , 459 , 527, 11, 0, 24
103 , 651 , 521, 8, 0, 26
104 , 248 , 513, 4, 0, 6
105 , 15 , 556, 12, 1, 29
106 , 758 , 536, 4, 0, 15
107 , 144 , 538, 2, 0, 5
108 , 578 , 545, 2, 1, 11
109 , 193 , 554, 2, 1, 9
110 , 383 , 553, 5, 0, 7
111 , 143 , 568, 0, 0, 0
112 , 618 , 564, 1, 0, 4
113 , 568 , 570, 5, 0, 5
114 , 401 , 575, 6, 0, 11
115 , 749 , 574, 5, 0, 7
116 , 263 , 574, 5, 0, 14
117 , 188 , 577, 5, 0, 11
118 , 370 , 579, 7, 0, 12
119 , 211 , 590, 1, 0, 10
120 , 703 , 593, 5, 0, 11
121 , 490 , 597, 4, 0, 8
122 , 593 , 595, 0, 0, 5
123 , 385 , 600, 3, 0, 6
124 , 749 , 597, 0, 1, 0
125 , 365 , 610, 1, 0, 3
126 , 166 , 629, 11, 0, 24
127 , 194 , 614, 2, 0, 4
128 , 552 , 622, 0, 0, 9
129 , 665 , 623, 3, 0, 12
130 , 482 , 633, 13, 0, 14
131 , 516 , 627, 3, 0, 7
132 , 269 , 630, 4, 0, 7
133 , 607 , 640, 9, 0, 14
134 , 419 , 632, 5, 0, 8
135 , 648 , 634, 3, 0, 9
136 , 370 , 636, 0, 1, 0
137 , 245 , 643, 2, 0, 6
138 , 203 , 650, 8, 1, 15
139 , 512 , 651, 8, 0, 15
140 , 298 , 656, 4, 0, 6
141 , 64 , 673, 5, 0, 11
142 , 285 , 689, 9, 1, 25
143 , 94 , 683, 6, 0, 19
144 , 335 , 683, 1, 2, 8
145 , 684 , 687, 2, 0, 7
146 , 75 , 704, 3, 0, 5
147 , 371 , 712, 2, 0, 8
148 , 432 , 711, 3, 0, 10
149 , 10 , 721, 0, 0, 0
150 , 425 , 767, 3, 0, 6
151 , 436 , 776, 3, 0, 8
152 , 406 , 778, 2, 0, 3
