index,X,Y,EGFR,PDGFRA,CDK4
1 , 248 , 6, 1, 0, 0
2 , 272 , 8, 0, 0, 4
3 , 309 , 18, 3, 0, 12
4 , 352 , 19, 4, 0, 6
5 , 561 , 14, 0, 0, 0
6 , 581 , 7, 1, 0, 0
7 , 615 , 21, 4, 0, 11
8 , 478 , 23, 19, 0, 4
9 , 660 , 23, 1, 0, 4
10 , 187 , 23, 6, 0, 1
11 , 394 , 27, 7, 0, 0
12 , 580 , 36, 1, 0, 9
13 , 178 , 45, 5, 0, 2
14 , 15 , 38, 5, 0, 0
15 , 269 , 53, 17, 0, 2
16 , 133 , 52, 15, 0, 3
17 , 218 , 58, 10, 0, 0
18 , 384 , 47, 8, 0, 0
19 , 558 , 55, 0, 1, 0
20 , 355 , 53, 0, 0, 11
21 , 631 , 71, 5, 1, 23
22 , 76 , 65, 1, 0, 8
23 , 330 , 70, 9, 0, 9
24 , 234 , 78, 5, 0, 0
25 , 379 , 82, 16, 0, 3
26 , 57 , 80, 6, 0, 3
27 , 450 , 76, 0, 0, 6
28 , 500 , 79, 1, 0, 0
29 , 133 , 94, 0, 0, 23
30 , 356 , 80, 1, 0, 0
31 , 96 , 88, 0, 0, 10
32 , 185 , 98, 4, 0, 17
33 , 403 , 89, 0, 0, 6
34 , 461 , 93, 0, 0, 3
35 , 478 , 96, 3, 0, 0
36 , 436 , 108, 7, 0, 9
37 , 324 , 99, 6, 0, 5
38 , 553 , 97, 0, 0, 0
39 , 41 , 110, 6, 0, 3
40 , 234 , 105, 1, 0, 9
41 , 83 , 113, 0, 0, 1
42 , 250 , 118, 3, 0, 4
43 , 689 , 117, 1, 0, 0
44 , 221 , 128, 23, 0, 1
45 , 399 , 133, 3, 0, 7
46 , 13 , 129, 4, 0, 6
47 , 64 , 126, 3, 0, 1
48 , 281 , 138, 3, 0, 14
49 , 80 , 137, 4, 0, 0
50 , 4 , 149, 1, 0, 7
51 , 356 , 140, 22, 0, 0
52 , 23 , 149, 3, 0, 4
53 , 412 , 164, 22, 0, 11
54 , 304 , 162, 0, 0, 27
55 , 221 , 171, 10, 0, 40
56 , 491 , 157, 5, 0, 1
57 , 101 , 157, 1, 0, 11
58 , 337 , 156, 1, 0, 5
59 , 81 , 177, 9, 1, 5
60 , 379 , 171, 8, 0, 4
61 , 466 , 170, 9, 0, 3
62 , 41 , 177, 4, 0, 0
