index,X,Y,EGFR,PDGFRA,CDK4
1 , 517 , 8, 0, 0, 0
2 , 609 , 7, 0, 0, 0
3 , 681 , 13, 1, 0, 0
4 , 749 , 19, 1, 0, 0
5 , 220 , 35, 0, 3, 0
6 , 536 , 18, 0, 0, 0
7 , 14 , 34, 0, 0, 0
8 , 68 , 36, 0, 1, 0
9 , 643 , 37, 1, 0, 0
10 , 168 , 42, 1, 4, 0
11 , 505 , 49, 1, 0, 0
12 , 780 , 41, 0, 0, 0
13 , 141 , 43, 0, 0, 0
14 , 123 , 50, 1, 0, 0
15 , 578 , 74, 2, 7, 1
16 , 709 , 74, 2, 1, 0
17 , 783 , 67, 1, 0, 0
18 , 651 , 86, 7, 2, 4
19 , 760 , 64, 1, 1, 0
20 , 16 , 61, 0, 0, 0
21 , 50 , 69, 0, 2, 0
22 , 116 , 76, 4, 3, 0
23 , 517 , 77, 0, 0, 0
24 , 256 , 79, 1, 1, 0
25 , 231 , 88, 0, 1, 0
26 , 685 , 114, 3, 0, 0
27 , 135 , 99, 1, 0, 0
28 , 207 , 109, 2, 0, 0
29 , 491 , 121, 2, 0, 0
30 , 787 , 128, 3, 0, 0
31 , 648 , 148, 2, 0, 1
32 , 744 , 148, 1, 0, 0
33 , 163 , 134, 1, 0, 0
34 , 526 , 137, 0, 0, 0
35 , 625 , 152, 1, 2, 0
36 , 520 , 153, 0, 0, 0
37 , 67 , 150, 1, 0, 0
38 , 245 , 153, 0, 0, 0
39 , 336 , 174, 3, 0, 0
40 , 694 , 158, 1, 1, 0
41 , 585 , 167, 0, 0, 0
42 , 177 , 168, 2, 6, 0
43 , 62 , 187, 0, 2, 0
44 , 795 , 197, 0, 0, 0
45 , 127 , 194, 0, 0, 0
46 , 679 , 201, 2, 0, 2
47 , 738 , 203, 1, 0, 0
48 , 427 , 203, 3, 0, 1
49 , 640 , 200, 0, 0, 0
50 , 232 , 197, 0, 0, 0
51 , 204 , 197, 0, 1, 0
52 , 585 , 201, 0, 0, 0
53 , 337 , 206, 1, 0, 0
54 , 50 , 208, 0, 1, 0
55 , 24 , 212, 2, 4, 0
56 , 287 , 208, 2, 5, 0
57 , 362 , 216, 0, 0, 0
58 , 599 , 222, 0, 0, 0
59 , 405 , 220, 0, 0, 0
60 , 650 , 226, 1, 0, 2
61 , 683 , 225, 3, 0, 5
62 , 741 , 233, 0, 0, 0
63 , 509 , 235, 2, 2, 0
64 , 567 , 238, 2, 3, 0
65 , 622 , 262, 3, 0, 0
66 , 159 , 241, 3, 7, 0
67 , 198 , 236, 0, 2, 0
68 , 42 , 243, 3, 5, 0
69 , 358 , 237, 0, 0, 0
70 , 118 , 238, 0, 1, 0
71 , 396 , 239, 0, 0, 0
72 , 379 , 242, 0, 0, 0
73 , 530 , 253, 1, 1, 0
74 , 266 , 252, 0, 0, 0
75 , 712 , 260, 2, 0, 0
76 , 676 , 275, 2, 0, 0
77 , 581 , 264, 0, 1, 0
78 , 78 , 273, 1, 4, 0
79 , 411 , 272, 1, 0, 0
80 , 708 , 289, 1, 0, 0
81 , 554 , 288, 1, 0, 0
82 , 483 , 293, 0, 0, 0
83 , 272 , 296, 2, 0, 0
84 , 157 , 302, 2, 4, 0
85 , 208 , 307, 2, 2, 0
86 , 619 , 301, 0, 0, 0
87 , 312 , 305, 1, 7, 1
88 , 588 , 307, 1, 1, 0
89 , 8 , 308, 1, 1, 0
90 , 112 , 306, 1, 2, 0
91 , 400 , 305, 0, 0, 0
92 , 422 , 303, 1, 0, 0
93 , 737 , 316, 2, 0, 0
94 , 512 , 325, 2, 0, 0
95 , 664 , 321, 0, 0, 0
96 , 458 , 324, 0, 0, 0
97 , 704 , 344, 3, 1, 1
98 , 413 , 325, 1, 0, 0
99 , 113 , 339, 0, 2, 0
100 , 673 , 339, 1, 0, 0
101 , 67 , 344, 0, 1, 0
102 , 396 , 339, 1, 0, 1
103 , 606 , 349, 4, 0, 2
104 , 660 , 360, 1, 0, 0
105 , 26 , 353, 2, 0, 0
106 , 585 , 358, 1, 1, 0
107 , 223 , 354, 1, 0, 0
108 , 333 , 357, 3, 2, 0
109 , 511 , 366, 2, 1, 0
110 , 139 , 373, 1, 1, 0
111 , 260 , 374, 0, 0, 0
112 , 397 , 383, 1, 0, 0
113 , 275 , 384, 0, 0, 0
114 , 39 , 398, 3, 8, 0
115 , 647 , 396, 2, 0, 0
116 , 210 , 400, 0, 0, 0
117 , 690 , 410, 1, 0, 11
118 , 331 , 396, 0, 0, 0
119 , 441 , 405, 1, 0, 0
120 , 94 , 415, 1, 0, 0
121 , 463 , 423, 1, 0, 0
122 , 379 , 429, 1, 0, 0
123 , 630 , 426, 2, 0, 0
124 , 552 , 433, 0, 0, 0
125 , 200 , 433, 2, 0, 0
126 , 174 , 436, 0, 1, 0
127 , 275 , 446, 2, 0, 0
128 , 313 , 441, 1, 0, 0
129 , 27 , 440, 0, 0, 0
130 , 441 , 438, 0, 0, 0
131 , 418 , 458, 0, 0, 0
132 , 561 , 457, 0, 0, 0
133 , 360 , 460, 0, 0, 0
134 , 707 , 496, 3, 3, 2
135 , 752 , 477, 1, 0, 1
136 , 309 , 475, 2, 0, 0
137 , 179 , 482, 0, 1, 0
138 , 434 , 486, 2, 0, 0
139 , 329 , 491, 0, 0, 0
140 , 371 , 498, 1, 0, 0
141 , 32 , 495, 0, 2, 0
142 , 270 , 499, 0, 0, 0
143 , 79 , 499, 3, 0, 2
144 , 594 , 510, 2, 1, 0
145 , 291 , 510, 0, 0, 0
146 , 401 , 509, 1, 0, 0
147 , 484 , 512, 1, 0, 0
148 , 662 , 520, 4, 0, 3
149 , 346 , 528, 0, 0, 0
150 , 48 , 526, 0, 0, 0
151 , 376 , 538, 2, 0, 0
152 , 310 , 526, 0, 0, 0
153 , 129 , 530, 2, 0, 0
154 , 624 , 543, 2, 1, 1
155 , 422 , 543, 0, 0, 0
156 , 183 , 540, 0, 0, 0
157 , 222 , 547, 1, 0, 0
158 , 458 , 555, 0, 0, 0
159 , 318 , 548, 1, 0, 0
160 , 784 , 548, 4, 0, 7
161 , 110 , 556, 0, 0, 0
162 , 297 , 563, 1, 0, 0
163 , 408 , 567, 1, 0, 0
164 , 772 , 570, 1, 0, 2
165 , 208 , 571, 2, 0, 0
166 , 366 , 582, 2, 0, 1
167 , 159 , 573, 1, 0, 0
168 , 649 , 571, 1, 0, 0
169 , 744 , 580, 3, 0, 6
170 , 266 , 582, 0, 0, 0
171 , 669 , 586, 2, 0, 2
172 , 618 , 590, 4, 7, 0
173 , 304 , 589, 0, 0, 0
174 , 9 , 586, 1, 0, 0
175 , 118 , 587, 0, 0, 0
176 , 790 , 591, 3, 0, 2
177 , 706 , 603, 1, 0, 0
178 , 402 , 598, 0, 0, 0
179 , 764 , 600, 3, 0, 1
180 , 103 , 603, 1, 0, 0
181 , 519 , 601, 0, 0, 0
182 , 131 , 636, 3, 0, 0
183 , 316 , 619, 0, 0, 1
184 , 760 , 625, 4, 0, 4
185 , 508 , 626, 0, 0, 0
186 , 80 , 632, 2, 0, 0
187 , 711 , 628, 0, 0, 0
188 , 787 , 647, 3, 0, 2
189 , 429 , 639, 1, 3, 0
190 , 276 , 637, 0, 0, 0
191 , 327 , 654, 0, 0, 0
192 , 11 , 651, 0, 0, 0
193 , 374 , 654, 2, 0, 0
194 , 61 , 653, 1, 1, 0
195 , 513 , 667, 1, 0, 0
196 , 206 , 659, 0, 0, 0
197 , 468 , 660, 1, 2, 0
198 , 461 , 683, 2, 13, 0
199 , 588 , 667, 1, 0, 0
200 , 652 , 674, 2, 3, 0
201 , 189 , 671, 1, 0, 10
202 , 712 , 680, 0, 4, 0
203 , 782 , 684, 0, 0, 0
204 , 373 , 697, 2, 0, 0
205 , 15 , 697, 2, 0, 0
206 , 127 , 700, 1, 0, 0
207 , 428 , 705, 0, 0, 0
208 , 236 , 713, 1, 0, 0
209 , 543 , 719, 0, 0, 0
210 , 35 , 719, 1, 0, 0
211 , 171 , 720, 1, 0, 0
212 , 558 , 723, 0, 0, 2
213 , 454 , 722, 1, 0, 0
214 , 363 , 724, 0, 0, 0
215 , 321 , 742, 5, 0, 6
216 , 394 , 741, 1, 0, 0
217 , 294 , 743, 1, 0, 0
218 , 484 , 740, 0, 4, 0
219 , 151 , 747, 0, 0, 0
220 , 454 , 755, 3, 0, 0
221 , 532 , 757, 3, 0, 0
222 , 100 , 755, 0, 0, 0
223 , 80 , 754, 0, 0, 0
224 , 131 , 762, 1, 0, 0
225 , 512 , 755, 2, 0, 0
226 , 785 , 758, 0, 0, 3
227 , 286 , 763, 0, 0, 0
228 , 499 , 780, 0, 2, 0
229 , 320 , 775, 3, 0, 4
230 , 71 , 776, 0, 0, 0
231 , 431 , 786, 0, 0, 0
232 , 45 , 786, 2, 0, 0
233 , 411 , 792, 0, 0, 0
234 , 248 , 794, 0, 0, 0
235 , 535 , 794, 0, 0, 0
