index,X,Y,EGFR,PDGFRA,CDK4
1 , 616 , 19, 1, 1, 0
2 , 140 , 32, 0, 0, 0
3 , 36 , 45, 1, 1, 0
4 , 583 , 48, 0, 1, 0
5 , 144 , 50, 0, 0, 0
6 , 30 , 66, 2, 0, 0
7 , 608 , 66, 0, 6, 0
8 , 482 , 75, 0, 10, 0
9 , 306 , 81, 1, 0, 2
10 , 747 , 81, 0, 1, 0
11 , 528 , 96, 2, 19, 33
12 , 258 , 90, 2, 0, 0
13 , 54 , 93, 2, 0, 1
14 , 143 , 111, 8, 0, 6
15 , 596 , 101, 2, 7, 2
16 , 60 , 122, 0, 0, 2
17 , 612 , 114, 2, 5, 0
18 , 282 , 121, 8, 6, 8
19 , 400 , 123, 1, 2, 1
20 , 145 , 143, 4, 0, 15
21 , 315 , 141, 0, 1, 0
22 , 272 , 149, 3, 3, 2
23 , 322 , 163, 1, 0, 0
24 , 379 , 169, 5, 2, 4
25 , 256 , 182, 1, 1, 1
26 , 77 , 187, 0, 0, 0
27 , 473 , 195, 7, 10, 5
28 , 144 , 199, 1, 1, 1
29 , 348 , 208, 9, 1, 4
30 , 548 , 210, 0, 0, 0
31 , 630 , 235, 3, 15, 2
32 , 53 , 236, 0, 1, 11
33 , 80 , 241, 3, 0, 3
34 , 315 , 259, 3, 2, 13
35 , 603 , 269, 1, 7, 8
36 , 138 , 268, 3, 0, 1
37 , 419 , 279, 11, 0, 5
38 , 309 , 275, 7, 1, 13
39 , 777 , 290, 0, 5, 0
40 , 624 , 286, 1, 5, 1
41 , 752 , 285, 0, 2, 0
42 , 171 , 292, 1, 0, 4
43 , 109 , 294, 4, 1, 5
44 , 207 , 301, 2, 0, 0
45 , 61 , 302, 8, 0, 5
46 , 675 , 319, 1, 1, 1
47 , 16 , 318, 3, 0, 2
48 , 66 , 328, 0, 0, 0
49 , 223 , 333, 1, 0, 0
50 , 167 , 340, 10, 0, 5
51 , 492 , 339, 5, 5, 5
52 , 707 , 348, 1, 5, 1
53 , 511 , 357, 14, 5, 10
54 , 250 , 358, 5, 0, 1
55 , 230 , 383, 13, 4, 14
56 , 19 , 386, 1, 1, 3
57 , 651 , 383, 2, 1, 1
58 , 614 , 383, 6, 2, 1
59 , 598 , 388, 4, 3, 7
60 , 180 , 400, 2, 0, 1
61 , 70 , 406, 13, 1, 3
62 , 17 , 425, 3, 1, 3
63 , 422 , 431, 3, 0, 0
64 , 731 , 449, 2, 8, 0
65 , 374 , 449, 0, 0, 0
66 , 594 , 456, 3, 0, 1
67 , 631 , 463, 3, 2, 9
68 , 421 , 460, 2, 1, 0
69 , 106 , 463, 0, 0, 0
70 , 214 , 473, 6, 0, 1
71 , 189 , 483, 8, 4, 12
72 , 521 , 484, 1, 0, 2
73 , 291 , 484, 8, 3, 2
74 , 30 , 484, 2, 0, 0
75 , 401 , 492, 3, 1, 5
76 , 12 , 492, 8, 7, 11
77 , 219 , 493, 3, 0, 3
78 , 76 , 501, 1, 0, 1
79 , 120 , 496, 1, 2, 1
80 , 531 , 515, 1, 9, 0
81 , 462 , 505, 10, 3, 6
82 , 137 , 511, 4, 3, 2
83 , 491 , 520, 0, 0, 0
84 , 467 , 531, 2, 5, 0
85 , 181 , 534, 3, 0, 5
86 , 494 , 539, 1, 2, 0
87 , 176 , 556, 3, 0, 1
88 , 676 , 562, 4, 5, 3
89 , 46 , 573, 5, 0, 8
90 , 277 , 571, 0, 0, 0
91 , 465 , 567, 5, 2, 6
92 , 17 , 579, 1, 1, 2
93 , 128 , 576, 0, 0, 0
94 , 394 , 575, 0, 0, 0
95 , 650 , 589, 3, 3, 1
96 , 632 , 596, 0, 4, 0
97 , 449 , 597, 14, 2, 6
98 , 111 , 596, 1, 0, 0
99 , 130 , 597, 0, 0, 0
100 , 503 , 598, 8, 2, 1
101 , 254 , 605, 3, 0, 1
102 , 51 , 605, 2, 0, 0
103 , 279 , 610, 6, 0, 1
104 , 32 , 618, 0, 1, 0
105 , 437 , 629, 19, 0, 11
106 , 236 , 632, 9, 2, 5
107 , 622 , 630, 2, 6, 2
108 , 786 , 633, 10, 2, 0
109 , 106 , 642, 2, 0, 1
110 , 264 , 645, 1, 2, 0
111 , 128 , 650, 0, 0, 0
112 , 447 , 651, 14, 0, 5
113 , 650 , 658, 7, 1, 5
114 , 158 , 659, 1, 1, 0
115 , 598 , 655, 2, 1, 0
116 , 764 , 658, 1, 5, 1
117 , 264 , 669, 3, 1, 2
118 , 19 , 669, 3, 1, 1
119 , 606 , 672, 1, 0, 1
120 , 59 , 684, 7, 0, 2
121 , 715 , 691, 1, 0, 1
122 , 514 , 685, 2, 0, 2
123 , 580 , 688, 1, 2, 1
