index,X,Y,EGFR,PDGFRA,CDK4
1 , 26 , 6, 2, 0, 0
2 , 56 , 7, 0, 0, 0
3 , 158 , 10, 0, 0, 0
4 , 256 , 5, 0, 2, 0
5 , 299 , 5, 0, 0, 0
6 , 468 , 13, 2, 0, 0
7 , 491 , 7, 0, 0, 0
8 , 530 , 9, 8, 0, 0
9 , 708 , 20, 1, 0, 0
10 , 576 , 17, 0, 0, 9
11 , 118 , 19, 5, 0, 0
12 , 429 , 22, 0, 6, 0
13 , 503 , 26, 3, 0, 0
14 , 95 , 27, 6, 0, 0
15 , 597 , 27, 8, 0, 0
16 , 346 , 30, 0, 1, 0
17 , 313 , 34, 6, 0, 1
18 , 446 , 34, 0, 1, 0
19 , 762 , 39, 5, 0, 0
20 , 541 , 38, 2, 0, 0
21 , 426 , 45, 0, 9, 0
22 , 635 , 48, 8, 0, 0
23 , 681 , 47, 8, 0, 0
24 , 123 , 48, 7, 1, 0
25 , 786 , 52, 2, 0, 0
26 , 737 , 48, 9, 0, 0
27 , 288 , 50, 1, 0, 1
28 , 495 , 51, 2, 0, 0
29 , 556 , 60, 10, 0, 1
30 , 308 , 66, 7, 0, 1
31 , 346 , 66, 5, 0, 0
32 , 152 , 59, 6, 0, 0
33 , 473 , 79, 0, 2, 0
34 , 417 , 74, 0, 3, 0
35 , 436 , 84, 1, 5, 0
36 , 665 , 86, 14, 0, 1
37 , 264 , 84, 1, 0, 1
38 , 576 , 82, 9, 0, 0
39 , 158 , 94, 2, 0, 0
40 , 500 , 85, 2, 0, 0
41 , 630 , 84, 1, 0, 0
42 , 187 , 88, 7, 0, 0
43 , 727 , 91, 3, 0, 0
44 , 34 , 93, 2, 0, 0
45 , 286 , 96, 12, 0, 1
46 , 351 , 95, 1, 0, 4
47 , 125 , 97, 0, 0, 1
48 , 224 , 102, 5, 0, 1
49 , 104 , 103, 0, 0, 3
50 , 518 , 109, 3, 0, 2
51 , 540 , 106, 2, 0, 0
52 , 13 , 113, 2, 0, 0
53 , 318 , 106, 10, 0, 0
54 , 50 , 110, 3, 0, 0
55 , 378 , 111, 4, 0, 2
56 , 627 , 111, 11, 0, 0
57 , 721 , 120, 17, 0, 0
58 , 412 , 118, 12, 0, 0
59 , 756 , 116, 4, 0, 0
60 , 194 , 122, 0, 0, 5
61 , 657 , 127, 12, 0, 4
62 , 431 , 122, 6, 0, 0
63 , 80 , 127, 0, 0, 0
64 , 615 , 135, 13, 0, 0
65 , 358 , 138, 8, 0, 4
66 , 211 , 142, 9, 0, 4
67 , 585 , 139, 2, 0, 2
68 , 26 , 140, 9, 0, 0
69 , 111 , 146, 0, 0, 6
70 , 445 , 136, 2, 0, 1
71 , 261 , 149, 5, 0, 5
72 , 761 , 146, 4, 0, 0
73 , 401 , 150, 13, 0, 2
74 , 77 , 147, 3, 0, 0
75 , 458 , 156, 12, 0, 2
76 , 661 , 155, 2, 0, 1
77 , 629 , 155, 6, 0, 4
78 , 158 , 160, 0, 0, 5
79 , 711 , 159, 4, 0, 0
80 , 681 , 163, 13, 0, 0
81 , 19 , 164, 3, 0, 0
82 , 430 , 168, 1, 0, 3
83 , 492 , 162, 4, 0, 0
84 , 544 , 170, 16, 0, 0
85 , 289 , 167, 9, 0, 0
86 , 308 , 168, 6, 0, 0
87 , 128 , 173, 1, 1, 0
88 , 750 , 176, 20, 0, 1
89 , 270 , 174, 2, 0, 3
90 , 62 , 174, 3, 0, 0
91 , 232 , 188, 5, 0, 3
