index,X,Y,EGFR,PDGFRA,CDK4
1 , 171 , 15, 4, 0, 0
2 , 214 , 15, 2, 0, 1
3 , 233 , 7, 1, 0, 0
4 , 278 , 12, 1, 0, 0
5 , 401 , 19, 9, 0, 6
6 , 439 , 22, 13, 0, 6
7 , 476 , 18, 7, 0, 2
8 , 670 , 11, 2, 0, 0
9 , 207 , 44, 9, 0, 2
10 , 316 , 34, 9, 0, 2
11 , 730 , 44, 3, 0, 0
12 , 242 , 46, 6, 0, 0
13 , 10 , 46, 4, 0, 0
14 , 281 , 51, 5, 0, 0
15 , 165 , 44, 2, 0, 1
16 , 75 , 51, 4, 0, 0
17 , 392 , 55, 8, 2, 4
18 , 434 , 54, 2, 0, 1
19 , 453 , 61, 6, 1, 3
20 , 157 , 66, 4, 0, 0
21 , 414 , 78, 9, 3, 3
22 , 329 , 70, 7, 0, 11
23 , 130 , 78, 6, 1, 1
24 , 361 , 73, 7, 1, 1
25 , 14 , 74, 1, 0, 0
26 , 235 , 71, 2, 0, 0
27 , 716 , 90, 4, 0, 8
28 , 299 , 79, 11, 0, 0
29 , 569 , 76, 0, 0, 0
30 , 532 , 79, 1, 0, 0
31 , 103 , 84, 3, 1, 2
32 , 477 , 101, 5, 0, 10
33 , 18 , 89, 1, 0, 0
34 , 196 , 85, 4, 0, 1
35 , 219 , 89, 7, 0, 2
36 , 452 , 98, 7, 0, 4
37 , 392 , 95, 6, 1, 0
38 , 75 , 106, 4, 0, 3
39 , 604 , 100, 0, 0, 0
40 , 291 , 110, 12, 1, 1
41 , 175 , 111, 8, 0, 0
42 , 246 , 108, 4, 0, 0
43 , 699 , 109, 1, 1, 4
44 , 417 , 113, 6, 1, 0
45 , 440 , 120, 9, 0, 1
46 , 200 , 122, 5, 0, 2
47 , 518 , 121, 3, 0, 9
48 , 36 , 125, 1, 0, 1
49 , 377 , 130, 2, 0, 6
50 , 235 , 138, 11, 0, 9
51 , 316 , 135, 6, 2, 0
52 , 684 , 137, 0, 2, 7
53 , 409 , 136, 6, 0, 0
54 , 482 , 146, 13, 0, 6
55 , 46 , 141, 2, 0, 0
56 , 109 , 141, 5, 0, 2
57 , 176 , 146, 6, 1, 0
58 , 286 , 158, 4, 1, 2
59 , 84 , 154, 6, 0, 0
60 , 580 , 170, 1, 2, 0
61 , 381 , 163, 6, 0, 5
62 , 421 , 158, 2, 0, 1
63 , 540 , 161, 0, 1, 0
64 , 24 , 163, 8, 0, 1
65 , 230 , 168, 9, 0, 2
66 , 635 , 173, 5, 4, 3
67 , 266 , 170, 8, 0, 0
68 , 98 , 179, 8, 0, 4
69 , 658 , 191, 8, 0, 6
70 , 350 , 179, 4, 0, 2
71 , 514 , 184, 0, 0, 0
72 , 316 , 190, 14, 0, 2
73 , 486 , 191, 3, 1, 7
74 , 19 , 195, 7, 0, 2
75 , 714 , 188, 3, 0, 1
76 , 239 , 201, 7, 0, 8
77 , 695 , 197, 2, 1, 5
78 , 429 , 208, 5, 0, 8
79 , 397 , 217, 12, 0, 8
80 , 358 , 203, 3, 0, 3
81 , 607 , 208, 3, 0, 1
82 , 275 , 220, 9, 0, 2
83 , 149 , 222, 9, 0, 3
84 , 51 , 217, 8, 0, 0
85 , 301 , 223, 6, 0, 7
86 , 673 , 215, 7, 2, 0
87 , 360 , 224, 7, 0, 1
88 , 739 , 224, 1, 0, 3
89 , 486 , 233, 0, 0, 0
90 , 655 , 238, 2, 0, 9
91 , 12 , 261, 12, 0, 0
92 , 243 , 241, 9, 0, 2
93 , 343 , 251, 9, 0, 8
94 , 48 , 243, 0, 0, 6
95 , 194 , 271, 17, 0, 19
96 , 152 , 260, 4, 0, 2
97 , 382 , 252, 7, 0, 5
98 , 459 , 252, 1, 0, 3
99 , 123 , 262, 14, 0, 1
100 , 231 , 267, 11, 0, 2
101 , 667 , 261, 5, 1, 7
102 , 242 , 297, 28, 0, 8
103 , 295 , 280, 7, 0, 11
104 , 67 , 287, 10, 0, 2
105 , 690 , 313, 25, 2, 54
106 , 91 , 287, 16, 0, 2
107 , 665 , 279, 3, 1, 0
108 , 398 , 294, 9, 0, 3
109 , 124 , 288, 8, 0, 9
110 , 734 , 306, 9, 0, 1
111 , 277 , 301, 7, 0, 1
112 , 337 , 314, 8, 0, 6
113 , 574 , 314, 0, 0, 0
114 , 189 , 312, 6, 0, 6
115 , 302 , 316, 7, 0, 1
116 , 623 , 321, 11, 0, 10
117 , 445 , 314, 1, 0, 0
118 , 104 , 318, 3, 1, 0
119 , 31 , 318, 0, 0, 0
