index,X,Y,EGFR,PDGFRA,CDK4
1 , 231 , 9, 1, 0, 0
2 , 331 , 16, 2, 3, 0
3 , 517 , 19, 4, 1, 1
4 , 246 , 26, 3, 1, 1
5 , 579 , 46, 6, 14, 4
6 , 169 , 35, 7, 5, 6
7 , 617 , 35, 2, 0, 1
8 , 431 , 36, 4, 1, 1
9 , 202 , 41, 3, 2, 1
10 , 486 , 46, 2, 2, 0
11 , 222 , 38, 3, 3, 1
12 , 181 , 56, 1, 1, 3
13 , 286 , 69, 4, 2, 1
14 , 188 , 73, 2, 1, 3
15 , 541 , 83, 2, 4, 0
16 , 250 , 95, 3, 5, 6
17 , 746 , 88, 1, 0, 0
18 , 182 , 97, 4, 0, 5
19 , 227 , 103, 2, 3, 2
20 , 522 , 102, 2, 0, 0
21 , 339 , 107, 3, 3, 1
22 , 153 , 105, 2, 0, 1
23 , 364 , 111, 6, 0, 0
24 , 551 , 130, 9, 8, 4
25 , 718 , 137, 9, 5, 4
26 , 414 , 129, 5, 4, 0
27 , 581 , 126, 4, 2, 7
28 , 381 , 126, 0, 3, 0
29 , 160 , 125, 1, 0, 2
30 , 284 , 142, 6, 4, 2
31 , 330 , 139, 7, 11, 0
32 , 532 , 144, 0, 0, 1
33 , 656 , 158, 2, 6, 1
34 , 87 , 154, 6, 1, 1
35 , 499 , 149, 3, 0, 0
36 , 180 , 149, 0, 0, 3
37 , 241 , 162, 3, 2, 4
38 , 691 , 173, 3, 4, 1
39 , 66 , 176, 1, 4, 4
40 , 569 , 184, 5, 4, 2
41 , 731 , 179, 2, 1, 1
42 , 606 , 204, 3, 7, 5
43 , 660 , 189, 3, 3, 2
44 , 48 , 187, 2, 0, 0
45 , 377 , 198, 2, 0, 0
46 , 573 , 218, 8, 0, 6
47 , 232 , 214, 1, 2, 0
48 , 373 , 214, 1, 2, 2
49 , 534 , 225, 4, 3, 5
50 , 789 , 228, 1, 0, 2
51 , 626 , 234, 2, 4, 2
52 , 95 , 241, 1, 11, 2
53 , 148 , 236, 3, 3, 8
54 , 546 , 241, 4, 6, 0
55 , 606 , 257, 14, 8, 7
56 , 665 , 253, 3, 2, 4
57 , 187 , 245, 3, 1, 5
58 , 714 , 255, 0, 0, 1
59 , 31 , 250, 0, 0, 0
60 , 510 , 274, 12, 18, 10
61 , 395 , 265, 4, 4, 0
62 , 90 , 285, 2, 10, 2
63 , 45 , 270, 2, 1, 0
64 , 20 , 278, 2, 5, 1
65 , 444 , 275, 8, 9, 5
66 , 697 , 279, 1, 1, 2
67 , 743 , 289, 6, 3, 1
68 , 593 , 317, 18, 31, 28
69 , 131 , 305, 8, 11, 17
70 , 402 , 296, 5, 4, 1
71 , 496 , 307, 8, 0, 4
72 , 41 , 326, 4, 8, 0
73 , 765 , 319, 5, 0, 2
74 , 162 , 326, 2, 4, 1
75 , 10 , 333, 3, 3, 1
76 , 184 , 327, 7, 1, 0
77 , 70 , 324, 1, 1, 0
78 , 475 , 333, 5, 0, 3
79 , 391 , 335, 1, 2, 0
