index,X,Y,EGFR,PDGFRA,CDK4
1 , 113 , 18, 4, 4, 13
2 , 423 , 34, 12, 1, 29
3 , 597 , 11, 3, 0, 11
4 , 466 , 24, 7, 0, 19
5 , 563 , 28, 3, 2, 5
6 , 351 , 26, 4, 1, 5
7 , 164 , 42, 4, 3, 13
8 , 191 , 42, 2, 1, 7
9 , 382 , 46, 7, 1, 10
10 , 273 , 41, 4, 0, 15
11 , 239 , 44, 2, 1, 8
12 , 352 , 58, 4, 2, 18
13 , 399 , 63, 4, 1, 6
14 , 730 , 55, 2, 0, 6
15 , 303 , 61, 2, 1, 4
16 , 267 , 68, 4, 8, 15
17 , 148 , 69, 2, 3, 12
18 , 660 , 78, 3, 2, 11
19 , 246 , 84, 5, 2, 9
20 , 287 , 93, 2, 1, 8
21 , 376 , 95, 6, 4, 21
22 , 637 , 100, 3, 6, 7
23 , 685 , 106, 2, 5, 8
24 , 85 , 117, 8, 0, 17
25 , 233 , 109, 3, 1, 9
26 , 663 , 126, 7, 1, 10
27 , 789 , 122, 1, 0, 3
28 , 610 , 127, 5, 1, 14
29 , 287 , 144, 4, 1, 32
30 , 158 , 136, 1, 1, 9
31 , 242 , 145, 4, 2, 22
32 , 457 , 138, 1, 0, 11
33 , 356 , 149, 4, 2, 12
34 , 63 , 151, 4, 0, 6
35 , 608 , 157, 5, 3, 15
36 , 119 , 154, 2, 6, 6
37 , 393 , 163, 9, 1, 31
38 , 550 , 156, 5, 3, 4
39 , 734 , 172, 7, 2, 27
40 , 156 , 177, 1, 1, 11
41 , 766 , 175, 3, 1, 9
42 , 62 , 177, 4, 2, 11
43 , 561 , 174, 1, 1, 5
44 , 246 , 189, 0, 1, 1
45 , 332 , 199, 6, 0, 31
46 , 17 , 195, 0, 4, 1
47 , 117 , 205, 5, 1, 15
48 , 302 , 205, 1, 1, 6
49 , 270 , 221, 9, 8, 11
50 , 671 , 217, 5, 2, 17
51 , 167 , 222, 5, 2, 23
52 , 498 , 221, 5, 1, 22
53 , 745 , 224, 2, 4, 8
54 , 531 , 220, 0, 0, 2
55 , 708 , 230, 11, 0, 29
56 , 555 , 224, 4, 0, 7
57 , 309 , 233, 5, 6, 17
58 , 428 , 234, 7, 3, 15
59 , 604 , 241, 9, 1, 15
60 , 634 , 255, 6, 3, 15
61 , 521 , 259, 8, 6, 24
62 , 419 , 261, 5, 1, 14
63 , 746 , 251, 5, 2, 12
64 , 281 , 266, 16, 3, 27
65 , 387 , 263, 4, 0, 10
66 , 109 , 262, 6, 0, 10
67 , 80 , 271, 7, 6, 15
68 , 551 , 272, 5, 2, 33
69 , 677 , 264, 3, 0, 16
70 , 607 , 275, 6, 3, 15
71 , 318 , 288, 11, 4, 25
72 , 577 , 279, 4, 2, 7
73 , 755 , 276, 5, 2, 14
74 , 489 , 282, 5, 1, 13
75 , 703 , 285, 12, 6, 20
76 , 394 , 302, 7, 4, 19
77 , 555 , 300, 0, 0, 7
78 , 15 , 308, 4, 2, 15
79 , 522 , 301, 1, 1, 9
80 , 682 , 302, 4, 0, 6
81 , 616 , 319, 4, 5, 14
82 , 375 , 319, 6, 0, 11
83 , 480 , 323, 4, 0, 6
84 , 764 , 320, 7, 4, 17
85 , 61 , 318, 4, 4, 6
86 , 792 , 327, 0, 1, 4
87 , 408 , 326, 2, 2, 11
88 , 656 , 340, 8, 5, 18
89 , 512 , 352, 16, 0, 23
90 , 577 , 350, 13, 19, 42
91 , 70 , 351, 7, 9, 14
92 , 37 , 346, 6, 1, 12
93 , 94 , 343, 3, 1, 7
94 , 292 , 359, 5, 0, 13
95 , 363 , 353, 7, 0, 28
96 , 477 , 358, 10, 3, 16
97 , 10 , 368, 3, 11, 14
98 , 261 , 380, 7, 2, 17
99 , 646 , 375, 10, 4, 11
100 , 157 , 394, 7, 13, 11
101 , 791 , 401, 5, 3, 15
102 , 624 , 396, 3, 0, 6
103 , 208 , 416, 6, 2, 35
104 , 468 , 405, 4, 3, 9
105 , 313 , 420, 10, 23, 35
106 , 730 , 430, 11, 1, 17
107 , 626 , 428, 4, 2, 7
108 , 453 , 431, 6, 2, 22
109 , 767 , 441, 7, 7, 13
110 , 651 , 444, 6, 2, 21
111 , 551 , 465, 25, 19, 53
112 , 511 , 449, 2, 3, 9
113 , 172 , 452, 4, 1, 7
114 , 195 , 446, 3, 1, 12
115 , 790 , 454, 3, 0, 11
116 , 9 , 457, 5, 0, 13
117 , 690 , 473, 6, 1, 12
118 , 193 , 470, 6, 2, 9
119 , 613 , 474, 10, 1, 22
120 , 725 , 497, 13, 2, 23
121 , 353 , 520, 15, 4, 28
122 , 641 , 503, 7, 5, 13
123 , 449 , 502, 2, 0, 15
124 , 599 , 504, 6, 1, 17
125 , 25 , 500, 1, 0, 2
126 , 521 , 506, 0, 1, 10
127 , 425 , 515, 1, 1, 1
128 , 506 , 512, 3, 0, 11
129 , 313 , 525, 4, 5, 11
130 , 544 , 521, 0, 2, 0
131 , 272 , 531, 0, 1, 5
132 , 655 , 530, 1, 1, 1
133 , 219 , 540, 12, 5, 19
134 , 148 , 555, 6, 0, 12
135 , 192 , 555, 8, 3, 10
136 , 488 , 550, 4, 4, 11
137 , 247 , 551, 5, 0, 16
138 , 7 , 561, 8, 3, 12
139 , 263 , 561, 3, 0, 5
140 , 553 , 579, 8, 0, 18
