index,X,Y,EGFR,PDGFRA,CDK4
1 , 503 , 14, 8, 0, 6
2 , 649 , 14, 1, 0, 1
3 , 231 , 21, 5, 0, 7
4 , 250 , 35, 8, 0, 11
5 , 481 , 30, 2, 2, 7
6 , 320 , 48, 7, 0, 12
7 , 476 , 52, 5, 0, 4
8 , 260 , 56, 1, 0, 9
9 , 188 , 67, 4, 0, 8
10 , 593 , 70, 7, 0, 5
11 , 400 , 76, 5, 0, 5
12 , 466 , 75, 2, 0, 6
13 , 438 , 78, 7, 0, 9
14 , 136 , 81, 3, 0, 3
15 , 219 , 113, 19, 0, 24
16 , 78 , 89, 2, 0, 3
17 , 420 , 96, 5, 0, 5
18 , 168 , 112, 10, 1, 19
19 , 610 , 105, 5, 0, 4
20 , 350 , 109, 4, 1, 19
21 , 706 , 107, 8, 0, 5
22 , 508 , 120, 1, 1, 14
23 , 560 , 119, 0, 0, 7
24 , 459 , 135, 5, 0, 14
25 , 408 , 125, 2, 0, 8
26 , 268 , 132, 5, 0, 7
27 , 576 , 143, 1, 0, 12
28 , 429 , 143, 2, 0, 4
29 , 618 , 148, 2, 0, 6
30 , 214 , 153, 4, 0, 4
31 , 659 , 158, 3, 0, 3
32 , 440 , 163, 10, 1, 7
33 , 721 , 170, 4, 0, 8
34 , 183 , 161, 1, 0, 2
35 , 325 , 162, 3, 0, 7
36 , 73 , 170, 9, 0, 1
37 , 138 , 166, 2, 0, 0
38 , 117 , 176, 7, 0, 6
39 , 364 , 183, 9, 0, 10
40 , 32 , 179, 1, 0, 1
41 , 564 , 175, 4, 0, 7
42 , 207 , 184, 2, 0, 9
43 , 531 , 176, 3, 0, 2
44 , 328 , 190, 9, 1, 6
45 , 512 , 186, 1, 0, 6
46 , 412 , 195, 5, 0, 15
47 , 171 , 201, 6, 0, 14
48 , 79 , 189, 2, 0, 2
49 , 142 , 191, 2, 1, 0
50 , 580 , 190, 7, 0, 1
51 , 255 , 211, 10, 0, 14
52 , 103 , 196, 4, 0, 4
53 , 534 , 205, 10, 2, 9
54 , 228 , 212, 4, 0, 9
55 , 87 , 211, 4, 0, 2
56 , 392 , 211, 4, 0, 3
57 , 331 , 233, 7, 1, 20
58 , 374 , 223, 4, 0, 13
59 , 516 , 243, 11, 0, 18
60 , 10 , 224, 4, 0, 1
61 , 447 , 238, 10, 1, 14
62 , 292 , 231, 10, 0, 5
63 , 47 , 221, 1, 0, 1
64 , 483 , 238, 7, 0, 8
65 , 745 , 230, 4, 0, 2
66 , 567 , 244, 7, 0, 12
67 , 209 , 233, 6, 0, 5
68 , 163 , 261, 8, 0, 10
69 , 779 , 245, 8, 1, 9
70 , 664 , 258, 2, 0, 19
71 , 368 , 254, 1, 0, 6
72 , 270 , 250, 9, 0, 1
73 , 192 , 254, 3, 0, 5
74 , 221 , 267, 10, 1, 4
75 , 549 , 270, 8, 0, 3
76 , 130 , 268, 7, 1, 3
77 , 396 , 274, 13, 0, 10
78 , 77 , 263, 6, 0, 4
79 , 297 , 281, 11, 0, 12
80 , 268 , 277, 6, 0, 3
81 , 424 , 280, 5, 0, 2
82 , 98 , 287, 5, 1, 12
83 , 190 , 290, 12, 1, 4
84 , 331 , 317, 18, 0, 14
85 , 714 , 281, 0, 0, 5
86 , 563 , 305, 9, 0, 9
87 , 591 , 291, 4, 0, 10
88 , 27 , 293, 2, 1, 0
89 , 477 , 308, 12, 0, 5
90 , 228 , 327, 15, 0, 5
91 , 664 , 307, 5, 1, 9
92 , 280 , 319, 11, 0, 5
93 , 47 , 321, 9, 1, 1
94 , 118 , 319, 1, 3, 0
95 , 509 , 354, 13, 2, 16
96 , 616 , 320, 1, 0, 5
97 , 375 , 366, 19, 2, 34
98 , 587 , 324, 9, 0, 2
