index,X,Y,EGFR,PDGFRA,CDK4
1 , 252 , 15, 5, 0, 1
2 , 279 , 14, 4, 0, 1
3 , 672 , 11, 7, 0, 2
4 , 744 , 14, 0, 1, 0
5 , 767 , 20, 0, 0, 0
6 , 386 , 25, 3, 0, 0
7 , 318 , 42, 2, 0, 8
8 , 349 , 43, 3, 1, 1
9 , 651 , 45, 2, 0, 9
10 , 749 , 46, 0, 4, 0
11 , 260 , 46, 1, 0, 4
12 , 392 , 48, 5, 1, 1
13 , 293 , 60, 0, 0, 6
14 , 124 , 60, 0, 0, 10
15 , 307 , 64, 2, 0, 0
16 , 86 , 76, 3, 0, 5
17 , 249 , 79, 2, 0, 6
18 , 575 , 85, 0, 0, 35
19 , 395 , 86, 1, 0, 7
20 , 608 , 89, 7, 0, 0
21 , 21 , 91, 4, 0, 7
22 , 417 , 104, 0, 1, 30
23 , 379 , 109, 4, 0, 6
24 , 773 , 105, 0, 1, 0
25 , 305 , 114, 0, 0, 27
26 , 792 , 126, 0, 0, 0
27 , 543 , 117, 0, 0, 4
28 , 11 , 121, 5, 0, 0
29 , 33 , 129, 6, 0, 0
30 , 532 , 129, 1, 0, 5
31 , 601 , 133, 0, 0, 3
32 , 691 , 150, 3, 0, 9
33 , 320 , 152, 0, 0, 6
34 , 533 , 146, 0, 0, 6
35 , 356 , 154, 0, 0, 20
36 , 100 , 162, 0, 0, 39
37 , 30 , 157, 4, 0, 1
38 , 493 , 172, 2, 0, 10
39 , 733 , 170, 1, 0, 8
40 , 62 , 169, 0, 0, 1
41 , 392 , 179, 5, 1, 20
42 , 145 , 177, 5, 1, 9
43 , 228 , 174, 0, 0, 20
44 , 582 , 175, 2, 0, 3
45 , 603 , 183, 2, 0, 0
46 , 537 , 194, 3, 0, 34
47 , 458 , 179, 2, 0, 8
48 , 39 , 190, 0, 0, 9
49 , 777 , 202, 2, 0, 9
50 , 233 , 212, 2, 0, 24
51 , 445 , 211, 6, 0, 2
52 , 32 , 215, 6, 0, 3
53 , 680 , 225, 1, 3, 43
54 , 292 , 227, 2, 0, 11
55 , 199 , 229, 2, 0, 22
56 , 654 , 223, 0, 2, 6
57 , 575 , 230, 3, 0, 9
58 , 784 , 223, 3, 0, 3
59 , 611 , 230, 1, 0, 6
60 , 502 , 241, 3, 1, 3
61 , 428 , 242, 1, 0, 25
62 , 460 , 239, 2, 0, 12
63 , 180 , 251, 6, 0, 2
64 , 637 , 247, 0, 0, 10
65 , 724 , 248, 0, 0, 14
66 , 527 , 255, 2, 0, 3
67 , 5 , 256, 2, 0, 6
68 , 747 , 262, 4, 0, 9
69 , 481 , 266, 4, 0, 7
70 , 676 , 268, 0, 0, 19
71 , 284 , 278, 4, 0, 5
72 , 545 , 278, 8, 1, 9
73 , 652 , 275, 0, 1, 10
74 , 197 , 277, 5, 0, 14
75 , 310 , 278, 2, 0, 5
76 , 448 , 279, 2, 0, 3
77 , 390 , 284, 4, 0, 5
78 , 175 , 284, 0, 0, 11
79 , 352 , 295, 4, 0, 10
80 , 517 , 283, 6, 0, 3
81 , 624 , 295, 3, 1, 13
82 , 97 , 291, 1, 0, 5
83 , 418 , 302, 3, 0, 21
84 , 232 , 303, 5, 0, 3
85 , 463 , 312, 4, 0, 6
86 , 653 , 298, 3, 0, 4
87 , 90 , 323, 9, 0, 6
88 , 311 , 318, 0, 0, 20
89 , 582 , 312, 3, 0, 15
90 , 24 , 313, 5, 0, 6
91 , 497 , 322, 5, 0, 13
92 , 527 , 325, 2, 1, 7
93 , 138 , 319, 1, 0, 6
94 , 753 , 319, 0, 0, 8
95 , 663 , 332, 1, 0, 14
96 , 731 , 348, 5, 1, 11
97 , 609 , 336, 3, 0, 3
98 , 569 , 336, 3, 0, 3
99 , 433 , 350, 10, 0, 13
100 , 689 , 341, 1, 1, 15
101 , 247 , 348, 0, 0, 23
