index,X,Y,EGFR,PDGFRA,CDK4
1 , 76 , 12, 11, 0, 0
2 , 124 , 11, 0, 0, 1
3 , 232 , 14, 3, 0, 1
4 , 369 , 6, 4, 0, 1
5 , 412 , 15, 1, 0, 9
6 , 536 , 8, 0, 1, 0
7 , 760 , 7, 3, 0, 0
8 , 782 , 10, 0, 0, 0
9 , 203 , 14, 6, 0, 0
10 , 465 , 24, 1, 1, 0
11 , 312 , 29, 17, 0, 0
12 , 270 , 32, 8, 1, 0
13 , 530 , 38, 3, 0, 7
14 , 789 , 33, 7, 0, 0
15 , 35 , 53, 0, 0, 0
16 , 348 , 42, 1, 0, 0
17 , 151 , 60, 2, 1, 0
18 , 467 , 55, 1, 0, 2
19 , 489 , 59, 1, 4, 2
20 , 109 , 60, 7, 0, 0
21 , 627 , 64, 3, 0, 0
22 , 453 , 71, 0, 0, 1
23 , 82 , 73, 8, 0, 0
24 , 335 , 73, 2, 0, 3
25 , 55 , 70, 7, 0, 0
26 , 426 , 84, 3, 3, 5
27 , 796 , 77, 2, 2, 0
28 , 651 , 78, 2, 0, 0
29 , 582 , 96, 2, 0, 3
30 , 502 , 88, 15, 1, 0
31 , 107 , 90, 12, 0, 0
32 , 135 , 94, 7, 0, 0
33 , 464 , 96, 1, 0, 1
34 , 324 , 108, 5, 0, 0
35 , 194 , 112, 4, 0, 0
36 , 646 , 122, 1, 0, 3
37 , 544 , 119, 8, 0, 2
38 , 438 , 122, 9, 0, 0
39 , 480 , 145, 28, 0, 8
40 , 100 , 126, 3, 0, 0
41 , 780 , 128, 10, 0, 0
42 , 570 , 132, 9, 0, 2
43 , 712 , 140, 3, 1, 4
44 , 80 , 135, 1, 0, 3
45 , 306 , 152, 22, 3, 3
46 , 164 , 147, 15, 2, 3
47 , 355 , 137, 0, 0, 1
48 , 239 , 143, 1, 0, 0
49 , 642 , 149, 0, 0, 2
50 , 32 , 162, 2, 0, 1
51 , 687 , 171, 2, 0, 6
52 , 78 , 164, 2, 2, 0
53 , 634 , 172, 5, 0, 1
54 , 515 , 184, 3, 0, 5
55 , 586 , 182, 2, 0, 0
56 , 786 , 175, 6, 0, 0
57 , 79 , 186, 2, 1, 1
58 , 407 , 186, 5, 1, 2
59 , 608 , 180, 0, 0, 1
60 , 449 , 194, 1, 0, 6
61 , 783 , 191, 4, 0, 0
62 , 7 , 196, 9, 1, 0
63 , 641 , 200, 2, 0, 1
64 , 492 , 209, 7, 2, 2
65 , 120 , 214, 7, 1, 2
66 , 409 , 214, 4, 0, 2
67 , 468 , 220, 2, 0, 7
68 , 660 , 225, 4, 1, 4
69 , 734 , 215, 1, 1, 5
70 , 785 , 214, 2, 1, 1
71 , 279 , 227, 20, 1, 0
72 , 388 , 220, 2, 0, 1
73 , 345 , 227, 9, 0, 3
74 , 522 , 227, 2, 0, 4
75 , 11 , 233, 2, 0, 0
76 , 149 , 240, 13, 0, 1
77 , 205 , 234, 8, 0, 5
78 , 57 , 238, 10, 1, 1
79 , 567 , 235, 2, 0, 6
80 , 321 , 233, 5, 0, 3
81 , 424 , 233, 4, 0, 2
82 , 554 , 254, 2, 1, 14
83 , 735 , 256, 3, 0, 5
84 , 477 , 257, 5, 0, 3
85 , 82 , 257, 3, 1, 0
86 , 39 , 262, 8, 0, 0
87 , 306 , 260, 13, 2, 1
88 , 591 , 260, 0, 0, 4
89 , 197 , 271, 8, 1, 6
90 , 766 , 267, 1, 0, 3
91 , 398 , 267, 5, 0, 1
92 , 649 , 273, 13, 1, 7
93 , 239 , 278, 9, 1, 2
94 , 442 , 274, 8, 2, 2
95 , 615 , 278, 7, 1, 0
96 , 116 , 275, 3, 0, 6
97 , 365 , 277, 5, 1, 9
98 , 782 , 278, 3, 1, 1
99 , 66 , 279, 1, 0, 1
100 , 141 , 294, 4, 0, 6
101 , 291 , 287, 9, 1, 1
102 , 700 , 300, 4, 0, 8
103 , 335 , 299, 7, 1, 1
104 , 602 , 297, 2, 1, 5
105 , 793 , 296, 5, 0, 0
106 , 55 , 300, 9, 0, 2
107 , 767 , 311, 4, 0, 5
108 , 180 , 300, 6, 0, 0
109 , 235 , 314, 15, 0, 3
110 , 381 , 311, 6, 0, 3
111 , 315 , 315, 9, 2, 0
112 , 640 , 322, 5, 5, 6
113 , 353 , 324, 1, 0, 7
114 , 446 , 332, 9, 3, 2
115 , 167 , 321, 0, 0, 8
116 , 688 , 320, 2, 2, 0
117 , 518 , 323, 9, 2, 2
118 , 291 , 324, 3, 0, 2
119 , 126 , 323, 1, 0, 0
120 , 409 , 341, 12, 1, 2
121 , 15 , 336, 11, 1, 0
122 , 762 , 336, 0, 0, 9
123 , 201 , 334, 4, 1, 0
124 , 792 , 339, 1, 0, 1
