index,X,Y,EGFR,PDGFRA,CDK4
1 , 525 , 5, 5, 0, 0
2 , 337 , 19, 11, 0, 0
3 , 376 , 28, 10, 1, 0
4 , 252 , 29, 6, 2, 0
5 , 585 , 47, 3, 3, 0
6 , 236 , 49, 8, 1, 0
7 , 332 , 54, 6, 1, 1
8 , 525 , 60, 6, 2, 1
9 , 278 , 59, 3, 0, 1
10 , 445 , 74, 3, 0, 8
11 , 354 , 74, 6, 3, 2
12 , 521 , 76, 2, 2, 0
13 , 254 , 83, 0, 4, 2
14 , 400 , 83, 4, 0, 2
15 , 298 , 84, 1, 3, 3
16 , 512 , 92, 0, 0, 5
17 , 343 , 95, 0, 3, 2
18 , 458 , 105, 7, 6, 2
19 , 372 , 103, 1, 4, 8
20 , 136 , 104, 5, 0, 0
21 , 416 , 102, 1, 0, 1
22 , 579 , 104, 3, 1, 4
23 , 325 , 107, 0, 1, 8
24 , 560 , 109, 0, 2, 7
25 , 214 , 116, 7, 1, 0
26 , 399 , 118, 2, 2, 0
27 , 279 , 115, 1, 2, 4
28 , 258 , 128, 6, 1, 0
29 , 511 , 123, 1, 0, 6
30 , 289 , 141, 8, 2, 1
31 , 558 , 133, 5, 2, 0
32 , 92 , 137, 6, 0, 0
33 , 224 , 138, 3, 1, 3
34 , 526 , 145, 5, 1, 4
35 , 407 , 155, 1, 12, 6
36 , 650 , 151, 4, 3, 1
37 , 545 , 147, 2, 2, 2
38 , 212 , 150, 3, 0, 1
39 , 262 , 152, 9, 1, 0
40 , 699 , 148, 3, 1, 0
41 , 767 , 161, 5, 0, 0
42 , 111 , 171, 2, 2, 0
43 , 626 , 163, 0, 6, 2
44 , 708 , 165, 3, 2, 0
45 , 354 , 168, 3, 7, 11
46 , 62 , 167, 5, 5, 0
47 , 426 , 177, 2, 4, 4
48 , 606 , 177, 0, 5, 6
49 , 286 , 171, 1, 0, 0
50 , 269 , 183, 2, 0, 6
51 , 706 , 185, 6, 1, 0
52 , 469 , 194, 0, 0, 13
53 , 211 , 192, 0, 0, 4
54 , 159 , 198, 0, 3, 6
55 , 442 , 194, 2, 1, 3
56 , 689 , 201, 1, 0, 4
57 , 102 , 202, 4, 1, 0
58 , 495 , 204, 0, 0, 11
59 , 295 , 215, 6, 3, 0
60 , 223 , 208, 3, 0, 1
61 , 428 , 215, 0, 1, 18
62 , 586 , 225, 6, 3, 5
63 , 716 , 215, 4, 0, 0
64 , 485 , 220, 6, 0, 1
65 , 327 , 227, 7, 1, 3
66 , 212 , 221, 0, 4, 3
67 , 65 , 228, 2, 1, 0
68 , 695 , 227, 0, 2, 3
69 , 170 , 229, 1, 4, 0
70 , 272 , 237, 1, 1, 3
71 , 11 , 242, 7, 0, 0
72 , 114 , 236, 2, 1, 0
73 , 218 , 238, 0, 2, 6
74 , 394 , 245, 0, 5, 13
75 , 348 , 243, 0, 1, 2
76 , 471 , 247, 3, 0, 3
77 , 626 , 251, 9, 3, 2
78 , 173 , 248, 2, 0, 1
79 , 794 , 252, 4, 0, 0
80 , 128 , 259, 0, 4, 9
81 , 756 , 263, 2, 4, 1
82 , 60 , 262, 2, 3, 0
83 , 103 , 266, 6, 0, 1
84 , 81 , 268, 4, 3, 2
85 , 271 , 262, 0, 6, 4
86 , 586 , 264, 2, 0, 0
87 , 307 , 268, 0, 1, 8
88 , 553 , 267, 4, 1, 5
89 , 474 , 270, 1, 3, 5
90 , 662 , 278, 0, 3, 4
91 , 681 , 271, 2, 0, 0
92 , 220 , 289, 5, 3, 5
93 , 546 , 285, 0, 1, 5
94 , 515 , 291, 2, 2, 4
95 , 609 , 292, 1, 0, 0
96 , 185 , 309, 5, 5, 8
97 , 552 , 302, 0, 4, 3
98 , 494 , 307, 2, 9, 11
99 , 572 , 307, 0, 1, 8
100 , 83 , 319, 2, 2, 3
101 , 258 , 328, 3, 5, 3
102 , 692 , 325, 4, 8, 5
103 , 11 , 323, 1, 5, 0
104 , 725 , 326, 5, 1, 3
105 , 388 , 331, 3, 0, 1
106 , 658 , 336, 1, 6, 2
107 , 556 , 336, 0, 0, 5
108 , 477 , 342, 3, 0, 3
109 , 604 , 346, 2, 1, 5
110 , 334 , 344, 0, 2, 10
111 , 185 , 350, 1, 2, 2
112 , 722 , 350, 3, 2, 5
113 , 575 , 349, 0, 2, 3
114 , 274 , 353, 0, 3, 5
115 , 647 , 355, 1, 1, 4
116 , 47 , 350, 4, 2, 0
117 , 301 , 360, 0, 3, 6
118 , 366 , 357, 1, 1, 6
119 , 137 , 366, 4, 0, 2
120 , 440 , 367, 3, 3, 1
