index,X,Y,EGFR,PDGFRA,CDK4
1 , 55 , 9, 0, 0, 0
2 , 630 , 19, 0, 1, 0
3 , 768 , 17, 0, 1, 0
4 , 265 , 18, 1, 0, 0
5 , 666 , 32, 0, 0, 0
6 , 55 , 31, 0, 0, 0
7 , 251 , 36, 3, 0, 0
8 , 153 , 33, 1, 1, 0
9 , 66 , 46, 0, 0, 0
10 , 303 , 54, 1, 1, 0
11 , 629 , 52, 0, 0, 0
12 , 662 , 57, 0, 0, 0
13 , 117 , 75, 6, 0, 0
14 , 424 , 68, 0, 7, 0
15 , 71 , 83, 0, 0, 0
16 , 10 , 84, 0, 1, 0
17 , 361 , 86, 3, 2, 0
18 , 538 , 96, 0, 2, 0
19 , 328 , 120, 2, 2, 1
20 , 110 , 115, 0, 0, 0
21 , 366 , 122, 1, 0, 0
22 , 79 , 129, 1, 0, 0
23 , 289 , 128, 0, 0, 0
24 , 747 , 129, 0, 0, 0
25 , 269 , 139, 2, 1, 0
26 , 670 , 153, 1, 3, 0
27 , 37 , 153, 0, 0, 0
28 , 198 , 160, 0, 0, 0
29 , 566 , 171, 3, 5, 1
30 , 475 , 168, 0, 0, 0
31 , 381 , 182, 1, 0, 0
32 , 98 , 174, 4, 0, 0
33 , 726 , 195, 0, 5, 1
34 , 31 , 181, 0, 1, 0
35 , 78 , 197, 3, 1, 0
36 , 471 , 203, 7, 0, 7
37 , 450 , 201, 0, 0, 0
38 , 25 , 205, 0, 0, 0
39 , 224 , 222, 13, 1, 1
40 , 561 , 226, 12, 3, 3
41 , 45 , 213, 0, 1, 0
42 , 347 , 223, 0, 0, 0
43 , 14 , 230, 1, 1, 0
44 , 752 , 230, 7, 1, 0
45 , 496 , 240, 3, 1, 1
46 , 248 , 240, 7, 3, 1
47 , 473 , 239, 3, 2, 1
48 , 541 , 245, 7, 0, 2
49 , 523 , 250, 4, 0, 3
50 , 735 , 266, 4, 0, 0
51 , 86 , 246, 1, 0, 0
52 , 436 , 252, 0, 0, 0
