index,X,Y,EGFR,PDGFRA,CDK4
1 , 19 , 9, 5, 0, 0
2 , 168 , 8, 8, 0, 0
3 , 203 , 12, 3, 0, 0
4 , 473 , 11, 5, 0, 0
5 , 544 , 11, 21, 0, 0
6 , 344 , 22, 7, 0, 3
7 , 445 , 33, 6, 0, 2
8 , 231 , 30, 5, 0, 0
9 , 49 , 29, 6, 0, 0
10 , 313 , 43, 17, 0, 1
11 , 617 , 33, 5, 0, 0
12 , 374 , 44, 10, 1, 0
13 , 209 , 39, 8, 0, 0
14 , 697 , 38, 10, 0, 1
15 , 185 , 43, 7, 0, 5
16 , 676 , 43, 2, 0, 0
17 , 49 , 50, 7, 0, 0
18 , 288 , 57, 6, 0, 0
19 , 590 , 57, 1, 0, 0
20 , 127 , 54, 3, 0, 0
21 , 677 , 63, 4, 0, 0
22 , 727 , 64, 1, 0, 3
23 , 474 , 67, 2, 0, 4
24 , 73 , 82, 3, 0, 4
25 , 659 , 69, 1, 0, 0
26 , 419 , 81, 8, 0, 1
27 , 639 , 90, 2, 9, 0
28 , 159 , 95, 11, 0, 0
29 , 675 , 103, 6, 0, 4
30 , 703 , 101, 8, 0, 6
31 , 446 , 105, 4, 2, 1
32 , 489 , 104, 0, 0, 5
33 , 208 , 108, 1, 0, 9
34 , 142 , 124, 1, 1, 0
35 , 614 , 140, 0, 11, 0
36 , 775 , 140, 15, 0, 0
37 , 373 , 133, 0, 1, 3
38 , 484 , 138, 1, 0, 0
39 , 90 , 144, 6, 1, 0
40 , 692 , 144, 12, 0, 0
41 , 655 , 162, 10, 2, 1
42 , 436 , 165, 20, 1, 0
43 , 154 , 162, 3, 0, 0
44 , 244 , 162, 6, 1, 0
45 , 395 , 172, 13, 0, 1
46 , 734 , 174, 10, 0, 1
47 , 543 , 189, 4, 0, 0
48 , 626 , 194, 3, 0, 1
49 , 234 , 192, 0, 0, 1
50 , 369 , 203, 8, 1, 2
51 , 494 , 202, 8, 0, 2
52 , 190 , 206, 3, 3, 6
53 , 755 , 208, 5, 0, 0
54 , 21 , 220, 1, 0, 1
55 , 111 , 228, 6, 0, 0
56 , 247 , 215, 6, 0, 1
57 , 790 , 221, 6, 0, 1
58 , 504 , 226, 8, 3, 5
59 , 695 , 225, 1, 1, 6
60 , 417 , 223, 1, 0, 0
61 , 460 , 231, 0, 0, 2
62 , 60 , 236, 0, 0, 0
63 , 399 , 229, 3, 2, 0
64 , 82 , 238, 0, 0, 3
65 , 140 , 245, 8, 0, 6
66 , 791 , 252, 10, 1, 3
67 , 482 , 243, 12, 0, 1
68 , 744 , 255, 6, 0, 1
69 , 298 , 258, 5, 0, 1
70 , 647 , 257, 5, 0, 0
71 , 382 , 267, 1, 0, 0
72 , 241 , 274, 12, 3, 3
73 , 100 , 267, 4, 0, 1
74 , 709 , 266, 4, 0, 0
75 , 419 , 273, 14, 0, 0
76 , 169 , 270, 1, 0, 2
77 , 632 , 273, 4, 0, 5
78 , 614 , 284, 11, 1, 1
79 , 685 , 282, 7, 0, 0
80 , 454 , 287, 7, 0, 0
81 , 668 , 289, 2, 0, 2
82 , 418 , 296, 4, 4, 2
83 , 633 , 297, 0, 0, 4
84 , 14 , 309, 2, 3, 2
85 , 202 , 316, 11, 1, 3
86 , 563 , 311, 0, 0, 4
87 , 385 , 313, 4, 0, 2
88 , 498 , 314, 10, 0, 0
89 , 449 , 319, 3, 0, 1
90 , 181 , 319, 0, 0, 5
91 , 346 , 318, 7, 0, 2
92 , 108 , 326, 0, 0, 9
93 , 582 , 321, 7, 0, 3
94 , 732 , 319, 6, 0, 2
95 , 43 , 333, 18, 0, 3
96 , 691 , 331, 0, 0, 1
97 , 171 , 346, 1, 4, 7
98 , 384 , 342, 2, 0, 6
99 , 785 , 342, 4, 1, 2
100 , 129 , 351, 1, 0, 8
101 , 351 , 350, 2, 1, 11
102 , 441 , 358, 1, 2, 0
103 , 421 , 374, 4, 0, 9
104 , 786 , 363, 5, 0, 2
105 , 531 , 370, 8, 0, 5
106 , 305 , 371, 12, 1, 7
107 , 176 , 375, 5, 0, 2
108 , 473 , 382, 10, 0, 2
109 , 702 , 382, 5, 1, 11
110 , 205 , 376, 3, 0, 9
111 , 285 , 381, 6, 2, 2
112 , 565 , 385, 6, 0, 9
113 , 749 , 390, 5, 0, 6
114 , 212 , 395, 1, 1, 8
115 , 450 , 391, 2, 0, 4
116 , 669 , 402, 0, 4, 28
117 , 350 , 395, 11, 0, 2
118 , 138 , 407, 9, 1, 1
119 , 252 , 410, 7, 0, 4
120 , 576 , 401, 0, 0, 4
121 , 172 , 409, 5, 0, 8
122 , 323 , 407, 7, 0, 2
123 , 392 , 408, 0, 2, 2
124 , 112 , 413, 2, 0, 5
125 , 590 , 414, 0, 0, 8
126 , 27 , 413, 2, 2, 6
127 , 563 , 416, 5, 0, 1
128 , 288 , 418, 0, 0, 11
129 , 628 , 419, 3, 2, 3
130 , 462 , 432, 0, 1, 9
131 , 308 , 432, 8, 0, 5
132 , 325 , 423, 4, 0, 3
133 , 378 , 437, 0, 0, 17
134 , 34 , 441, 14, 0, 0
135 , 344 , 436, 0, 1, 10
136 , 546 , 449, 24, 0, 3
137 , 726 , 448, 0, 0, 0
138 , 766 , 445, 7, 0, 0
139 , 315 , 458, 0, 0, 10
140 , 610 , 463, 7, 0, 17
141 , 673 , 462, 0, 1, 18
142 , 123 , 461, 0, 0, 7
143 , 714 , 465, 3, 0, 0
144 , 94 , 471, 2, 1, 14
145 , 780 , 474, 5, 0, 2
146 , 349 , 479, 13, 0, 9
147 , 529 , 477, 4, 0, 6
148 , 760 , 486, 4, 0, 1
149 , 112 , 489, 6, 0, 8
150 , 185 , 484, 0, 0, 3
151 , 31 , 491, 0, 1, 11
152 , 328 , 501, 3, 0, 6
153 , 732 , 498, 4, 1, 1
154 , 176 , 499, 0, 0, 7
155 , 386 , 512, 8, 0, 8
156 , 714 , 503, 4, 3, 0
157 , 532 , 511, 14, 0, 5
158 , 201 , 516, 6, 0, 7
159 , 128 , 521, 9, 0, 13
160 , 664 , 512, 5, 0, 0
161 , 364 , 520, 4, 0, 1
162 , 777 , 528, 5, 1, 2
163 , 265 , 535, 6, 1, 8
164 , 333 , 537, 8, 1, 5
165 , 644 , 558, 3, 2, 18
166 , 159 , 543, 3, 0, 7
167 , 11 , 553, 0, 0, 10
168 , 278 , 557, 1, 0, 19
169 , 444 , 557, 7, 1, 11
170 , 581 , 560, 4, 1, 8
171 , 716 , 559, 6, 0, 2
172 , 391 , 561, 4, 1, 0
173 , 598 , 569, 6, 0, 4
174 , 494 , 568, 1, 0, 2
175 , 359 , 575, 8, 0, 2
176 , 318 , 577, 0, 0, 10
177 , 563 , 580, 4, 2, 1
178 , 748 , 582, 2, 0, 5
179 , 782 , 583, 11, 0, 3
180 , 697 , 597, 2, 2, 8
181 , 52 , 603, 6, 1, 10
182 , 177 , 592, 1, 0, 12
183 , 572 , 603, 0, 1, 7
184 , 76 , 606, 1, 0, 3
185 , 165 , 604, 0, 0, 5
186 , 234 , 608, 6, 0, 3
187 , 271 , 621, 2, 0, 9
188 , 320 , 622, 3, 7, 0
189 , 112 , 628, 0, 1, 23
190 , 572 , 625, 6, 0, 7
191 , 422 , 634, 1, 0, 2
192 , 594 , 647, 5, 0, 22
193 , 181 , 658, 9, 0, 7
194 , 320 , 660, 1, 0, 10
195 , 394 , 662, 2, 0, 7
196 , 60 , 665, 3, 0, 14
197 , 764 , 671, 2, 1, 1
198 , 522 , 675, 1, 2, 3
199 , 559 , 681, 3, 0, 1
200 , 582 , 681, 0, 1, 4
201 , 132 , 685, 1, 0, 13
202 , 189 , 682, 1, 0, 4
203 , 340 , 689, 7, 0, 4
204 , 176 , 697, 4, 0, 1
205 , 547 , 700, 1, 2, 6
206 , 311 , 705, 2, 0, 4
207 , 633 , 706, 0, 1, 11
208 , 486 , 722, 9, 2, 8
209 , 603 , 717, 2, 1, 4
210 , 271 , 723, 3, 1, 11
211 , 750 , 732, 5, 0, 7
212 , 62 , 725, 3, 0, 4
213 , 568 , 728, 1, 4, 5
214 , 7 , 729, 1, 0, 1
215 , 499 , 738, 0, 2, 10
216 , 664 , 748, 6, 4, 19
