index,X,Y,EGFR,PDGFRA,CDK4
1 , 72 , 10, 5, 0, 6
2 , 136 , 17, 0, 0, 0
3 , 380 , 23, 0, 1, 0
4 , 76 , 38, 7, 0, 2
5 , 289 , 60, 5, 1, 4
6 , 422 , 71, 9, 0, 14
7 , 352 , 78, 3, 5, 15
8 , 371 , 78, 1, 1, 5
9 , 400 , 81, 4, 0, 5
10 , 271 , 82, 5, 1, 9
11 , 395 , 107, 20, 0, 5
12 , 266 , 109, 12, 2, 14
13 , 285 , 117, 1, 2, 8
14 , 366 , 124, 14, 2, 9
15 , 99 , 126, 4, 0, 1
16 , 279 , 137, 1, 0, 10
17 , 37 , 141, 3, 0, 6
18 , 16 , 150, 0, 1, 12
19 , 442 , 150, 2, 1, 0
20 , 291 , 158, 0, 0, 1
21 , 274 , 174, 11, 0, 11
22 , 774 , 172, 8, 1, 23
23 , 573 , 190, 14, 0, 13
24 , 440 , 193, 0, 0, 9
25 , 739 , 191, 4, 0, 9
26 , 387 , 208, 0, 0, 1
27 , 785 , 228, 3, 2, 21
28 , 595 , 210, 2, 0, 3
29 , 249 , 216, 5, 3, 9
30 , 504 , 236, 4, 3, 13
31 , 639 , 223, 1, 0, 2
32 , 536 , 233, 0, 3, 10
33 , 696 , 232, 0, 0, 0
34 , 737 , 233, 0, 0, 4
35 , 719 , 240, 3, 1, 5
36 , 648 , 249, 1, 2, 16
37 , 28 , 248, 2, 0, 2
38 , 581 , 248, 0, 0, 7
39 , 610 , 251, 0, 1, 8
40 , 770 , 250, 0, 1, 13
41 , 744 , 253, 0, 1, 7
42 , 550 , 247, 0, 0, 8
43 , 346 , 261, 0, 2, 18
44 , 375 , 259, 0, 2, 5
45 , 448 , 255, 1, 0, 8
46 , 429 , 256, 0, 2, 3
47 , 681 , 257, 0, 0, 4
48 , 584 , 268, 0, 1, 5
49 , 566 , 275, 2, 0, 15
50 , 713 , 271, 2, 0, 14
51 , 778 , 267, 1, 0, 7
52 , 641 , 278, 2, 0, 0
53 , 440 , 283, 0, 1, 4
54 , 608 , 283, 1, 1, 15
55 , 59 , 281, 2, 0, 0
56 , 246 , 295, 0, 4, 0
57 , 770 , 287, 0, 0, 4
58 , 734 , 287, 0, 0, 3
59 , 295 , 302, 2, 2, 24
60 , 703 , 311, 0, 2, 17
61 , 399 , 299, 0, 0, 3
62 , 504 , 305, 1, 0, 14
63 , 624 , 302, 0, 1, 6
64 , 321 , 308, 2, 0, 11
65 , 666 , 304, 1, 1, 7
66 , 737 , 311, 0, 2, 16
67 , 774 , 308, 0, 2, 2
68 , 643 , 307, 0, 0, 3
69 , 794 , 309, 1, 0, 4
