index,X,Y,EGFR,PDGFRA,CDK4
1 , 357 , 13, 3, 0, 2
2 , 384 , 8, 3, 0, 1
3 , 615 , 12, 2, 1, 3
4 , 146 , 13, 3, 0, 0
5 , 521 , 20, 0, 0, 0
6 , 278 , 20, 3, 0, 1
7 , 316 , 24, 0, 0, 12
8 , 212 , 31, 0, 0, 0
9 , 496 , 26, 0, 1, 0
10 , 282 , 47, 3, 0, 3
11 , 553 , 49, 0, 1, 0
12 , 351 , 66, 2, 0, 3
13 , 395 , 77, 2, 0, 0
14 , 623 , 76, 2, 0, 4
15 , 243 , 82, 4, 0, 0
16 , 264 , 94, 2, 1, 5
17 , 309 , 107, 6, 0, 5
18 , 554 , 90, 2, 0, 0
19 , 782 , 108, 7, 0, 2
20 , 173 , 101, 1, 0, 1
21 , 403 , 97, 1, 0, 4
22 , 677 , 99, 6, 0, 0
23 , 636 , 105, 1, 0, 6
24 , 344 , 113, 4, 0, 9
25 , 107 , 105, 0, 0, 0
26 , 226 , 110, 1, 1, 0
27 , 665 , 123, 7, 1, 3
28 , 587 , 124, 4, 0, 6
29 , 172 , 122, 0, 0, 0
30 , 50 , 134, 4, 0, 0
31 , 201 , 138, 2, 0, 1
32 , 176 , 144, 0, 0, 0
33 , 627 , 148, 4, 0, 6
34 , 228 , 150, 1, 0, 13
35 , 75 , 150, 3, 0, 0
36 , 288 , 153, 3, 0, 1
37 , 704 , 152, 1, 0, 6
38 , 501 , 161, 1, 1, 16
39 , 665 , 159, 2, 2, 10
40 , 330 , 176, 7, 0, 17
41 , 373 , 176, 9, 1, 10
42 , 586 , 169, 3, 0, 8
43 , 149 , 179, 1, 0, 1
44 , 50 , 174, 3, 0, 0
45 , 252 , 182, 7, 1, 15
46 , 10 , 178, 4, 0, 1
47 , 727 , 182, 1, 0, 3
48 , 285 , 179, 1, 1, 5
49 , 77 , 190, 6, 0, 5
50 , 581 , 193, 4, 0, 7
51 , 45 , 199, 3, 0, 0
52 , 501 , 203, 3, 2, 10
53 , 437 , 206, 11, 2, 13
54 , 361 , 207, 0, 0, 32
55 , 627 , 224, 1, 1, 2
56 , 13 , 225, 1, 0, 3
57 , 217 , 244, 1, 8, 54
58 , 408 , 237, 6, 1, 23
59 , 63 , 241, 0, 0, 0
60 , 681 , 258, 2, 0, 7
61 , 11 , 246, 2, 0, 0
62 , 287 , 262, 6, 5, 3
63 , 573 , 251, 0, 0, 0
64 , 519 , 266, 3, 5, 6
65 , 616 , 265, 5, 0, 14
66 , 21 , 268, 4, 2, 2
67 , 424 , 271, 2, 0, 4
68 , 199 , 277, 1, 0, 4
69 , 348 , 288, 0, 0, 0
70 , 649 , 286, 2, 0, 4
71 , 53 , 287, 0, 1, 0
72 , 483 , 297, 7, 5, 3
73 , 221 , 297, 9, 2, 4
74 , 792 , 300, 1, 1, 0
75 , 578 , 304, 1, 0, 0
76 , 619 , 318, 3, 0, 6
77 , 548 , 312, 2, 1, 3
78 , 663 , 315, 3, 0, 1
79 , 112 , 315, 2, 0, 2
80 , 145 , 315, 2, 0, 5
